ProgramId,KeyLastWriteTimestamp,Name,Version,Publisher,InstallDateArpLastModified,InstallDate,InstallDateMsi,OSVersionAtInstallTime,InstallDateFromLinkFile,BundleManifestPath,HiddenArp,InboxModernApp,Language,ManifestPath,MsiPackageCode,MsiProductCode,PackageFullName,ProgramInstanceId,RegistryKeyPath,RootDirPath,Type,Source,StoreAppType,UninstallString,Manufacturer
00002bbe32d9910eb05ba552a830235fe2c200000904,2019-05-26 08:30:53,Microsoft.WebpImageExtension,1.0.11551.0,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",,,,10.0.0.17763,,,False,False,1033,C:\Program Files\WindowsApps\Microsoft.WebpImageExtension_1.0.11551.0_x64__8wekyb3d8bbwe\AppXManifest.xml,,,Microsoft.WebpImageExtension_1.0.11551.0_x64__8wekyb3d8bbwe,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Program Files\WindowsApps\Microsoft.WebpImageExtension_1.0.11551.0_x64__8wekyb3d8bbwe,Application,AppxPackage,,,
00002bcdaf1985864dacba22e3800895419b00000904,2019-05-26 08:30:42,Microsoft.Windows.ParentalControls,1000.17763.1.0,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",,,,10.0.0.17763,,,False,True,1033,C:\Windows\SystemApps\ParentalControls_cw5n1h2txyewy\AppXManifest.xml,,,Microsoft.Windows.ParentalControls_1000.17763.1.0_neutral_neutral_cw5n1h2txyewy,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Windows\SystemApps\ParentalControls_cw5n1h2txyewy,Application,AppxPackage,,,
00002d46db77d6abd97b9e70bc5d6a9ffa5f00000904,2019-05-26 08:30:34,Microsoft.AAD.BrokerPlugin,1000.17763.1.0,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",,,,10.0.0.17763,,,False,True,1033,C:\Windows\SystemApps\Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy\AppXManifest.xml,,,Microsoft.AAD.BrokerPlugin_1000.17763.1.0_neutral_neutral_cw5n1h2txyewy,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Windows\SystemApps\Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy,Application,AppxPackage,,,
00002ece412880469fadf696042e2d9e380f00000904,2019-05-26 08:30:52,Microsoft.VP9VideoExtensions,1.0.12342.0,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",,,,10.0.0.17763,,,False,False,1033,C:\Program Files\WindowsApps\Microsoft.VP9VideoExtensions_1.0.12342.0_x64__8wekyb3d8bbwe\AppXManifest.xml,,,Microsoft.VP9VideoExtensions_1.0.12342.0_x64__8wekyb3d8bbwe,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Program Files\WindowsApps\Microsoft.VP9VideoExtensions_1.0.12342.0_x64__8wekyb3d8bbwe,Application,AppxPackage,,,
00003747a1bbfd4b03cde42933097debb76e00000904,2019-05-26 08:30:47,Microsoft.MicrosoftSolitaireCollection,4.1.5252.0,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",,,,10.0.0.17763,,C:\Program Files\WindowsApps\Microsoft.MicrosoftSolitaireCollection_4.1.5252.0_neutral_~_8wekyb3d8bbwe\AppxMetadata\AppXBundleManifest.xml,False,False,1033,C:\Program Files\WindowsApps\Microsoft.MicrosoftSolitaireCollection_4.1.5252.0_x86__8wekyb3d8bbwe\AppXManifest.xml,,,Microsoft.MicrosoftSolitaireCollection_4.1.5252.0_x86__8wekyb3d8bbwe,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Program Files\WindowsApps\Microsoft.MicrosoftSolitaireCollection_4.1.5252.0_x86__8wekyb3d8bbwe,Application,AppxPackage,,,
0000381248730b172c3dfb505d04d1d07e9800000904,2019-05-26 08:30:51,Microsoft.Print3D,3.0.1521.0,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",,,,10.0.0.17763,,C:\Program Files\WindowsApps\Microsoft.Print3D_3.0.1521.0_neutral_~_8wekyb3d8bbwe\AppxMetadata\AppXBundleManifest.xml,False,False,1033,C:\Program Files\WindowsApps\Microsoft.Print3D_3.0.1521.0_x64__8wekyb3d8bbwe\AppXManifest.xml,,,Microsoft.Print3D_3.0.1521.0_x64__8wekyb3d8bbwe,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Program Files\WindowsApps\Microsoft.Print3D_3.0.1521.0_x64__8wekyb3d8bbwe,Application,AppxPackage,,,
000038d47111326369a406af0a83216c1c2d00000904,2019-05-26 08:30:32,F46D4000-FD22-4DB4-AC8E-4E1DDDE828FE,10.0.17763.1,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",,,,10.0.0.17763,,,False,True,1033,C:\Windows\SystemApps\Microsoft.Windows.AddSuggestedFoldersToLibraryDialog_cw5n1h2txyewy\AppXManifest.xml,,,F46D4000-FD22-4DB4-AC8E-4E1DDDE828FE_10.0.17763.1_neutral_neutral_cw5n1h2txyewy,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Windows\SystemApps\Microsoft.Windows.AddSuggestedFoldersToLibraryDialog_cw5n1h2txyewy,Application,AppxPackage,,,
00003a3abe93240e5aa9d2cdc730092b9f7700000904,2019-05-26 08:30:38,Microsoft.Windows.Cortana,1.11.5.17763,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",,,,10.0.0.17763,,,False,True,1033,C:\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\AppXManifest.xml,,,Microsoft.Windows.Cortana_1.11.5.17763_neutral_neutral_cw5n1h2txyewy,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy,Application,AppxPackage,,,
0000429ae6b2fac005dfdb8260ef44657df700000904,2019-05-26 08:30:31,E2A4F912-2574-4A75-9BB0-0D023378592B,10.0.17763.1,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",,,,10.0.0.17763,,,False,True,1033,C:\Windows\SystemApps\Microsoft.Windows.AppResolverUX_cw5n1h2txyewy\AppXManifest.xml,,,E2A4F912-2574-4A75-9BB0-0D023378592B_10.0.17763.1_neutral_neutral_cw5n1h2txyewy,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Windows\SystemApps\Microsoft.Windows.AppResolverUX_cw5n1h2txyewy,Application,AppxPackage,,,
000055007879011fa8a15c64468cd7420a1000000904,2019-05-26 08:30:52,Microsoft.SkypeApp,14.26.95.0,"CN=Skype Software Sarl, O=Microsoft Corporation, L=Luxembourg, S=Luxembourg, C=LU",,,,10.0.0.17763,,C:\Program Files\WindowsApps\Microsoft.SkypeApp_14.26.95.0_neutral_~_kzf8qxf38zg5c\AppxMetadata\AppXBundleManifest.xml,False,False,1033,C:\Program Files\WindowsApps\Microsoft.SkypeApp_14.26.95.0_x64__kzf8qxf38zg5c\AppXManifest.xml,,,Microsoft.SkypeApp_14.26.95.0_x64__kzf8qxf38zg5c,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Program Files\WindowsApps\Microsoft.SkypeApp_14.26.95.0_x64__kzf8qxf38zg5c,Application,AppxPackage,,,
