KeyName,KeyLastWriteTimestamp,BusReportedDescription,Class,ClassGuid,Compid,ContainerId,Description,DriverId,DriverPackageStrongName,DriverName,DriverVerDate,DriverVerVersion,Enumerator,HWID,Inf,InstallState,Manufacturer,MatchingId,Model,ParentId,ProblemCode,Provider,Service,Stackid
pci/ven_15ad&dev_0790&subsys_079015ad&rev_02/3&61aaa01&0&88,2019-05-26 08:30:31,PCI to PCI Bridge,system,{4d36e97d-e325-11ce-bfc1-08002be10318},"pci\ven_15ad&dev_0790&rev_02,pci\ven_15ad&dev_0790,pci\ven_15ad&cc_060401,pci\ven_15ad&cc_0604,pci\ven_15ad,pci\cc_060401,pci\cc_0604",{27db0821-3bf9-f71a-f96f-a53403857690},PCI-to-PCI Bridge,00003f1f00dd9c0389b8d070596220a1876b4f266706,pci.inf_amd64_6c10e88497deae2b,pci.sys,06-21-2006,10.0.17763.168,pci,"pci\ven_15ad&dev_0790&subsys_079015ad&rev_02,pci\ven_15ad&dev_0790&subsys_079015ad,pci\ven_15ad&dev_0790&cc_060401,pci\ven_15ad&dev_0790&cc_0604",pci.inf,0,(Standard system devices),pci\cc_0604,PCI-to-PCI Bridge,acpi\pnp0a03\2&daba3ff&0,0,Microsoft,pci,"\driver\pci,\driver\acpi,\driver\pci"
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&a8,2019-05-26 08:30:29,PCI to PCI Bridge,system,{4d36e97d-e325-11ce-bfc1-08002be10318},"pci\ven_15ad&dev_07a0&rev_01,pci\ven_15ad&dev_07a0,pci\ven_15ad&cc_060400,pci\ven_15ad&cc_0604,pci\ven_15ad,pci\cc_060400&dt_4,pci\cc_060400,pci\cc_0604&dt_4,pci\cc_0604",{27db0821-3bf9-f71a-f96f-a53403857690},PCI Express Root Port,00003f1f00dd9c0389b8d070596220a1876b4f266706,pci.inf_amd64_6c10e88497deae2b,pci.sys,06-21-2006,10.0.17763.168,pci,"pci\ven_15ad&dev_07a0&subsys_07a015ad&rev_01,pci\ven_15ad&dev_07a0&subsys_07a015ad,pci\ven_15ad&dev_07a0&cc_060400,pci\ven_15ad&dev_07a0&cc_0604",pci.inf,0,(Standard system devices),pci\cc_0604&dt_4,PCI Express Root Port,acpi\pnp0a03\2&daba3ff&0,0,Microsoft,pci,"\driver\pci,\driver\acpi,\driver\pci"
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&a9,2019-05-26 08:30:29,PCI to PCI Bridge,system,{4d36e97d-e325-11ce-bfc1-08002be10318},"pci\ven_15ad&dev_07a0&rev_01,pci\ven_15ad&dev_07a0,pci\ven_15ad&cc_060400,pci\ven_15ad&cc_0604,pci\ven_15ad,pci\cc_060400&dt_4,pci\cc_060400,pci\cc_0604&dt_4,pci\cc_0604",{27db0821-3bf9-f71a-f96f-a53403857690},PCI Express Root Port,00003f1f00dd9c0389b8d070596220a1876b4f266706,pci.inf_amd64_6c10e88497deae2b,pci.sys,06-21-2006,10.0.17763.168,pci,"pci\ven_15ad&dev_07a0&subsys_07a015ad&rev_01,pci\ven_15ad&dev_07a0&subsys_07a015ad,pci\ven_15ad&dev_07a0&cc_060400,pci\ven_15ad&dev_07a0&cc_0604",pci.inf,0,(Standard system devices),pci\cc_0604&dt_4,PCI Express Root Port,acpi\pnp0a03\2&daba3ff&0,0,Microsoft,pci,"\driver\pci,\driver\acpi,\driver\pci"
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&aa,2019-05-26 08:30:29,PCI to PCI Bridge,system,{4d36e97d-e325-11ce-bfc1-08002be10318},"pci\ven_15ad&dev_07a0&rev_01,pci\ven_15ad&dev_07a0,pci\ven_15ad&cc_060400,pci\ven_15ad&cc_0604,pci\ven_15ad,pci\cc_060400&dt_4,pci\cc_060400,pci\cc_0604&dt_4,pci\cc_0604",{27db0821-3bf9-f71a-f96f-a53403857690},PCI Express Root Port,00003f1f00dd9c0389b8d070596220a1876b4f266706,pci.inf_amd64_6c10e88497deae2b,pci.sys,06-21-2006,10.0.17763.168,pci,"pci\ven_15ad&dev_07a0&subsys_07a015ad&rev_01,pci\ven_15ad&dev_07a0&subsys_07a015ad,pci\ven_15ad&dev_07a0&cc_060400,pci\ven_15ad&dev_07a0&cc_0604",pci.inf,0,(Standard system devices),pci\cc_0604&dt_4,PCI Express Root Port,acpi\pnp0a03\2&daba3ff&0,0,Microsoft,pci,"\driver\pci,\driver\acpi,\driver\pci"
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&ab,2019-05-26 08:30:29,PCI to PCI Bridge,system,{4d36e97d-e325-11ce-bfc1-08002be10318},"pci\ven_15ad&dev_07a0&rev_01,pci\ven_15ad&dev_07a0,pci\ven_15ad&cc_060400,pci\ven_15ad&cc_0604,pci\ven_15ad,pci\cc_060400&dt_4,pci\cc_060400,pci\cc_0604&dt_4,pci\cc_0604",{27db0821-3bf9-f71a-f96f-a53403857690},PCI Express Root Port,00003f1f00dd9c0389b8d070596220a1876b4f266706,pci.inf_amd64_6c10e88497deae2b,pci.sys,06-21-2006,10.0.17763.168,pci,"pci\ven_15ad&dev_07a0&subsys_07a015ad&rev_01,pci\ven_15ad&dev_07a0&subsys_07a015ad,pci\ven_15ad&dev_07a0&cc_060400,pci\ven_15ad&dev_07a0&cc_0604",pci.inf,0,(Standard system devices),pci\cc_0604&dt_4,PCI Express Root Port,acpi\pnp0a03\2&daba3ff&0,0,Microsoft,pci,"\driver\pci,\driver\acpi,\driver\pci"
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&ac,2019-05-26 08:30:29,PCI to PCI Bridge,system,{4d36e97d-e325-11ce-bfc1-08002be10318},"pci\ven_15ad&dev_07a0&rev_01,pci\ven_15ad&dev_07a0,pci\ven_15ad&cc_060400,pci\ven_15ad&cc_0604,pci\ven_15ad,pci\cc_060400&dt_4,pci\cc_060400,pci\cc_0604&dt_4,pci\cc_0604",{27db0821-3bf9-f71a-f96f-a53403857690},PCI Express Root Port,00003f1f00dd9c0389b8d070596220a1876b4f266706,pci.inf_amd64_6c10e88497deae2b,pci.sys,06-21-2006,10.0.17763.168,pci,"pci\ven_15ad&dev_07a0&subsys_07a015ad&rev_01,pci\ven_15ad&dev_07a0&subsys_07a015ad,pci\ven_15ad&dev_07a0&cc_060400,pci\ven_15ad&dev_07a0&cc_0604",pci.inf,0,(Standard system devices),pci\cc_0604&dt_4,PCI Express Root Port,acpi\pnp0a03\2&daba3ff&0,0,Microsoft,pci,"\driver\pci,\driver\acpi,\driver\pci"
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&ad,2019-05-26 08:30:29,PCI to PCI Bridge,system,{4d36e97d-e325-11ce-bfc1-08002be10318},"pci\ven_15ad&dev_07a0&rev_01,pci\ven_15ad&dev_07a0,pci\ven_15ad&cc_060400,pci\ven_15ad&cc_0604,pci\ven_15ad,pci\cc_060400&dt_4,pci\cc_060400,pci\cc_0604&dt_4,pci\cc_0604",{27db0821-3bf9-f71a-f96f-a53403857690},PCI Express Root Port,00003f1f00dd9c0389b8d070596220a1876b4f266706,pci.inf_amd64_6c10e88497deae2b,pci.sys,06-21-2006,10.0.17763.168,pci,"pci\ven_15ad&dev_07a0&subsys_07a015ad&rev_01,pci\ven_15ad&dev_07a0&subsys_07a015ad,pci\ven_15ad&dev_07a0&cc_060400,pci\ven_15ad&dev_07a0&cc_0604",pci.inf,0,(Standard system devices),pci\cc_0604&dt_4,PCI Express Root Port,acpi\pnp0a03\2&daba3ff&0,0,Microsoft,pci,"\driver\pci,\driver\acpi,\driver\pci"
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&ae,2019-05-26 08:30:29,PCI to PCI Bridge,system,{4d36e97d-e325-11ce-bfc1-08002be10318},"pci\ven_15ad&dev_07a0&rev_01,pci\ven_15ad&dev_07a0,pci\ven_15ad&cc_060400,pci\ven_15ad&cc_0604,pci\ven_15ad,pci\cc_060400&dt_4,pci\cc_060400,pci\cc_0604&dt_4,pci\cc_0604",{27db0821-3bf9-f71a-f96f-a53403857690},PCI Express Root Port,00003f1f00dd9c0389b8d070596220a1876b4f266706,pci.inf_amd64_6c10e88497deae2b,pci.sys,06-21-2006,10.0.17763.168,pci,"pci\ven_15ad&dev_07a0&subsys_07a015ad&rev_01,pci\ven_15ad&dev_07a0&subsys_07a015ad,pci\ven_15ad&dev_07a0&cc_060400,pci\ven_15ad&dev_07a0&cc_0604",pci.inf,0,(Standard system devices),pci\cc_0604&dt_4,PCI Express Root Port,acpi\pnp0a03\2&daba3ff&0,0,Microsoft,pci,"\driver\pci,\driver\acpi,\driver\pci"
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&af,2019-05-26 08:30:29,PCI to PCI Bridge,system,{4d36e97d-e325-11ce-bfc1-08002be10318},"pci\ven_15ad&dev_07a0&rev_01,pci\ven_15ad&dev_07a0,pci\ven_15ad&cc_060400,pci\ven_15ad&cc_0604,pci\ven_15ad,pci\cc_060400&dt_4,pci\cc_060400,pci\cc_0604&dt_4,pci\cc_0604",{27db0821-3bf9-f71a-f96f-a53403857690},PCI Express Root Port,00003f1f00dd9c0389b8d070596220a1876b4f266706,pci.inf_amd64_6c10e88497deae2b,pci.sys,06-21-2006,10.0.17763.168,pci,"pci\ven_15ad&dev_07a0&subsys_07a015ad&rev_01,pci\ven_15ad&dev_07a0&subsys_07a015ad,pci\ven_15ad&dev_07a0&cc_060400,pci\ven_15ad&dev_07a0&cc_0604",pci.inf,0,(Standard system devices),pci\cc_0604&dt_4,PCI Express Root Port,acpi\pnp0a03\2&daba3ff&0,0,Microsoft,pci,"\driver\pci,\driver\acpi,\driver\pci"
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&b0,2019-05-26 08:30:29,PCI to PCI Bridge,system,{4d36e97d-e325-11ce-bfc1-08002be10318},"pci\ven_15ad&dev_07a0&rev_01,pci\ven_15ad&dev_07a0,pci\ven_15ad&cc_060400,pci\ven_15ad&cc_0604,pci\ven_15ad,pci\cc_060400&dt_4,pci\cc_060400,pci\cc_0604&dt_4,pci\cc_0604",{27db0821-3bf9-f71a-f96f-a53403857690},PCI Express Root Port,00003f1f00dd9c0389b8d070596220a1876b4f266706,pci.inf_amd64_6c10e88497deae2b,pci.sys,06-21-2006,10.0.17763.168,pci,"pci\ven_15ad&dev_07a0&subsys_07a015ad&rev_01,pci\ven_15ad&dev_07a0&subsys_07a015ad,pci\ven_15ad&dev_07a0&cc_060400,pci\ven_15ad&dev_07a0&cc_0604",pci.inf,0,(Standard system devices),pci\cc_0604&dt_4,PCI Express Root Port,acpi\pnp0a03\2&daba3ff&0,0,Microsoft,pci,"\driver\pci,\driver\acpi,\driver\pci"
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&b1,2019-05-26 08:30:29,PCI to PCI Bridge,system,{4d36e97d-e325-11ce-bfc1-08002be10318},"pci\ven_15ad&dev_07a0&rev_01,pci\ven_15ad&dev_07a0,pci\ven_15ad&cc_060400,pci\ven_15ad&cc_0604,pci\ven_15ad,pci\cc_060400&dt_4,pci\cc_060400,pci\cc_0604&dt_4,pci\cc_0604",{27db0821-3bf9-f71a-f96f-a53403857690},PCI Express Root Port,00003f1f00dd9c0389b8d070596220a1876b4f266706,pci.inf_amd64_6c10e88497deae2b,pci.sys,06-21-2006,10.0.17763.168,pci,"pci\ven_15ad&dev_07a0&subsys_07a015ad&rev_01,pci\ven_15ad&dev_07a0&subsys_07a015ad,pci\ven_15ad&dev_07a0&cc_060400,pci\ven_15ad&dev_07a0&cc_0604",pci.inf,0,(Standard system devices),pci\cc_0604&dt_4,PCI Express Root Port,acpi\pnp0a03\2&daba3ff&0,0,Microsoft,pci,"\driver\pci,\driver\acpi,\driver\pci"
