Hash,Id,Offset,OwnerSid,GroupSid,Control,SaclAceCount,UniqueSaclAceTypes,DaclAceCount,UniqueDaclAceTypes,FileOffset,SourceFile
CBC6FE32,256,0,S-1-5-18,S-1-5-32-544,SeDaclPresent|SeSelfRelative,0,,2,AccessAllowed,0,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
F7C81434,257,128,S-1-5-18,S-1-5-32-544,SeDaclPresent|SeSelfRelative,0,,2,AccessAllowed,128,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
19227620,258,256,S-1-5-32-544,S-1-5-18,SeDaclPresent|SeSelfRelative,0,,2,AccessAllowed,256,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
59227620,259,384,S-1-5-32-544,S-1-5-18,SeDaclPresent|SeSelfRelative,0,,2,AccessAllowed,384,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
91588E06,260,512,S-1-5-18,S-1-5-18,SeDaclPresent|SeSelfRelative,0,,2,AccessAllowed,512,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
4F380486,261,640,S-1-5-18,S-1-5-18,SeDaclPresent|SeSelfRelative,0,,8,AccessAllowed,640,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
0483E762,262,896,S-1-5-18,S-1-5-18,SeDaclPresent|SeSelfRelative,0,,4,AccessAllowed,896,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
8B7527AB,263,1056,S-1-5-18,S-1-5-18,SeDaclPresent|SeSelfRelative,0,,2,AccessAllowed,1056,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
0F442204,264,1184,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeDaclProtected|SeSaclProtected|SeSelfRelative,1,SystemMandatoryLabel,5,AccessAllowed,1184,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
498FB382,265,1440,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,5,AccessAllowed,1440,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
D9061172,266,1632,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeDaclProtected|SeSelfRelative,1,SystemMandatoryLabel,5,AccessAllowed,1632,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
41EB4100,267,1856,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeDaclProtected|SeSelfRelative,0,,3,AccessAllowed,1856,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
841C8134,268,2000,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SeDaclPresent|SeDaclAutoInherited|SeDaclProtected|SeSelfRelative,0,,13,AccessAllowed,2000,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
FF98EBFA,269,2448,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowed,2448,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
3008FEAC,270,2864,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SeDaclPresent|SeDaclAutoInherited|SeDaclProtected|SeSelfRelative,0,,11,AccessAllowed|AccessAllowedCallback,2864,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
CB4732BC,271,3360,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeDaclProtected|SeSelfRelative,1,SystemAudit,13,AccessAllowed,3360,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
37484E37,272,3840,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,1,SystemAudit,13,AccessAllowed,3840,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
D2C77170,273,4272,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeDaclProtected|SeSelfRelative,2,SystemAudit,13,AccessAllowed,4272,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
731BD95A,274,4768,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeDaclProtected|SeSelfRelative,2,SystemAudit,6,AccessAllowed,4768,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
4B4A32BC,275,5088,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeDaclProtected|SeSelfRelative,1,SystemAudit,13,AccessAllowed,5088,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
DB8A9185,276,5568,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeDaclProtected|SeSelfRelative,1,SystemAudit,8,AccessAllowed,5568,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
BF8AE909,277,5936,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeDaclProtected|SeSelfRelative,1,SystemAudit,8,AccessAllowed,5936,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
EECF0302,278,6304,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeDaclProtected|SeSelfRelative,0,,7,AccessAllowed,6304,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
541A1887,279,6544,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SeDaclPresent|SeDaclAutoInherited|SeDaclProtected|SeSelfRelative,0,,11,AccessAllowed|AccessAllowedCallback,6544,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
C3D3F209,280,7040,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,10,AccessAllowed,7040,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
541A1487,281,7440,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SeDaclPresent|SeDaclAutoInherited|SeDaclProtected|SeSelfRelative,0,,11,AccessAllowed|AccessAllowedCallback,7440,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
A4BA4E00,282,7936,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,7936,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
E926C2BC,283,8560,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,8560,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
A41C4E36,284,9168,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,9168,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
95FD0D88,285,9792,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,13,AccessAllowed,9792,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
68FA3536,286,10304,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,13,AccessAllowed,10304,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
9D5B0DE0,287,10800,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,13,AccessAllowed,10800,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
6C3899BD,288,11312,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,11312,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
F32554C0,289,11936,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,11936,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
6C1ED3BD,290,12544,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,12544,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
A7AA5358,291,13168,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,13168,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
EFEA1017,292,13808,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,13808,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
0BCB5058,293,14432,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,14432,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
221D54FF,294,15072,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,15072,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
222FC059,295,15696,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,15696,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
226B0AFF,296,16288,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,16288,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
698BC416,297,16912,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,16912,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
9ED967D6,298,17536,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,17536,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
69A9A80E,299,18144,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,18144,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
E6A53F85,300,18768,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,16,AccessAllowedCallback|AccessAllowed,18768,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
164F3C8F,301,19472,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,16,AccessAllowedCallback|AccessAllowed,19472,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
E187644E,302,20160,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,16,AccessAllowedCallback|AccessAllowed,20160,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
DDF2EAC8,303,20864,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,20864,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
31CC96A5,304,21504,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,21504,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
DE10F248,305,22128,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,22128,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
93D2C082,306,22768,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,22768,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
CB3F006D,307,23408,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,23408,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
93F4BE02,308,24032,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,24032,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
256CFDF6,309,24672,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,24672,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
99A3C627,310,25328,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,25328,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
25D2FDF6,311,25968,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,25968,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
AA3391F7,312,26624,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,26624,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
68295803,313,27264,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,27264,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
6E2F8DF7,314,27888,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,27888,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
196802A9,315,28528,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,28528,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
458CB5A4,316,29168,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,29168,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
1D26FCA8,317,29792,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,29792,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
41C92020,318,30432,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,30432,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
E7747C92,319,31056,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,31056,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
41072D20,320,31648,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,31648,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
C7F5267C,321,32272,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,32272,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
9CAE5EAF,322,32896,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,32896,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
C797277A,323,33504,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,33504,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
DA4CBC1B,324,34128,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,34128,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
B4F92EF9,325,34736,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,34736,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
DABABF1B,326,35328,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,35328,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
D8CCFC87,327,35936,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,35936,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
CE559B39,328,36560,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,36560,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
D85AC095,329,37168,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,37168,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
B90A60D8,330,37792,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,37792,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
47E36DD5,331,38416,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,38416,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
B9285DD8,332,39008,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,39008,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
F942737A,333,39632,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,39632,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
36CFF0C5,334,40272,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,40272,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
F9A0744A,335,40880,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,40880,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
B456D63F,336,41520,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,16,AccessAllowedCallback|AccessAllowed,41520,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
BCB4876B,337,42224,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,16,AccessAllowedCallback|AccessAllowed,42224,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
C67537E1,338,42912,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,16,AccessAllowedCallback|AccessAllowed,42912,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
86E982BC,339,43616,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,43616,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
31AEF19E,340,44224,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,44224,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
860FD6BD,341,44816,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,44816,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
D7E8E734,342,45424,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,45424,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
1DA4F197,343,46064,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,46064,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
8B0EE8B4,344,46688,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,46688,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
95FBD3D4,345,47328,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,16,AccessAllowedCallback|AccessAllowed,47328,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
D44F9632,346,48032,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,16,AccessAllowedCallback|AccessAllowed,48032,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
4C59C3A6,347,48720,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,16,AccessAllowedCallback|AccessAllowed,48720,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
6C5D90A7,348,49424,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,49424,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
8376D509,349,50048,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,50048,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
6CC31ADE,350,50656,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,50656,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
D0CB4C8F,351,51280,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,51280,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
E554995B,352,51904,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,51904,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
D0ED4BCD,353,52512,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,52512,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
2BEAB821,354,53136,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,53136,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
CF7D3798,355,53776,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,53776,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
2E08C1A1,356,54400,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,54400,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
B2C135FF,357,55040,S-1-5-32-544,S-1-5-21-3089100745-2309587919-3730280198-513,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,55040,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
B4B45517,358,55664,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,55664,D:\dfirmadness\DESKTOP-E01\tout\H\$Secure_$SDS
