KeyName,KeyLastWriteTimestamp,DriverTimeStamp,DriverLastWriteTime,DriverName,DriverInBox,DriverIsKernelMode,DriverSigned,DriverCheckSum,DriverCompany,DriverId,DriverPackageStrongName,DriverType,DriverVersion,ImageSize,Inf,Product,ProductVersion,Service,WdfVersion
c:/windows/system32/drivers/udecx.sys,2018-04-06 07:23:10,2007-05-13 12:14:23,2017-09-29 13:41:14,udecx.sys,True,True,True,72321,Microsoft Corporation,0000b150ba239c3046bbdb7e2c9ca023de6c51758b83,,8650778,10.0.16299.15,73728,,Microsoft® Windows® Operating System,10.0.16299.15,udecx,
c:/windows/system32/drivers/udfs.sys,2018-04-06 07:23:10,1990-12-04 09:18:12,2017-09-29 13:42:02,udfs.sys,True,True,True,366502,Microsoft Corporation,00004ebd6260c2a8477bbe4011cd01f15018115a575e,,8650778,10.0.16299.15,348160,,Microsoft® Windows® Operating System,10.0.16299.15,udfs,
c:/windows/system32/drivers/uefi.sys,2018-04-06 07:23:10,2059-08-19 22:12:03,2017-09-29 13:41:03,uefi.sys,True,True,True,86771,Microsoft Corporation,0000eedd18f656a460d1b615d3c04f3c6f0a636c3ea9,,8650778,10.0.16299.15,53248,,Microsoft® Windows® Operating System,10.0.16299.15,uefi,
c:/windows/system32/drivers/uevagentdriver.sys,2018-04-06 07:23:10,2033-12-12 15:41:41,2017-09-29 14:43:07,uevagentdriver.sys,True,True,True,48160,Microsoft Corporation,000058e0e2bef59695b6009140549eeaf1bd0d0cf9ca,,8650778,10.0.16299.15,57344,,Microsoft® Windows® Operating System,10.0.16299.15,uevagentdriver,
c:/windows/system32/drivers/ufx01000.sys,2018-04-06 07:23:10,2039-06-10 19:27:27,2017-09-29 13:41:33,ufx01000.sys,True,True,True,304081,Microsoft Corporation,0000d9c5fb6e4a46f3c0a90d687f21e620c5b98c66eb,,8650778,10.0.16299.15,286720,,Microsoft® Windows® Operating System,10.0.16299.15,ufx01000,
c:/windows/system32/drivers/ufxchipidea.sys,2018-04-06 07:23:10,2096-05-16 03:12:21,2017-09-29 13:41:08,ufxchipidea.sys,True,True,True,123724,Microsoft Corporation,000068af12a5d6d210e257ddee1e149e8cddf59c2b95,,8650778,10.0.16299.15,114688,,Microsoft® Windows® Operating System,10.0.16299.15,ufxchipidea,
c:/windows/system32/drivers/ufxsynopsys.sys,2018-04-06 07:23:10,2054-11-09 17:38:57,2017-09-29 13:41:08,ufxsynopsys.sys,True,True,True,176720,Microsoft Corporation,00004f40e2c6ef5dc8e807712d320c6a0bcf1573fd5a,,8650778,10.0.16299.15,155648,,Microsoft® Windows® Operating System,10.0.16299.15,ufxsynopsys,
c:/windows/system32/drivers/umbus.sys,2018-04-06 07:23:10,2028-07-26 07:50:39,2017-09-29 13:41:02,umbus.sys,True,True,True,118415,Microsoft Corporation,00004980b479f6ead7787b4d28edd310f53043c6b463,umbus.inf_amd64_70c8a9a2a8f717d9,8650778,10.0.16299.15,86016,umbus.inf,Microsoft® Windows® Operating System,10.0.16299.15,umbus,1.15
c:/windows/system32/drivers/umdf/ehstorpwddrv.dll,2018-04-06 07:23:10,2097-10-10 16:46:48,2017-09-29 13:40:59,ehstorpwddrv.dll,True,False,True,106895,Microsoft Corporation,0000bb41e1fe61ed2c7bc8620d1a5b71caa7d884b345,,8650780,10.0.16299.15,106496,,Microsoft® Windows® Operating System,10.0.16299.15,,1.11
c:/windows/system32/drivers/umdf/iddcx.dll,2018-04-06 07:23:10,2031-08-03 16:20:57,2017-09-29 13:41:33,iddcx.dll,True,False,True,218427,Microsoft Corporation,0000ac541f7632e9e7190e8093f1e4fecfea28b9ece2,,8650780,10.0.16299.15,221184,,Microsoft® Windows® Operating System,10.0.16299.15,,
c:/windows/system32/drivers/umdf/microsoft.bluetooth.profiles.hidovergatt.dll,2018-04-06 07:23:10,2037-04-15 07:34:36,2018-02-22 00:29:24,microsoft.bluetooth.profiles.hidovergatt.dll,True,False,True,236699,Microsoft Corporation,0000f574c7bfe6a4658caeb4fdc4945c515e88c00f5a,,8650780,10.0.16299.251,192512,,Microsoft® Windows® Operating System,10.0.16299.15,,
c:/windows/system32/drivers/umdf/nfccx.dll,2018-04-06 07:23:10,2053-03-09 15:58:29,2017-09-29 13:41:30,nfccx.dll,True,False,True,760429,Microsoft Corporation,0000958d27007bdd3ce7f9f2446d0d2f270562975706,,8650780,10.0.16299.15,729088,,Microsoft® Windows® Operating System,10.0.16299.15,,
c:/windows/system32/drivers/umdf/poscx.dll,2018-04-06 07:23:10,2020-10-13 16:30:01,2017-09-29 13:41:31,poscx.dll,True,False,True,87810,Microsoft Corporation,00009bb609352a07105974c5e1871b8772805ae0cd97,,8650780,10.0.16299.15,45056,,Microsoft® Windows® Operating System,10.0.16299.15,,
c:/windows/system32/drivers/umdf/sdflauncher.dll,2018-04-06 07:23:10,2102-01-19 01:01:10,2017-09-29 13:41:04,sdflauncher.dll,True,False,True,78780,Microsoft Corporation,0000da00b51b68db1c67b8aea1300ee6604792ac5bc1,,8650780,10.0.16299.15,40960,,Microsoft® Windows® Operating System,10.0.16299.15,,
c:/windows/system32/drivers/umdf/sensorscx.dll,2018-04-06 07:23:10,2055-11-30 20:44:27,2017-09-29 13:41:33,sensorscx.dll,True,False,True,227672,Microsoft Corporation,000010b5ac7d41b7f334fc6c610efb5a9ba7731c827a,,8650780,10.0.16299.15,212992,,Microsoft® Windows® Operating System,10.0.16299.15,,
c:/windows/system32/drivers/umdf/smccx.dll,2018-04-06 07:23:10,2014-06-19 00:04:27,2017-09-29 13:41:31,smccx.dll,True,False,True,93514,Microsoft Corporation,0000a2409c040c70c9d459c32017bad59955a3847241,,8650780,10.0.16299.15,73728,,Microsoft® Windows® Operating System,10.0.16299.15,,
c:/windows/system32/drivers/umdf/ucmcx.dll,2018-04-06 07:23:10,1978-12-28 19:45:34,2017-12-14 01:39:06,ucmcx.dll,True,False,True,149962,Microsoft Corporation,0000b664c6e65ffd43d68bec24d23d9b6c8ffa2345f0,,8650780,10.0.16299.64,135168,,Microsoft® Windows® Operating System,10.0.16299.64,,
c:/windows/system32/drivers/umdf/uiccspb.dll,2018-04-06 07:23:10,2069-05-17 03:44:06,2017-09-29 13:41:01,uiccspb.dll,True,False,True,94690,Microsoft Corporation,0000f1b90a97bb89a1b972151c88dfa73e4b7d81512c,,8650780,10.0.16299.15,53248,,Microsoft® Windows® Operating System,10.0.16299.15,,
c:/windows/system32/drivers/umdf/wpdfs.dll,2018-04-06 07:23:10,2093-05-07 01:59:18,2017-09-29 13:41:04,wpdfs.dll,True,False,True,321984,Microsoft Corporation,0000146e6cae715b48dedff0a918f7ec8319c1e4eba3,,8650780,10.0.16299.15,303104,,Microsoft® Windows® Operating System,10.0.16299.15,,1.11
c:/windows/system32/drivers/umpass.sys,2018-04-06 07:23:10,2103-03-25 18:43:59,2017-09-29 13:41:08,umpass.sys,True,True,True,15674,Microsoft Corporation,0000c57336105f70e695b9136f1e06551e63efff944e,,8650778,10.0.16299.15,45056,,Microsoft® Windows® Operating System,10.0.16299.15,umpass,
