KeyName,LnkName,KeyLastWriteTimestamp
outlook 2016.lnk|6ca98c6cab3efdf5,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Outlook 2016.lnk,2018-03-28 07:43:42
outlook 2016.lnk|87e3f3faa1ba4fe1,C:\Program Files (x86)\Microsoft Office\root\vfs\Common Programs\Outlook 2016.lnk,2018-03-28 07:43:43
paint.lnk|a40dccd0d4ee6c9e,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Paint.lnk,2018-03-28 07:43:42
performance moni|7b4ccc410e6c9b2,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Performance Monitor.lnk,2018-03-28 07:43:42
powerpoint 2016.|707441bc9f41c720,C:\Program Files (x86)\Microsoft Office\root\vfs\Common Programs\PowerPoint 2016.lnk,2018-03-28 07:43:43
powerpoint 2016.|f9c70825ea14f642,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\PowerPoint 2016.lnk,2018-03-28 07:43:42
print management|d62876304a345243,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Print Management.lnk,2018-03-28 07:43:42
publisher 2016.l|120be7630fe94c1a,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Publisher 2016.lnk,2018-03-28 07:43:42
publisher 2016.l|f55a02fe848103f9,C:\Program Files (x86)\Microsoft Office\root\vfs\Common Programs\Publisher 2016.lnk,2018-03-28 07:43:43
quick assist.lnk|aec648940984ef2c,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Quick Assist.lnk,2018-03-28 07:43:42
recoverydrive.ln|bd17aaeacd8dade9,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\RecoveryDrive.lnk,2018-03-28 07:43:42
remote desktop c|41f5bddb6f1b946e,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Remote Desktop Connection.lnk,2018-03-28 07:43:42
resource monitor|f0b52ad95c113be1,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Resource Monitor.lnk,2018-03-28 07:43:42
run.lnk|5a4c7d37241f6830,c:\users\jcloudy\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\System Tools\Run.lnk,2018-03-28 07:43:43
s3 browser.lnk|7e808f3b52279eb0,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\S3 Browser\S3 Browser.lnk,2018-03-28 07:43:42
s3 browser.lnk|df528f963f00a3df,C:\Users\Public\Desktop\S3 Browser.lnk,2018-03-28 07:43:42
security configu|7d509aa7f2a5ffcc,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Security Configuration Management.lnk,2018-03-28 07:43:42
services.lnk|701369eeb35d6005,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\services.lnk,2018-03-28 07:43:42
skype for busine|75ee30d8864cde91,C:\Program Files (x86)\Microsoft Office\root\vfs\Common Programs\Skype for Business 2016.lnk,2018-03-28 07:43:43
