KeyName,KeyLastWriteTimestamp,DriverTimeStamp,DriverLastWriteTime,DriverName,DriverInBox,DriverIsKernelMode,DriverSigned,DriverCheckSum,DriverCompany,DriverId,DriverPackageStrongName,DriverType,DriverVersion,ImageSize,Inf,Product,ProductVersion,Service,WdfVersion
c:/windows/system32/drivers/ufx01000.sys,2019-05-26 08:30:54,2003-12-03 22:45:55,2018-09-15 07:28:38,ufx01000.sys,True,True,True,307026,Microsoft Corporation,0000c9a9f9d5b8f4fabc6ae4976307cb2389a6bd7a26,,8650778,10.0.17763.1,307200,,Microsoft® Windows® Operating System,10.0.17763.1,ufx01000,
c:/windows/system32/drivers/ufxchipidea.sys,2019-05-26 08:30:54,2021-08-18 16:49:52,2018-09-15 07:28:19,ufxchipidea.sys,True,True,True,149935,Microsoft Corporation,00005aad0431668df73bc5127f4d32a74080fa7823a8,,8650778,10.0.17763.1,114688,,Microsoft® Windows® Operating System,10.0.17763.1,ufxchipidea,
c:/windows/system32/drivers/ufxsynopsys.sys,2019-05-26 08:30:55,2058-12-14 08:40:12,2018-09-15 07:28:19,ufxsynopsys.sys,True,True,True,181985,Microsoft Corporation,0000f7457323a6751906ae5ea2beabf4000c502f8752,,8650778,10.0.17763.1,159744,,Microsoft® Windows® Operating System,10.0.17763.1,ufxsynopsys,
c:/windows/system32/drivers/umbus.sys,2019-05-26 08:30:55,2039-09-13 00:16:49,2018-09-15 07:28:18,umbus.sys,True,True,True,84466,Microsoft Corporation,00004596ff7fcb5c8afb68cfd0f17bbbdc8deb07193d,umbus.inf_amd64_d80c6644f2b98419,8650778,10.0.17763.1,86016,umbus.inf,Microsoft® Windows® Operating System,10.0.17763.1,umbus,1.15
c:/windows/system32/drivers/umdf/ehstorpwddrv.dll,2019-05-26 08:30:59,2003-09-13 19:43:58,2018-09-15 07:28:15,ehstorpwddrv.dll,True,False,True,104484,Microsoft Corporation,0000f8d37aea8f91740f9fc839f14c623f822bfbc38f,,8650780,10.0.17763.1,106496,,Microsoft® Windows® Operating System,10.0.17763.1,enhancedstoragepassword,1.11
c:/windows/system32/drivers/umdf/hidtelephony.dll,2019-05-26 08:30:59,1997-12-07 08:50:41,2018-09-15 07:28:19,hidtelephony.dll,True,False,True,166604,Microsoft Corporation,0000a25d2d68ffdcfdeb801fbc585fb2b3da1b2322da,,8650780,10.0.17763.1,126976,,Microsoft® Windows® Operating System,10.0.17763.1,hidtelephony,2.15
c:/windows/system32/drivers/umdf/iddcx.dll,2019-05-26 08:30:59,2097-10-15 12:13:45,2018-09-15 07:28:38,iddcx.dll,True,False,True,251995,Microsoft Corporation,00002483c0186ff9c2aebebd8a08daf45912400407aa,,8650780,10.0.17763.1,229376,,Microsoft® Windows® Operating System,10.0.17763.1,iddcx0102,2.15
c:/windows/system32/drivers/umdf/microsoft.bluetooth.profiles.hidovergatt.dll,2019-05-26 08:30:59,2103-04-17 14:12:14,2018-09-15 07:28:19,microsoft.bluetooth.profiles.hidovergatt.dll,True,False,True,235565,Microsoft Corporation,0000ccb93fcb3c0762aab85526cb367c66b53f432d99,,8650780,10.0.17763.1,208896,,Microsoft® Windows® Operating System,10.0.17763.1,hidovergatt,2.15
c:/windows/system32/drivers/umdf/nfccx.dll,2019-05-26 08:30:59,2064-05-18 21:09:41,2019-03-19 13:15:42,nfccx.dll,True,False,True,788035,Microsoft Corporation,0000b71ac2333cbe3343a4ea8782f9390edab3afbafd,,8650780,10.0.17763.292,790528,,Microsoft® Windows® Operating System,10.0.17763.1,nfccx0102,2.15
c:/windows/system32/drivers/umdf/poscx.dll,2019-05-26 08:30:59,2028-08-17 16:24:18,2018-09-15 07:28:34,poscx.dll,True,False,True,48188,Microsoft Corporation,00006a0234162f7a3b5fc60d7030a860a0942241ee41,,8650780,10.0.17763.1,49152,,Microsoft® Windows® Operating System,10.0.17763.1,poscx0102,2.0
c:/windows/system32/drivers/umdf/sdflauncher.dll,2019-05-26 08:30:59,1978-09-26 07:54:42,2018-09-15 07:28:17,sdflauncher.dll,True,False,True,62439,Microsoft Corporation,00000d845e6d57c3bbd1fee366db190fd36e9f6acf5b,,8650780,10.0.17763.1,40960,,Microsoft® Windows® Operating System,10.0.17763.1,sdflauncher,2.15
c:/windows/system32/drivers/umdf/sensorscx.dll,2019-05-26 08:30:59,2027-06-05 22:16:12,2019-03-19 13:15:43,sensorscx.dll,True,False,True,221320,Microsoft Corporation,0000ca6ae8daceabfaf78a7dc533222986be38b57ede,,8650780,10.0.17763.292,229376,,Microsoft® Windows® Operating System,10.0.17763.1,sensorscx0102,2.0
c:/windows/system32/drivers/umdf/smccx.dll,2019-05-26 08:30:59,2037-03-06 07:33:35,2018-09-15 07:28:34,smccx.dll,True,False,True,101737,Microsoft Corporation,0000a04cf2eb0e68fe99952972d3ae4e236bd9b839af,,8650780,10.0.17763.1,73728,,Microsoft® Windows® Operating System,10.0.17763.1,smccx0102,2.0
c:/windows/system32/drivers/umdf/ucmcx.dll,2019-05-26 08:30:59,2031-01-01 16:36:40,2018-09-15 07:28:38,ucmcx.dll,True,False,True,174753,Microsoft Corporation,0000d2248b362639e6afa3379552c194762f55127f87,,8650780,10.0.17763.1,143360,,Microsoft® Windows® Operating System,10.0.17763.1,ucmcx0102,2.15
c:/windows/system32/drivers/umdf/uiccspb.dll,2019-05-26 08:30:59,2071-11-15 10:34:22,2018-09-15 07:28:16,uiccspb.dll,True,False,True,61599,Microsoft Corporation,00009b1b718b42fe79ce6b5e4503980c0bfe756a6312,,8650780,10.0.17763.1,53248,,Microsoft® Windows® Operating System,10.0.17763.1,uiccspb,2.0
c:/windows/system32/drivers/umdf/usbxhcicompanion.dll,2019-05-26 08:30:59,2093-03-07 13:28:12,2018-09-15 07:28:19,usbxhcicompanion.dll,True,False,True,162739,Microsoft Corporation,0000085eeee7abf6324cc7d30a614d5be69789212879,,8650780,10.0.17763.1,143360,,Microsoft® Windows® Operating System,10.0.17763.1,usbxhcicompanion,2.23
