Hash,Id,Offset,OwnerSid,GroupSid,Control,SaclAceCount,UniqueSaclAceTypes,DaclAceCount,UniqueDaclAceTypes,FileOffset,SourceFile
CBC6FE32,256,0,S-1-5-18,S-1-5-32-544,SeDaclPresent|SeSelfRelative,0,,2,AccessAllowed,0,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
F7C81434,257,128,S-1-5-18,S-1-5-32-544,SeDaclPresent|SeSelfRelative,0,,2,AccessAllowed,128,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
19227620,258,256,S-1-5-32-544,S-1-5-18,SeDaclPresent|SeSelfRelative,0,,2,AccessAllowed,256,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
59227620,259,384,S-1-5-32-544,S-1-5-18,SeDaclPresent|SeSelfRelative,0,,2,AccessAllowed,384,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
91588E06,260,512,S-1-5-18,S-1-5-18,SeDaclPresent|SeSelfRelative,0,,2,AccessAllowed,512,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
4F380486,261,640,S-1-5-18,S-1-5-18,SeDaclPresent|SeSelfRelative,0,,8,AccessAllowed,640,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
0483E762,262,896,S-1-5-18,S-1-5-18,SeDaclPresent|SeSelfRelative,0,,4,AccessAllowed,896,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
8B7527AB,263,1056,S-1-5-18,S-1-5-18,SeDaclPresent|SeSelfRelative,0,,2,AccessAllowed,1056,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
0F442204,264,1184,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeDaclProtected|SeSaclProtected|SeSelfRelative,1,SystemMandatoryLabel,5,AccessAllowed,1184,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
498FB382,265,1440,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSelfRelative,0,,5,AccessAllowed,1440,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
D9061172,266,1632,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeDaclProtected|SeSelfRelative,1,SystemMandatoryLabel,5,AccessAllowed,1632,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
45499A07,267,1856,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeDaclProtected|SeSelfRelative,0,,3,AccessAllowed,1856,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
5FC54F65,268,2016,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeDaclProtected|SeSelfRelative,0,,13,AccessAllowed,2016,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
0099EB07,269,2480,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowed,2480,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
CB4732BC,270,2896,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeDaclProtected|SeSelfRelative,1,SystemAudit,13,AccessAllowed,2896,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
37484E37,271,3376,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,1,SystemAudit,13,AccessAllowed,3376,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
4B4A32BC,272,3808,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeDaclProtected|SeSelfRelative,1,SystemAudit,13,AccessAllowed,3808,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
DB8A9185,273,4288,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeDaclProtected|SeSelfRelative,1,SystemAudit,8,AccessAllowed,4288,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
BF8AE909,274,4656,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeDaclProtected|SeSelfRelative,1,SystemAudit,8,AccessAllowed,4656,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
0348A5F6,275,5024,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeDaclProtected|SeSelfRelative,0,,7,AccessAllowed,5024,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
C90FA6DA,276,5264,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeDaclProtected|SeSaclProtected|SeSelfRelative,0,,11,AccessAllowed|AccessAllowedCallback,5264,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
C363070A,277,5776,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,10,AccessAllowed,5776,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
9B2139D0,278,6176,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeDaclProtected|SeSelfRelative,1,SystemMandatoryLabel,11,AccessAllowed|AccessAllowedCallback,6176,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
9468F1A9,279,6704,S-1-5-32-544,S-1-5-21-2346275596-721628675-3379419668-513,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,13,AccessAllowed,6704,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
68FA3536,280,7216,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,13,AccessAllowed,7216,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
9DC6F001,281,7712,S-1-5-32-544,S-1-5-21-2346275596-721628675-3379419668-513,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemMandatoryLabel,13,AccessAllowed,7712,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
E7269712,282,8224,S-1-5-32-544,S-1-5-21-2346275596-721628675-3379419668-513,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,8224,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
F3AD53C0,283,8864,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,8864,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
6C89B613,284,9472,S-1-5-32-544,S-1-5-21-2346275596-721628675-3379419668-513,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,9472,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
30F0058F,285,10096,S-1-5-32-544,S-1-5-21-2346275596-721628675-3379419668-513,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,10096,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
EFEA9013,286,10752,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,10752,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
8A86347A,287,11376,S-1-5-32-544,S-1-5-21-2346275596-721628675-3379419668-513,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,11376,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
5205BD27,288,12016,S-1-5-32-544,S-1-5-21-2346275596-721628675-3379419668-513,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,12016,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
C22EC059,289,12640,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,12640,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
E2D57D21,290,13232,S-1-5-32-544,S-1-5-21-2346275596-721628675-3379419668-513,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,13232,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
E7B406CF,291,13856,S-1-5-32-544,S-1-5-21-2346275596-721628675-3379419668-513,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,13856,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
9ED867D6,292,14480,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,14480,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
30140C32,293,15088,S-1-5-32-544,S-1-5-21-2346275596-721628675-3379419668-513,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,15088,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
D4F0855B,294,15712,S-1-5-32-544,S-1-5-21-2346275596-721628675-3379419668-513,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,15712,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
D25193B3,295,16336,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,16336,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
0C05A604,296,16944,S-1-5-32-544,S-1-5-21-2346275596-721628675-3379419668-513,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,16944,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
AA3D2BA7,297,17568,S-1-5-32-544,S-1-5-21-2346275596-721628675-3379419668-513,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,17568,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
31CCC6A5,298,18208,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,18208,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
F581D56A,299,18832,S-1-5-32-544,S-1-5-21-2346275596-721628675-3379419668-513,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,18832,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
E0140092,300,19472,S-1-5-32-544,S-1-5-21-2346275596-721628675-3379419668-513,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,19472,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
CB3F906C,301,20112,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,20112,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
9A5FA224,302,20736,S-1-5-32-544,S-1-5-21-2346275596-721628675-3379419668-513,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,20736,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
1F170D1A,303,21376,S-1-5-32-544,S-1-5-21-2346275596-721628675-3379419668-513,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,21376,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
A1A3C627,304,22048,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,22048,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
E53EE518,305,22688,S-1-5-32-544,S-1-5-21-2346275596-721628675-3379419668-513,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,22688,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
078CC687,306,23344,S-1-5-32-544,S-1-5-21-2346275596-721628675-3379419668-513,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,23344,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
6829D801,307,24000,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,24000,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
AE9C7019,308,24624,S-1-5-32-544,S-1-5-21-2346275596-721628675-3379419668-513,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,24624,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
B83CED8B,309,25264,S-1-5-32-544,S-1-5-21-2346275596-721628675-3379419668-513,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,25264,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
C7747C92,310,25888,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,25888,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
88728020,311,26480,S-1-5-32-544,S-1-5-21-2346275596-721628675-3379419668-513,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,26480,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
6B9A1929,312,27104,S-1-5-32-544,S-1-5-21-2346275596-721628675-3379419668-513,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,27104,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
9CEE88AF,313,27744,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,27744,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
F7020BBC,314,28352,S-1-5-32-544,S-1-5-21-2346275596-721628675-3379419668-513,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,28352,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
82787B21,315,28976,S-1-5-32-544,S-1-5-21-2346275596-721628675-3379419668-513,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,28976,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
727BED5B,316,29600,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,29600,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
34D975B3,317,30208,S-1-5-32-544,S-1-5-21-2346275596-721628675-3379419668-513,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,30208,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
DB92B31D,318,30832,S-1-5-32-544,S-1-5-21-2346275596-721628675-3379419668-513,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,30832,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
A0712EF9,319,31456,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,31456,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
D925993D,320,32048,S-1-5-32-544,S-1-5-21-2346275596-721628675-3379419668-513,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,32048,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
5A87B2F5,321,32656,S-1-5-32-544,S-1-5-21-2346275596-721628675-3379419668-513,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,32656,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
91B5D11F,322,33280,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,33280,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
2A3BE5E1,323,33872,S-1-5-32-544,S-1-5-21-2346275596-721628675-3379419668-513,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,33872,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
A91D853D,324,34496,S-1-5-32-544,S-1-5-21-2346275596-721628675-3379419668-513,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,34496,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
27E46DD5,325,35120,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,35120,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
009430FA,326,35712,S-1-5-32-544,S-1-5-21-2346275596-721628675-3379419668-513,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,35712,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
1CA7393E,327,36336,S-1-5-32-544,S-1-5-21-2346275596-721628675-3379419668-513,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,36336,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
36CFF2C5,328,36976,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,36976,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
390C586C,329,37584,S-1-5-32-544,S-1-5-21-2346275596-721628675-3379419668-513,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,37584,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
BCF75FFF,330,38224,S-1-5-32-544,S-1-5-21-2346275596-721628675-3379419668-513,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,38224,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
25B6079F,331,38848,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,38848,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
C57AFBD6,332,39440,S-1-5-32-544,S-1-5-21-2346275596-721628675-3379419668-513,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,39440,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
E6B30813,333,40048,S-1-5-32-544,S-1-5-21-2346275596-721628675-3379419668-513,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,40048,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
1DA401A2,334,40688,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,40688,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
D279CBD6,335,41312,S-1-5-32-544,S-1-5-21-2346275596-721628675-3379419668-513,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,41312,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
36EEC892,336,41952,S-1-5-32-544,S-1-5-21-2346275596-721628675-3379419668-513,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,41952,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
8336530A,337,42592,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,42592,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
6B2EFEDF,338,43200,S-1-5-32-544,S-1-5-21-2346275596-721628675-3379419668-513,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,43200,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
90963FE0,339,43824,S-1-5-32-544,S-1-5-21-2346275596-721628675-3379419668-513,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,43824,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
E5148C5B,340,44464,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,44464,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
0A592F4F,341,45072,S-1-5-32-544,S-1-5-21-2346275596-721628675-3379419668-513,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,45072,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
3C65A6F0,342,45696,S-1-5-32-544,S-1-5-21-2346275596-721628675-3379419668-513,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,45696,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
CF7D6798,343,46336,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,46336,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
8575A4C3,344,46960,S-1-5-32-544,S-1-5-21-2346275596-721628675-3379419668-513,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,46960,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
86F84BB0,345,47600,S-1-5-32-544,S-1-5-21-2346275596-721628675-3379419668-513,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,47600,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
B4745817,346,48240,S-1-5-18,S-1-5-18,SeDaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,13,AccessAllowedCallback|AccessAllowed,48240,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\$Secure_$SDS
