Hash,Id,Offset,OwnerSid,GroupSid,Control,SaclAceCount,UniqueSaclAceTypes,DaclAceCount,UniqueDaclAceTypes,FileOffset,SourceFile
F56FB66F,1192,640656,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,1,SystemProcessTrustLabel,13,AccessAllowedCallback|AccessAllowed,902800,C:\temp\2024LoneWolf\tout\D\$Secure_$SDS
982F93A8,1193,641328,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemProcessTrustLabel,13,AccessAllowedCallback|AccessAllowed,903472,C:\temp\2024LoneWolf\tout\D\$Secure_$SDS
6A98D70C,1194,642000,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,2,SystemProcessTrustLabel,13,AccessAllowedCallback|AccessAllowed,904144,C:\temp\2024LoneWolf\tout\D\$Secure_$SDS
DB1CE70F,1195,642688,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,1,SystemProcessTrustLabel,5,AccessAllowedCallback|AccessAllowed,904832,C:\temp\2024LoneWolf\tout\D\$Secure_$SDS
DB14E70F,1196,643088,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeSaclAutoInherited|SeSelfRelative,1,SystemProcessTrustLabel,5,AccessAllowedCallback|AccessAllowed,905232,C:\temp\2024LoneWolf\tout\D\$Secure_$SDS
7EE6A4EF,1197,643488,S-1-5-32-544,S-1-5-21-3713694262-2838331281-3082422338-513,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemProcessTrustLabel,13,AccessAllowedCallback|AccessAllowed,905632,C:\temp\2024LoneWolf\tout\D\$Secure_$SDS
154E66F2,1198,644160,S-1-5-32-544,S-1-5-21-3713694262-2838331281-3082422338-513,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemProcessTrustLabel,9,AccessAllowedCallback|AccessAllowed,906304,C:\temp\2024LoneWolf\tout\D\$Secure_$SDS
6CA8A16F,1199,644688,S-1-5-32-544,S-1-5-21-3713694262-2838331281-3082422338-513,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemProcessTrustLabel,13,AccessAllowedCallback|AccessAllowed,906832,C:\temp\2024LoneWolf\tout\D\$Secure_$SDS
7E869AEF,1200,645360,S-1-5-32-544,S-1-5-21-3713694262-2838331281-3082422338-513,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSelfRelative,1,SystemProcessTrustLabel,13,AccessAllowedCallback|AccessAllowed,907504,C:\temp\2024LoneWolf\tout\D\$Secure_$SDS
CEFBC761,1201,646032,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,0,,9,AccessAllowedCallback|AccessAllowed,908176,C:\temp\2024LoneWolf\tout\D\$Secure_$SDS
603B5FB2,1202,646512,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,1,SystemProcessTrustLabel,9,AccessAllowedCallback|AccessAllowed,908656,C:\temp\2024LoneWolf\tout\D\$Secure_$SDS
2FE98623,1203,647008,S-1-5-18,S-1-5-18,SeDaclPresent|SeSaclPresent|SeDaclAutoInherited|SeSaclAutoInherited|SeSelfRelative,1,SystemProcessTrustLabel,13,AccessAllowedCallback|AccessAllowed,909152,C:\temp\2024LoneWolf\tout\D\$Secure_$SDS
