CacheEntryPosition,BatchKeyPath,ProgramName,BatchValueName,ModifiedTime
121,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files\7-Zip\7zG.exe,AppCompatCache,2016-05-21 08:22:49.4375000
122,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\WFS.exe,AppCompatCache,2013-08-22 10:13:52.3122169
123,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\PROGRA~1\INTELS~1\TRUEKE~1\Application\truekey.exe,AppCompatCache,2016-06-06 13:40:24.0000000
124,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\PROGRA~1\INTELS~1\TRUEKE~1\Application\vendor\winpv-export.exe,AppCompatCache,2016-06-06 13:39:20.0000000
125,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files\Common Files\McAfee\UPDMGR\3.0.6048.2\mcupdutl.exe,AppCompatCache,2015-11-04 17:54:54.0000000
126,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files\TrueKey\McTkInsUtil.exe,AppCompatCache,2016-06-03 07:18:12.0000000
127,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\SysWOW64\net1.exe,AppCompatCache,2013-08-22 02:52:26.4152273
128,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\SysWOW64\net.exe,AppCompatCache,2013-08-22 02:52:54.7617577
129,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\SysWOW64\sc.exe,AppCompatCache,2013-08-22 02:54:13.0506836
130,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files\TrueKey\McAfee.Yap.TkUpdMgr.exe,AppCompatCache,2016-06-03 07:27:52.0000000
131,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files\Intel Security\True Key\Application\native_proxy.exe,AppCompatCache,2016-06-06 13:39:50.0000000
132,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files (x86)\McAfee\Temp\qxz6641\SetupPBx64.exe,AppCompatCache,2016-06-06 20:48:40.0000000
133,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files (x86)\McAfee\Temp\qxz6641\McTkInsUtil.exe,AppCompatCache,2016-06-03 07:18:12.0000000
134,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files (x86)\Common Files\McAfee\Installer\mcinst.exe,AppCompatCache,2015-05-04 22:41:42.0000000
135,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files\Common Files\AV\McAfee Anti-Virus And Anti-Spyware\upgrade.exe,AppCompatCache,2015-11-03 23:35:52.0000000
136,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\PROGRA~1\COMMON~1\McAfee\UPDMGR\306048~1.2\MCUPDA~1.EXE,AppCompatCache,2015-11-04 17:54:50.0000000
137,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\Temp\5woowa5k.1kv\Apps\mtk\mcinst.exe,AppCompatCache,2015-05-04 22:41:42.0000000
138,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\SysWOW64\expand.exe,AppCompatCache,2013-08-22 04:02:34.1090838
139,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,D:\VBOXWINDOWSADDITIONS-AMD64.EXE,AppCompatCache,2016-06-16 12:50:18.0000000
140,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,D:\VBoxWindowsAdditions.exe,AppCompatCache,2016-06-16 12:44:20.0000000
141,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files (x86)\Windows Media Player\wmplayer.exe,AppCompatCache,2013-08-22 03:48:35.9800215
142,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\osk.exe,AppCompatCache,2014-03-18 10:05:10.2434775
143,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\verclsid.exe,AppCompatCache,2013-08-22 11:24:36.4950820
144,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\WUDFHost.exe,AppCompatCache,2013-08-22 09:54:03.8825609
145,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\SysWOW64\dllhost.exe,AppCompatCache,2013-08-22 05:21:45.4875089
146,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\SystemPropertiesProtection.exe,AppCompatCache,2013-08-22 11:03:11.8426793
147,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\control.exe,AppCompatCache,2013-08-22 11:03:56.5186362
148,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files (x86)\WinPcap\Uninstall.exe,AppCompatCache,2016-06-21 09:23:02.1848009
149,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Users\Hunter\Downloads\7z1602-x64.exe,AppCompatCache,2016-06-21 09:16:44.9907358
150,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Users\Hunter\Downloads\ChromeSetup.exe,AppCompatCache,2016-06-21 08:41:28.4810775
151,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Users\Hunter\Downloads\npp.6.9.2.Installer.exe,AppCompatCache,2016-06-21 09:17:14.0080967
152,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Users\Hunter\Downloads\SkypeSetup.exe,AppCompatCache,2016-06-21 08:54:23.9393545
153,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Users\Hunter\Downloads\Wireshark-win64-2.0.4.exe,AppCompatCache,2016-06-21 09:20:52.0088404
154,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files\USBPcap\USBPcapCMD.exe,AppCompatCache,2016-04-05 22:43:34.0000000
155,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\grpconv.exe,AppCompatCache,2013-08-22 11:02:38.9021693
156,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\runonce.exe,AppCompatCache,2013-08-22 11:01:31.9429274
157,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files\Wireshark\USBPcapSetup-1.1.0.0-g794bf26-3.exe,AppCompatCache,2016-04-09 16:43:20.0000000
158,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files\Wireshark\WinPcap_4_1_3.exe,AppCompatCache,2016-03-02 19:42:52.0000000
159,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files\Wireshark\vcredist_x64.exe,AppCompatCache,2014-05-01 15:58:30.0000000
160,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\SysWOW64\explorer.exe,AppCompatCache,2014-03-18 10:05:33.3997278
161,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files (x86)\McAfee Security Scan\3.11.266\McCHSvc.exe,AppCompatCache,2015-12-02 15:06:48.0000000
162,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Users\Hunter\AppData\Local\Adobe\461754AF-F15C-4C0D-BCE0-B62338434081\81009AEA-88E9-483C-99E2-7B4E06E7599D\9782D210-2D45-4E24-B3E7-0151A4650157,AppCompatCache,2016-06-21 09:18:15.7466965
163,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files\TrueKey\Mcafee.TrueKey.InstallerService.exe,AppCompatCache,2016-05-26 01:48:28.0000000
164,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Users\Hunter\AppData\Local\Adobe\461754AF-F15C-4C0D-BCE0-B62338434081\D39F800C-0445-4F54-90D6-19F954E719A5\C6A6B294-B384-469B-B860-81BD87FA585E,AppCompatCache,2016-06-21 09:18:11.9127560
165,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\SysWOW64\rundll32.exe,AppCompatCache,2013-08-22 03:40:23.7911325
166,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\ProgramData\Adobe\Setup\{AC76BA86-7AD7-1033-7B44-AC0F074E4100}\setup.exe,AppCompatCache,2016-05-03 16:23:57.6687025
167,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Users\Hunter\AppData\Local\Adobe\461754AF-F15C-4C0D-BCE0-B62338434081\804BB305-9554-4BA9-BA6A-3BCA13A88A27\F54E41E6-3A99-425C-AE2F-0560E5407A5C,AppCompatCache,2016-06-21 09:19:49.6494352
168,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files (x86)\Notepad++\updater\GUP.exe,AppCompatCache,2016-05-17 22:42:42.0000000
169,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Users\Hunter\AppData\Local\Temp\xmlUpdater.exe,AppCompatCache,2015-08-02 23:58:50.0000000
170,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Users\Hunter\AppData\Local\Adobe\461754AF-F15C-4C0D-BCE0-B62338434081\gccheck_small.exe,AppCompatCache,2016-06-21 09:18:04.2798007
171,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Users\Hunter\AppData\Local\Adobe\461754AF-F15C-4C0D-BCE0-B62338434081\gtcheck.exe,AppCompatCache,2016-06-21 09:18:03.7331582
172,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Users\Hunter\Downloads\readerdc_en_ka_install.exe,AppCompatCache,2016-06-21 09:17:56.0640455
173,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\desk.cpl,AppCompatCache,2013-08-22 11:03:23.6250054
174,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files (x86)\Internet Explorer\iexplore.exe,AppCompatCache,2014-03-18 10:14:20.4852689
175,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\SysWOW64\attrib.exe,AppCompatCache,2013-08-22 02:53:52.8612046
176,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe,AppCompatCache,2013-08-10 00:53:58.3880646
177,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files (x86)\Google\Update\1.3.30.3\GoogleUpdateComRegisterShell64.exe,AppCompatCache,2016-06-21 08:46:43.9965709
178,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files (x86)\GUM3A7F.tmp\GoogleUpdate.exe,AppCompatCache,2016-06-21 08:46:43.8343522
179,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files (x86)\Google\Update\Install\{70E76742-C4D3-449F-9785-26297B6B14F0}\GoogleUpdateSetup.exe,AppCompatCache,2016-04-28 00:02:39.0000000
180,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files (x86)\Google\Update\1.3.29.5\GoogleCrashHandler64.exe,AppCompatCache,2016-06-21 08:41:40.0317239
181,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files (x86)\Google\Update\1.3.29.5\GoogleCrashHandler.exe,AppCompatCache,2016-06-21 08:41:39.6883724
182,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files\Internet Explorer\iexplore.exe,AppCompatCache,2014-03-18 10:14:20.4696441
183,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files (x86)\Google\Update\1.3.29.5\GoogleUpdateOnDemand.exe,AppCompatCache,2016-06-21 08:41:39.8235766
184,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Users\Hunter\AppData\Local\Temp\CR_4BC77.tmp\setup.exe,AppCompatCache,2016-06-21 08:42:55.6656498
185,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files (x86)\Google\Update\Install\{27F6CB5C-2040-46A5-8627-AABCD1598180}\51.0.2704.103_chrome_installer_win64.exe,AppCompatCache,2016-06-15 09:00:11.0000000
186,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files (x86)\Google\Update\1.3.29.5\GoogleUpdateComRegisterShell64.exe,AppCompatCache,2016-06-21 08:41:39.8477243
187,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files (x86)\GUM9643.tmp\GoogleUpdate.exe,AppCompatCache,2016-06-21 08:41:39.6501294
188,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Users\Hunter\AppData\Local\Temp\GUM8069.tmp\GoogleUpdateSetup.exe,AppCompatCache,2016-06-21 08:41:28.4810775
189,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Users\Hunter\AppData\Local\Temp\GUM8069.tmp\GoogleUpdate.exe,AppCompatCache,2016-06-21 08:41:34.1496341
190,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\DsmUserTask.exe,AppCompatCache,2013-08-22 09:40:42.7987925
191,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\Macromed\Flash\FlashUtil_ActiveX.exe,AppCompatCache,2013-08-15 22:09:52.2003266
192,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files\Windows Media Player\wmpshare.exe,AppCompatCache,2013-08-22 11:20:20.6592079
193,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\ie4uinit.exe,AppCompatCache,2014-03-18 10:05:36.6341026
194,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\SettingSyncHost.exe,AppCompatCache,2014-03-18 10:05:14.2434771
195,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files\WindowsApps\microsoft.windowscommunicationsapps_17.5.9600.20413_x64__8wekyb3d8bbwe,AppCompatCache,2014-03-18 10:21:03.1011068
196,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,,AppCompatCache,1601-01-01 00:00:00.0000000
197,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\wscui.cpl,AppCompatCache,2014-03-18 10:05:00.2903529
198,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\SysWOW64\FlashPlayerCPLApp.cpl,AppCompatCache,2013-08-15 22:09:51.9241398
199,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,AppCompatCache,2013-08-22 10:59:47.5740159
200,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\migwiz\migwiz.exe,AppCompatCache,2014-03-18 10:05:01.4622268
201,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\Taskmgr.exe,AppCompatCache,2014-03-18 10:05:04.9622275
202,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files\Windows Journal\Journal.exe,AppCompatCache,2014-03-18 09:43:13.2569277
203,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\charmap.exe,AppCompatCache,2013-08-22 11:16:34.1853911
204,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\xpsrchvw.exe,AppCompatCache,2013-08-22 10:19:03.0761287
205,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files\Windows NT\Accessories\wordpad.exe,AppCompatCache,2013-08-22 10:21:30.3239554
206,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\StikyNot.exe,AppCompatCache,2014-03-18 09:43:07.9425986
207,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\psr.exe,AppCompatCache,2013-08-22 10:51:09.7297765
208,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\SoundRecorder.exe,AppCompatCache,2013-08-22 10:44:16.4855253
209,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\SnippingTool.exe,AppCompatCache,2014-03-18 09:43:05.5050546
210,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\mstsc.exe,AppCompatCache,2013-08-22 10:06:45.8288636
211,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\mspaint.exe,AppCompatCache,2013-08-22 10:47:44.8503913
212,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files\Common Files\microsoft shared\ink\mip.exe,AppCompatCache,2014-03-18 09:43:07.8332206
213,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\Speech\Common\sapisvr.exe,AppCompatCache,2013-08-22 11:21:28.7279270
214,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files\Windows Defender\MSASCui.exe,AppCompatCache,2013-08-22 10:11:38.8302373
215,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\Narrator.exe,AppCompatCache,2013-08-22 11:11:34.6254140
216,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\Magnify.exe,AppCompatCache,2013-08-22 10:37:27.4072946
217,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\unregmp2.exe,AppCompatCache,2013-08-22 10:08:16.5109732
218,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files\Windows Mail\WinMail.exe,AppCompatCache,2013-08-22 10:29:17.3353747
219,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\oobe\FirstLogonAnim.exe,AppCompatCache,2013-08-22 12:39:51.1952552
220,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\wuauclt.exe,AppCompatCache,2014-03-18 10:05:08.3216025
221,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\mcbuilder.exe,AppCompatCache,2014-03-18 10:05:04.5872292
222,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\oobe\msoobe.exe,AppCompatCache,2013-08-22 10:34:10.6108906
223,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\oobe\oobeldr.exe,AppCompatCache,2014-03-18 10:05:04.4934767
224,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\oobe\windeploy.exe,AppCompatCache,2014-03-18 10:05:04.3216051
225,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\ByteCodeGenerator.exe,AppCompatCache,2013-08-22 09:17:04.2503134
226,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\SysWOW64\ByteCodeGenerator.exe,AppCompatCache,2013-08-22 02:22:14.5344294
227,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\vds.exe,AppCompatCache,2014-03-18 10:05:04.1966016
228,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\vdsldr.exe,AppCompatCache,2013-08-22 11:20:21.5967932
229,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Windows\System32\oobe\Setup.exe,AppCompatCache,2014-03-18 10:05:04.3841033
230,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files\WindowsApps\Microsoft.WindowsSoundRecorder_6.3.9600.20280_x64__8wekyb3d8bbwe\soundrec.exe,AppCompatCache,2014-03-18 09:47:03.9399108
231,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files\WindowsApps\Microsoft.WindowsScan_6.3.9600.16422_x64__8wekyb3d8bbwe\scanapp.exe,AppCompatCache,2014-03-18 09:47:31.4805634
232,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files\WindowsApps\microsoft.windowscommunicationsapps_17.5.9600.20413_x64__8wekyb3d8bbwe\livecomm.exe,AppCompatCache,2014-03-18 09:46:20.6741008
233,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files\WindowsApps\Microsoft.WindowsCalculator_6.3.9600.20278_x64__8wekyb3d8bbwe\numbers.exe,AppCompatCache,2014-03-18 09:46:56.1366767
234,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files\WindowsApps\Microsoft.WindowsAlarms_6.3.9654.20335_x64__8wekyb3d8bbwe\time.exe,AppCompatCache,2014-03-18 09:47:22.6190566
235,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files\WindowsApps\Microsoft.Reader_6.3.9600.16422_x64__8wekyb3d8bbwe\glcnd.exe,AppCompatCache,2014-03-18 09:46:33.1128278
236,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\ControlSet001\Control\Session Manager\AppCompatCache,SYSVOL\Program Files\WindowsApps\Microsoft.Office.OneNote_16.0.1929.1156_x64__8wekyb3d8bbwe\onenoteshare.exe,AppCompatCache,2014-03-18 09:50:09.4170920
