Timestamp,BatchKeyPath,DriveName,BatchValueName,VolumeLabel
2016-06-21 11:01:58.9128190,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\{13A4EE12-23EA-3371-91EE-EFB36DDFFF3E},{13A4EE12-23EA-3371-91EE-EFB36DDFFF3E},Multiple,Microsoft Visual C++ 2013 x86 Minimum Runtime - 12.0.21005,12.0.21005,Microsoft Corporation,20160621,C:\ProgramData\Package Cache\{13A4EE12-23EA-3371-91EE-EFB36DDFFF3E}v12.0.21005\packages\vcRuntimeMinimum_x86\,,MsiExec.exe /X{13A4EE12-23EA-3371-91EE-EFB36DDFFF3E}
2016-06-21 11:19:02.6288575,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\{16E52445-1392-469F-9ADB-FC03AF00CD61},{16E52445-1392-469F-9ADB-FC03AF00CD61},Multiple,Python 2.7.11,2.7.11150,Python Software Foundation,20160621,C:\Users\Hunter\Downloads\,,MsiExec.exe /I{16E52445-1392-469F-9ADB-FC03AF00CD61}
2016-06-21 11:20:07.7318100,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\{17778F7B-FB5A-4A93-9719-D75BAF673498},{17778F7B-FB5A-4A93-9719-D75BAF673498},Multiple,Python 3.5.1 Launcher (32-bit),3.5.150.0,Python Software Foundation,20160621,C:\ProgramData\Package Cache\{17778F7B-FB5A-4A93-9719-D75BAF673498}v3.5.150.0\,,MsiExec.exe /X{17778F7B-FB5A-4A93-9719-D75BAF673498}
2016-06-21 11:19:40.0828024,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\{2B2FED36-5D63-411A-A8C4-E311D70BCF33},{2B2FED36-5D63-411A-A8C4-E311D70BCF33},Multiple,Python 3.5.1 Development Libraries (32-bit),3.5.1150.0,Python Software Foundation,20160621,C:\Users\Hunter\AppData\Local\Package Cache\{2B2FED36-5D63-411A-A8C4-E311D70BCF33}v3.5.1150.0\,,MsiExec.exe /I{2B2FED36-5D63-411A-A8C4-E311D70BCF33}
2016-06-21 11:38:43.8345083,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\{4A03706F-666A-4037-7777-5F2748764D10},{4A03706F-666A-4037-7777-5F2748764D10},Multiple,Java Auto Updater,2.8.91.15,Oracle Corporation,20160621,C:\Users\Hunter\AppData\LocalLow\Oracle\Java\AU\,,
2016-06-21 11:20:08.0359326,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\{4F29879C-940D-4599-8CEC-407579F73DF7},{4F29879C-940D-4599-8CEC-407579F73DF7},Multiple,Python 3.5.1 pip Bootstrap (32-bit),3.5.1150.0,Python Software Foundation,20160621,C:\Users\Hunter\AppData\Local\Package Cache\{4F29879C-940D-4599-8CEC-407579F73DF7}v3.5.1150.0\,,MsiExec.exe /I{4F29879C-940D-4599-8CEC-407579F73DF7}
2016-06-21 08:51:04.0719360,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\{60EC980A-BDA2-4CB6-A427-B07A5498B4CA},{60EC980A-BDA2-4CB6-A427-B07A5498B4CA},Multiple,Google Update Helper,1.3.30.3,Google Inc.,20160621,C:\Program Files (x86)\Google\Update\1.3.30.3\,,MsiExec.exe /I{60EC980A-BDA2-4CB6-A427-B07A5498B4CA}
2016-06-21 11:19:49.2632852,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\{65A2F7DA-ACD7-4EC1-8A88-665D535D9CE7},{65A2F7DA-ACD7-4EC1-8A88-665D535D9CE7},Multiple,Python 3.5.1 Standard Library (32-bit),3.5.1150.0,Python Software Foundation,20160621,C:\Users\Hunter\AppData\Local\Package Cache\{65A2F7DA-ACD7-4EC1-8A88-665D535D9CE7}v3.5.1150.0\,,MsiExec.exe /I{65A2F7DA-ACD7-4EC1-8A88-665D535D9CE7}
2016-06-21 01:44:38.9495677,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\{709316AD-161C-4D5C-9AE7-0B3A822DA271},{709316AD-161C-4D5C-9AE7-0B3A822DA271},Multiple,Google Drive,1.30.2170.0459,"Google, Inc.",20160620,C:\Program Files (x86)\Google\Update\Install\{DE1A0D9D-2A74-44EE-85A5-5A942A82E4A1}\,,MsiExec.exe /X{709316AD-161C-4D5C-9AE7-0B3A822DA271}
2016-06-21 11:19:38.9478596,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\{7665C66D-78C4-4B30-B4B9-8DD484403532},{7665C66D-78C4-4B30-B4B9-8DD484403532},Multiple,Python 3.5.1 Core Interpreter (32-bit),3.5.1150.0,Python Software Foundation,20160621,C:\Users\Hunter\AppData\Local\Package Cache\{7665C66D-78C4-4B30-B4B9-8DD484403532}v3.5.1150.0\,,MsiExec.exe /I{7665C66D-78C4-4B30-B4B9-8DD484403532}
2016-06-21 11:19:58.1538925,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\{77EEC303-714C-4290-AF63-5252FDB5D7C8},{77EEC303-714C-4290-AF63-5252FDB5D7C8},Multiple,Python 3.5.1 Documentation (32-bit),3.5.1150.0,Python Software Foundation,20160621,C:\Users\Hunter\AppData\Local\Package Cache\{77EEC303-714C-4290-AF63-5252FDB5D7C8}v3.5.1150.0\,,MsiExec.exe /I{77EEC303-714C-4290-AF63-5252FDB5D7C8}
2016-06-21 11:19:59.8686264,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\{9254A29B-0F60-444C-B5CE-DB7E2505474C},{9254A29B-0F60-444C-B5CE-DB7E2505474C},Multiple,Python 3.5.1 Utility Scripts (32-bit),3.5.1150.0,Python Software Foundation,20160621,C:\Users\Hunter\AppData\Local\Package Cache\{9254A29B-0F60-444C-B5CE-DB7E2505474C}v3.5.1150.0\,,MsiExec.exe /I{9254A29B-0F60-444C-B5CE-DB7E2505474C}
2016-06-21 11:19:40.6694720,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\{946BBA68-EDC0-4981-83D3-09592B9A84FA},{946BBA68-EDC0-4981-83D3-09592B9A84FA},Multiple,Python 3.5.1 Executables (32-bit),3.5.1150.0,Python Software Foundation,20160621,C:\Users\Hunter\AppData\Local\Package Cache\{946BBA68-EDC0-4981-83D3-09592B9A84FA}v3.5.1150.0\,,MsiExec.exe /I{946BBA68-EDC0-4981-83D3-09592B9A84FA}
2016-06-21 11:02:14.7696785,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\{9BE518E6-ECC6-35A9-88E4-87755C07200F},{9BE518E6-ECC6-35A9-88E4-87755C07200F},Multiple,Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.6161,9.0.30729.6161,Microsoft Corporation,20160621,c:\0575fc3f8097fc3e4d9c0de6615b\,,MsiExec.exe /X{9BE518E6-ECC6-35A9-88E4-87755C07200F}
2016-06-21 00:02:23.4942186,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\{AC76BA86-7AD7-1033-7B44-AC0F074E4100},{AC76BA86-7AD7-1033-7B44-AC0F074E4100},Multiple,Adobe Acrobat Reader DC,15.016.20045,Adobe Systems Incorporated,20160620,C:\ProgramData\Adobe\Setup\{AC76BA86-7AD7-1033-7B44-AC0F074E4100}\,C:\Program Files (x86)\Adobe\Acrobat Reader DC\,MsiExec.exe /I{AC76BA86-7AD7-1033-7B44-AC0F074E4100}
2016-06-21 11:20:06.7324906,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\{C387DB53-A25F-49E3-8DF7-94F47E5A7921},{C387DB53-A25F-49E3-8DF7-94F47E5A7921},Multiple,Python 3.5.1 Tcl/Tk Support (32-bit),3.5.1150.0,Python Software Foundation,20160621,C:\Users\Hunter\AppData\Local\Package Cache\{C387DB53-A25F-49E3-8DF7-94F47E5A7921}v3.5.1150.0\,,MsiExec.exe /I{C387DB53-A25F-49E3-8DF7-94F47E5A7921}
2016-06-21 11:02:00.7544138,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\{ce085a78-074e-4823-8dc1-8a721b94b76d},{ce085a78-074e-4823-8dc1-8a721b94b76d},Multiple,Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.21005,12.0.21005.1,Microsoft Corporation,,,,"""C:\ProgramData\Package Cache\{ce085a78-074e-4823-8dc1-8a721b94b76d}\vcredist_x86.exe""  /uninstall"
2016-06-21 11:02:00.4048043,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\{F8CFEB22-A2E7-3971-9EDA-4B11EDEFC185},{F8CFEB22-A2E7-3971-9EDA-4B11EDEFC185},Multiple,Microsoft Visual C++ 2013 x86 Additional Runtime - 12.0.21005,12.0.21005,Microsoft Corporation,20160621,C:\ProgramData\Package Cache\{F8CFEB22-A2E7-3971-9EDA-4B11EDEFC185}v12.0.21005\packages\vcRuntimeAdditional_x86\,,MsiExec.exe /X{F8CFEB22-A2E7-3971-9EDA-4B11EDEFC185}
2016-06-21 11:19:57.2622900,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\{FA87440D-634A-4581-AD9C-C6FA859B88DD},{FA87440D-634A-4581-AD9C-C6FA859B88DD},Multiple,Python 3.5.1 Test Suite (32-bit),3.5.1150.0,Python Software Foundation,20160621,C:\Users\Hunter\AppData\Local\Package Cache\{FA87440D-634A-4581-AD9C-C6FA859B88DD}v3.5.1150.0\,,MsiExec.exe /I{FA87440D-634A-4581-AD9C-C6FA859B88DD}
2016-06-21 08:59:08.4875509,CsiTool-CreateHive-{00000000-0000-0000-0000-000000000000}\Wow6432Node\Microsoft\Windows\CurrentVersion\Uninstall\{FC965A47-4839-40CA-B618-18F486F042C6},{FC965A47-4839-40CA-B618-18F486F042C6},Multiple,Skype™ 7.25,7.25.103,Skype Technologies S.A.,20160621,C:\ProgramData\Skype\{FC965A47-4839-40CA-B618-18F486F042C6}\,C:\Program Files (x86)\Skype\,MsiExec.exe /X{FC965A47-4839-40CA-B618-18F486F042C6}
