ActivityId,Platform,PackageName,ExpirationTime,SourceFile
2FBCA166-EFAA-0230-713A-D002499EB559,host,,2020-10-18 01:55:09,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Local\ConnectedDevicesPlatform\L.Admin\ActivitiesCache.db
A5D54A5E-9A0B-BBBC-DA02-6E6504C6A4F4,windows_universal,windows.immersivecontrolpanel_cw5n1h2txyewy,2020-10-18 01:56:13,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Local\ConnectedDevicesPlatform\L.Admin\ActivitiesCache.db
A5D54A5E-9A0B-BBBC-DA02-6E6504C6A4F4,packageid,windows.immersivecontrolpanel_cw5n1h2txyewy!microsoft.windows.immersivecontrolpanel,2020-10-18 01:56:13,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Local\ConnectedDevicesPlatform\L.Admin\ActivitiesCache.db
A5D54A5E-9A0B-BBBC-DA02-6E6504C6A4F4,host,,2020-10-18 01:56:13,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Local\ConnectedDevicesPlatform\L.Admin\ActivitiesCache.db
3696C421-EB64-AB31-507E-998DC7F868F5,windows_universal,windows.immersivecontrolpanel_cw5n1h2txyewy,2020-10-18 00:58:11,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Local\ConnectedDevicesPlatform\L.Admin\ActivitiesCache.db
3696C421-EB64-AB31-507E-998DC7F868F5,packageid,windows.immersivecontrolpanel_cw5n1h2txyewy!microsoft.windows.immersivecontrolpanel,2020-10-18 00:58:11,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Local\ConnectedDevicesPlatform\L.Admin\ActivitiesCache.db
3696C421-EB64-AB31-507E-998DC7F868F5,host,,2020-10-18 00:58:11,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Local\ConnectedDevicesPlatform\L.Admin\ActivitiesCache.db
DF4CDE9C-0E96-94CA-67C1-B3F5F685D49F,windows_win32,microsoft.windows.controlpanel,2020-10-18 01:56:48,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Local\ConnectedDevicesPlatform\L.Admin\ActivitiesCache.db
DF4CDE9C-0E96-94CA-67C1-B3F5F685D49F,host,,2020-10-18 01:56:48,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Local\ConnectedDevicesPlatform\L.Admin\ActivitiesCache.db
CFB34422-D5F3-A4DA-EC57-9BAF2B0D6CC3,windows_win32,microsoft.windows.controlpanel,2020-10-18 01:58:00,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Local\ConnectedDevicesPlatform\L.Admin\ActivitiesCache.db
CFB34422-D5F3-A4DA-EC57-9BAF2B0D6CC3,packageid,microsoft.windows.controlpanel,2020-10-18 01:58:00,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Local\ConnectedDevicesPlatform\L.Admin\ActivitiesCache.db
CFB34422-D5F3-A4DA-EC57-9BAF2B0D6CC3,host,,2020-10-18 01:58:00,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Local\ConnectedDevicesPlatform\L.Admin\ActivitiesCache.db
D01CAA40-54A2-3CDB-7158-F5700FD659E1,windows_universal,windows.immersivecontrolpanel_cw5n1h2txyewy,2020-10-18 17:41:05,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Local\ConnectedDevicesPlatform\L.Admin\ActivitiesCache.db
D01CAA40-54A2-3CDB-7158-F5700FD659E1,packageid,windows.immersivecontrolpanel_cw5n1h2txyewy!microsoft.windows.immersivecontrolpanel,2020-10-18 17:41:05,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Local\ConnectedDevicesPlatform\L.Admin\ActivitiesCache.db
D01CAA40-54A2-3CDB-7158-F5700FD659E1,host,,2020-10-18 17:41:05,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Local\ConnectedDevicesPlatform\L.Admin\ActivitiesCache.db
296C09DC-FDDB-C6B5-A1E3-816BBCB3B6BC,windows_universal,windows.immersivecontrolpanel_cw5n1h2txyewy,2020-10-18 17:42:27,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Local\ConnectedDevicesPlatform\L.Admin\ActivitiesCache.db
296C09DC-FDDB-C6B5-A1E3-816BBCB3B6BC,packageid,windows.immersivecontrolpanel_cw5n1h2txyewy!microsoft.windows.immersivecontrolpanel,2020-10-18 17:42:27,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Local\ConnectedDevicesPlatform\L.Admin\ActivitiesCache.db
296C09DC-FDDB-C6B5-A1E3-816BBCB3B6BC,host,,2020-10-18 17:42:27,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Local\ConnectedDevicesPlatform\L.Admin\ActivitiesCache.db
B52DAFD1-C766-34A2-E38F-30DFC4A0E988,windows_win32,microsoft.windows.explorer,2020-10-18 17:41:19,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Local\ConnectedDevicesPlatform\L.Admin\ActivitiesCache.db
B52DAFD1-C766-34A2-E38F-30DFC4A0E988,host,,2020-10-18 17:41:19,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Local\ConnectedDevicesPlatform\L.Admin\ActivitiesCache.db
9315149D-03D7-2D63-9A0B-B26B562D1AA4,windows_win32,microsoft.windows.explorer,2020-10-18 17:41:22,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Local\ConnectedDevicesPlatform\L.Admin\ActivitiesCache.db
9315149D-03D7-2D63-9A0B-B26B562D1AA4,packageid,microsoft.windows.explorer,2020-10-18 17:41:22,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Local\ConnectedDevicesPlatform\L.Admin\ActivitiesCache.db
9315149D-03D7-2D63-9A0B-B26B562D1AA4,host,,2020-10-18 17:41:22,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Local\ConnectedDevicesPlatform\L.Admin\ActivitiesCache.db
DFA590C9-1C0C-4CD0-4659-5AE3B8860C09,windows_win32,microsoft.windows.controlpanel,2020-10-18 17:41:30,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Local\ConnectedDevicesPlatform\L.Admin\ActivitiesCache.db
DFA590C9-1C0C-4CD0-4659-5AE3B8860C09,packageid,microsoft.windows.controlpanel,2020-10-18 17:41:30,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Local\ConnectedDevicesPlatform\L.Admin\ActivitiesCache.db
DFA590C9-1C0C-4CD0-4659-5AE3B8860C09,host,,2020-10-18 17:41:30,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Local\ConnectedDevicesPlatform\L.Admin\ActivitiesCache.db
D527375B-C77E-CE6D-BDCD-1873017BFF35,windows_win32,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\cmd.exe,2020-10-18 21:07:56,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Local\ConnectedDevicesPlatform\L.Admin\ActivitiesCache.db
D527375B-C77E-CE6D-BDCD-1873017BFF35,windows_win32,{d65231b0-b2f1-4857-a4ce-a8e7c6ea7d27}\cmd.exe,2020-10-18 21:07:56,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Local\ConnectedDevicesPlatform\L.Admin\ActivitiesCache.db
D527375B-C77E-CE6D-BDCD-1873017BFF35,host,,2020-10-18 21:07:56,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Local\ConnectedDevicesPlatform\L.Admin\ActivitiesCache.db
75B28477-5487-0BE6-5B84-B96C8EBFF350,windows_win32,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\cmd.exe,2020-10-18 21:08:26,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Local\ConnectedDevicesPlatform\L.Admin\ActivitiesCache.db
75B28477-5487-0BE6-5B84-B96C8EBFF350,windows_win32,{d65231b0-b2f1-4857-a4ce-a8e7c6ea7d27}\cmd.exe,2020-10-18 21:08:26,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Local\ConnectedDevicesPlatform\L.Admin\ActivitiesCache.db
75B28477-5487-0BE6-5B84-B96C8EBFF350,packageid,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\cmd.exe,2020-10-18 21:08:26,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Local\ConnectedDevicesPlatform\L.Admin\ActivitiesCache.db
75B28477-5487-0BE6-5B84-B96C8EBFF350,host,,2020-10-18 21:08:26,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Local\ConnectedDevicesPlatform\L.Admin\ActivitiesCache.db
A7AB84F9-C430-4240-08D3-90C7FE84E28E,x_exe_path,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\wscript.exe,2020-10-18 21:08:26,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Local\ConnectedDevicesPlatform\L.Admin\ActivitiesCache.db
A7AB84F9-C430-4240-08D3-90C7FE84E28E,x_exe_path,{d65231b0-b2f1-4857-a4ce-a8e7c6ea7d27}\wscript.exe,2020-10-18 21:08:26,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Local\ConnectedDevicesPlatform\L.Admin\ActivitiesCache.db
A7AB84F9-C430-4240-08D3-90C7FE84E28E,host,,2020-10-18 21:08:26,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Local\ConnectedDevicesPlatform\L.Admin\ActivitiesCache.db
4F97D6BA-41E9-2B03-F75E-C359617090A5,x_exe_path,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\wscript.exe,2020-10-18 21:08:29,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Local\ConnectedDevicesPlatform\L.Admin\ActivitiesCache.db
4F97D6BA-41E9-2B03-F75E-C359617090A5,x_exe_path,{d65231b0-b2f1-4857-a4ce-a8e7c6ea7d27}\wscript.exe,2020-10-18 21:08:29,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Local\ConnectedDevicesPlatform\L.Admin\ActivitiesCache.db
4F97D6BA-41E9-2B03-F75E-C359617090A5,packageid,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\wscript.exe,2020-10-18 21:08:29,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Local\ConnectedDevicesPlatform\L.Admin\ActivitiesCache.db
4F97D6BA-41E9-2B03-F75E-C359617090A5,host,,2020-10-18 21:08:29,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Local\ConnectedDevicesPlatform\L.Admin\ActivitiesCache.db
0D305974-48B0-C35D-1C18-F38729585790,windows_universal,windows.immersivecontrolpanel_cw5n1h2txyewy,2020-10-18 23:16:33,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Local\ConnectedDevicesPlatform\L.Admin\ActivitiesCache.db
0D305974-48B0-C35D-1C18-F38729585790,packageid,windows.immersivecontrolpanel_cw5n1h2txyewy!microsoft.windows.immersivecontrolpanel,2020-10-18 23:16:33,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Local\ConnectedDevicesPlatform\L.Admin\ActivitiesCache.db
0D305974-48B0-C35D-1C18-F38729585790,host,,2020-10-18 23:16:33,D:\dfirmadness\DESKTOP-E01\tout\H\Users\Admin\AppData\Local\ConnectedDevicesPlatform\L.Admin\ActivitiesCache.db
