Name,BatchKeyPath,Description,BatchValueName,DisplayName,StartMode,ServiceType,NameKeyLastWrite,ParametersKeyLastWrite,Group,ImagePath,ServiceDLL,RequiredPrivileges
W32Time,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\w32time.dll,-201",None,"@%SystemRoot%\system32\w32time.dll,-200",Manual,Win32ShareProcess,2018-04-11 23:39:26.3188349,2018-04-11 23:38:44.4559968,,%SystemRoot%\system32\svchost.exe -k LocalService,,SeAuditPrivilege SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeSystemTimePrivilege SeImpersonatePrivilege
WaaSMedicSvc,ROOT\ControlSet001\Services,"@WaaSMedicSvc.dll,-101",None,"@WaaSMedicSvc.dll,-100",Manual,Win32ShareProcess,2018-04-11 23:38:44.4559968,2018-04-11 23:38:44.4559968,,%systemroot%\system32\svchost.exe -k wusvcs -p,,SeTcbPrivilege SeChangeNotifyPrivilege SeImpersonatePrivilege SeTakeOwnershipPrivilege SeSecurityPrivilege SeRestorePrivilege
WacomPen,ROOT\ControlSet001\Services,,None,"@hiddigi.inf,%WacomPen.SVCDESC%;Wacom Serial Pen HID Driver",Manual,KernelDriver,2018-04-11 23:38:05.3252227,,Extended Base,\SystemRoot\System32\drivers\wacompen.sys,,
WalletService,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\WalletService.dll,-1001",None,"@%SystemRoot%\System32\WalletService.dll,-1000",Manual,Win32ShareProcess,2018-04-11 23:38:44.4559968,2018-04-11 23:38:44.4559968,,%SystemRoot%\System32\svchost.exe -k appmodel -p,%SystemRoot%\system32\WalletService.dll,SeChangeNotifyPrivilege SeIncreaseWorkingSetPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege
wanarp,ROOT\ControlSet001\Services,"@%systemroot%\system32\mprmsg.dll,-32011",None,"@%systemroot%\system32\mprmsg.dll,-32011",Manual,KernelDriver,2018-04-11 23:40:34.7307462,,NDIS,System32\DRIVERS\wanarp.sys,,
wanarpv6,ROOT\ControlSet001\Services,"@%systemroot%\system32\mprmsg.dll,-32012",None,"@%systemroot%\system32\mprmsg.dll,-32012",Manual,KernelDriver,2018-04-11 23:40:34.7307462,,NDIS,System32\DRIVERS\wanarp.sys,,
WarpJITSvc,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\Windows.WARP.JITService.dll,-101",None,"@%SystemRoot%\System32\Windows.WARP.JITService.dll,-100",Manual,Win32OwnProcess,2018-04-11 23:39:26.3188349,2018-04-11 23:38:44.4559968,,%SystemRoot%\System32\svchost.exe -k LocalServiceNetworkRestricted,,SeImpersonatePrivilege SeChangeNotifyPrivilege SeAssignPrimaryTokenPrivilege
wbengine,ROOT\ControlSet001\Services,"@%systemroot%\system32\wbengine.exe,-105",None,"@%systemroot%\system32\wbengine.exe,-104",Manual,Win32OwnProcess,2018-04-11 23:38:44.4559968,,,"""%systemroot%\system32\wbengine.exe""",,SeImpersonatePrivilege SeBackupPrivilege SeManageVolumePrivilege SeRestorePrivilege SeSystemEnvironmentPrivilege SeSecurityPrivilege SeTakeOwnershipPrivilege SeShutdownPrivilege
WbioSrvc,ROOT\ControlSet001\Services,"@%systemroot%\system32\wbiosrvc.dll,-101",None,"@%systemroot%\system32\wbiosrvc.dll,-100",Manual,Win32ShareProcess,2019-02-15 03:52:50.7587321,2018-04-11 23:38:44.4403709,SmartCardGroup,%SystemRoot%\system32\svchost.exe -k WbioSvcGroup,,SeAssignPrimaryTokenPrivilege SeIncreaseQuotaPrivilege SeTcbPrivilege SeBackupPrivilege SeRestorePrivilege SeDebugPrivilege SeAuditPrivilege SeChangeNotifyPrivilege SeImpersonatePrivilege SeSystemEnvironmentPrivilege SeShutdownPrivilege
wcifs,ROOT\ControlSet001\Services,"@%systemroot%\system32\drivers\wcifs.sys,-101",None,"@%systemroot%\system32\drivers\wcifs.sys,-100",Automatic,FileSystemDriver,2018-04-11 23:38:44.4403709,2018-04-25 19:59:10.8553436,FSFilter Virtualization,\SystemRoot\system32\drivers\wcifs.sys,,
Wcmsvc,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\wcmsvc.dll,-4098",None,"@%SystemRoot%\System32\wcmsvc.dll,-4097",Automatic,Win32OwnProcess,2018-04-11 23:39:26.3188349,2018-04-11 23:38:44.4403709,TDI,%SystemRoot%\system32\svchost.exe -k LocalServiceNetworkRestricted -p,,SeChangeNotifyPrivilege SeImpersonatePrivilege
wcncsvc,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\wcncsvc.dll,-4",None,"@%SystemRoot%\system32\wcncsvc.dll,-3",Manual,Win32ShareProcess,2018-04-11 23:38:44.4403709,2018-04-11 23:38:44.4403709,,%SystemRoot%\System32\svchost.exe -k LocalServiceAndNoImpersonation -p,,SeChangeNotifyPrivilege
wcnfs,ROOT\ControlSet001\Services,"@%systemroot%\system32\drivers\wcnfs.sys,-101",None,"@%systemroot%\system32\drivers\wcnfs.sys,-100",Manual,FileSystemDriver,2018-04-11 23:38:44.4403709,2018-04-11 23:38:44.4403709,FSFilter Top,\SystemRoot\system32\drivers\wcnfs.sys,,
WdBoot,ROOT\ControlSet001\Services,"@%ProgramFiles%\Windows Defender\MpAsDesc.dll,-400",None,"@%ProgramFiles%\Windows Defender\MpAsDesc.dll,-390",Boot,KernelDriver,2018-04-25 20:04:15.9222319,,Early-Launch,system32\drivers\wd\WdBoot.sys,,
Wdf01000,ROOT\ControlSet001\Services,,None,"@%SystemRoot%\system32\drivers\Wdf01000.sys,-1000",Boot,KernelDriver,2019-02-15 13:45:04.0148634,,WdfLoadGroup,system32\drivers\Wdf01000.sys,,
WdFilter,ROOT\ControlSet001\Services,"@%ProgramFiles%\Windows Defender\MpAsDesc.dll,-340",None,"@%ProgramFiles%\Windows Defender\MpAsDesc.dll,-330",Boot,FileSystemDriver,2018-04-25 20:04:15.9222319,,FSFilter Anti-Virus,system32\drivers\wd\WdFilter.sys,,
WdiServiceHost,ROOT\ControlSet001\Services,"@%systemroot%\system32\wdi.dll,-503",None,"@%systemroot%\system32\wdi.dll,-502",Manual,Win32ShareProcess,2018-04-11 23:38:44.4403709,2018-04-11 23:38:44.4403709,,%SystemRoot%\System32\svchost.exe -k LocalService -p,,SeChangeNotifyPrivilege SeImpersonatePrivilege SeSystemProfilePrivilege
WdiSystemHost,ROOT\ControlSet001\Services,"@%systemroot%\system32\wdi.dll,-501",None,"@%systemroot%\system32\wdi.dll,-500",Manual,Win32ShareProcess,2018-04-11 23:38:44.4403709,2018-04-11 23:38:44.4403709,,%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted -p,,SeChangeNotifyPrivilege SeImpersonatePrivilege SeTcbPrivilege SeDebugPrivilege SeAssignPrimaryTokenPrivilege SeIncreaseQuotaPrivilege SeProfileSingleProcessPrivilege SeSystemEnvironmentPrivilege
wdiwifi,ROOT\ControlSet001\Services,,None,WDI Driver Framework,Manual,KernelDriver,2018-04-11 23:38:44.4403709,2018-04-11 23:38:44.4403709,,system32\DRIVERS\wdiwifi.sys,,
WdmCompanionFilter,ROOT\ControlSet001\Services,,None,"@%SystemRoot%\system32\drivers\WdmCompanionFilter.sys,-1000",Manual,KernelDriver,2018-04-11 23:38:44.4403709,,base,system32\drivers\WdmCompanionFilter.sys,,
WdNisDrv,ROOT\ControlSet001\Services,"@%ProgramFiles%\Windows Defender\MpAsDesc.dll,-242",None,"@%ProgramFiles%\Windows Defender\MpAsDesc.dll,-370",Manual,KernelDriver,2018-04-25 20:04:15.9376437,,,system32\drivers\wd\WdNisDrv.sys,,
WdNisSvc,ROOT\ControlSet001\Services,"@%ProgramFiles%\Windows Defender\MpAsDesc.dll,-242",None,"@%ProgramFiles%\Windows Defender\MpAsDesc.dll,-320",Manual,Win32OwnProcess,2018-04-25 20:04:30.9224123,2018-04-11 23:38:44.4403709,,"""%ProgramData%\Microsoft\Windows Defender\platform\4.14.17639.18041-0\NisSrv.exe""",,
WebClient,ROOT\ControlSet001\Services,"@%systemroot%\system32\webclnt.dll,-101",None,"@%systemroot%\system32\webclnt.dll,-100",Manual,Win32ShareProcess,2018-04-11 23:39:26.3032091,2018-04-11 23:38:44.4403709,NetworkProvider,%SystemRoot%\system32\svchost.exe -k LocalService -p,,SeImpersonatePrivilege SeCreateGlobalPrivilege SeAssignPrimaryTokenPrivilege SeIncreaseQuotaPrivilege
Wecsvc,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\wecsvc.dll,-201",None,"@%SystemRoot%\system32\wecsvc.dll,-200",Manual,Win32ShareProcess,2018-04-11 23:38:44.4403709,2018-04-11 23:38:44.4403709,,%SystemRoot%\system32\svchost.exe -k NetworkService -p,,SeAuditPrivilege SeChangeNotifyPrivilege SeImpersonatePrivilege
WEPHOSTSVC,ROOT\ControlSet001\Services,"@%systemroot%\system32\wephostsvc.dll,-101",None,"@%systemroot%\system32\wephostsvc.dll,-100",Manual,Win32ShareProcess,2018-04-11 23:39:26.3032091,2018-04-11 23:38:44.4403709,,%systemroot%\system32\svchost.exe -k WepHostSvcGroup,,
wercplsupport,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\wercplsupport.dll,-100",None,"@%SystemRoot%\System32\wercplsupport.dll,-101",Manual,Win32ShareProcess,2018-04-11 23:38:44.4403709,2018-04-11 23:38:44.4403709,,%SystemRoot%\System32\svchost.exe -k netsvcs -p,,SeImpersonatePrivilege SeTcbPrivilege
WerSvc,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\wersvc.dll,-101",None,"@%SystemRoot%\System32\wersvc.dll,-100",Manual,Win32OwnProcess,2018-04-11 23:39:26.3032091,2018-04-11 23:38:44.4403709,,%SystemRoot%\System32\svchost.exe -k WerSvcGroup,,SeDebugPrivilege SeTcbPrivilege SeImpersonatePrivilege SeAssignPrimaryTokenPrivilege
WFDSConMgrSvc,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\wfdsconmgrsvc.dll,-9001",None,"@%SystemRoot%\System32\wfdsconmgrsvc.dll,-9000",Manual,Win32ShareProcess,2018-04-11 23:39:26.3032091,2018-04-11 23:38:44.4403709,,%SystemRoot%\system32\svchost.exe -k LocalServiceNetworkRestricted -p,,SeAuditPrivilege SeChangeNotifyPrivilege SeImpersonatePrivilege
WFPLWFS,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\drivers\wfplwfs.sys,-6000",None,"@%SystemRoot%\System32\drivers\wfplwfs.sys,-6000",Boot,KernelDriver,2018-04-25 19:59:00.3808252,2018-04-25 19:59:12.8867156,PNP_TDI,System32\drivers\wfplwfs.sys,,
WiaRpc,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\wiarpc.dll,-1",None,"@%SystemRoot%\system32\wiarpc.dll,-2",Manual,Win32ShareProcess,2018-04-11 23:38:44.4403709,2018-04-11 23:38:44.4403709,,%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p,,SeImpersonatePrivilege SeAssignPrimaryTokenPrivilege
WIMMount,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\drivers\wimmount.sys,-102",None,"@%SystemRoot%\system32\drivers\wimmount.sys,-101",Manual,FileSystemDriver,2018-04-11 23:38:44.4403709,,FSFilter Infrastructure,system32\drivers\wimmount.sys,,
WinDefend,ROOT\ControlSet001\Services,"@%ProgramFiles%\Windows Defender\MpAsDesc.dll,-240",None,"@%ProgramFiles%\Windows Defender\MpAsDesc.dll,-310",Automatic,Win32OwnProcess,2018-04-25 20:04:30.9688574,,,"""C:\ProgramData\Microsoft\Windows Defender\platform\4.14.17639.18041-0\MsMpEng.exe""",,SeImpersonatePrivilege SeBackupPrivilege SeRestorePrivilege SeDebugPrivilege SeChangeNotifyPrivilege SeLoadDriverPrivilege SeSecurityPrivilege SeShutdownPrivilege SeIncreaseQuotaPrivilege SeAssignPrimaryTokenPrivilege SeTcbPrivilege SeIncreaseBasePriorityPrivilege SeSystemEnvironmentPrivilege SeTakeOwnershipPrivilege
Windows Workflow Foundation 4.0.0.0,ROOT\ControlSet001\Services,,None,,Disabled,Adapter,2018-04-25 20:08:35.0244551,,,,,
WindowsTrustedRT,ROOT\ControlSet001\Services,,None,Windows Trusted Execution Environment Class Extension,Boot,KernelDriver,2018-04-25 19:58:52.5685067,2018-04-25 20:00:27.7458542,Core Security Extensions,system32\drivers\WindowsTrustedRT.sys,,
WindowsTrustedRTProxy,ROOT\ControlSet001\Services,,None,"@WindowsTrustedRTProxy.inf,%WindowsTrustedRTProxy.SVCDESC%;Microsoft Windows Trusted Runtime Secure Service",Boot,KernelDriver,2018-04-25 19:58:52.5685067,2018-04-25 19:58:52.5685067,Core Security Extensions,System32\drivers\WindowsTrustedRTProxy.sys,,
WinHttpAutoProxySvc,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\winhttp.dll,-101",None,"@%SystemRoot%\system32\winhttp.dll,-100",Manual,Win32ShareProcess,2018-04-11 23:38:44.4403709,2018-04-11 23:38:44.4403709,,%SystemRoot%\system32\svchost.exe -k LocalServiceNetworkRestricted -p,,SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege
WinMad,ROOT\ControlSet001\Services,,None,"@mlx4_bus.inf,%WinMad.ServiceDesc%;WinMad Service",Manual,KernelDriver,2018-04-11 23:38:08.1561415,,PNP Filter,\SystemRoot\System32\drivers\winmad.sys,,
Winmgmt,ROOT\ControlSet001\Services,"@%Systemroot%\system32\wbem\wmisvc.dll,-204",None,"@%Systemroot%\system32\wbem\wmisvc.dll,-205",Automatic,Win32ShareProcess,2018-04-11 23:38:44.4247451,2019-02-15 14:01:22.6958600,,%systemroot%\system32\svchost.exe -k netsvcs -p,,
WinNat,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\drivers\winnat.sys,-10002",None,"@%SystemRoot%\system32\drivers\winnat.sys,-10001",Manual,KernelDriver,2018-04-11 23:38:44.4247451,,,system32\drivers\winnat.sys,,
WinRM,ROOT\ControlSet001\Services,"@%Systemroot%\system32\wsmsvc.dll,-102",None,"@%Systemroot%\system32\wsmsvc.dll,-101",Automatic,Win32ShareProcess,2018-04-25 20:05:07.5578282,2018-04-11 23:38:44.4247451,,%SystemRoot%\System32\svchost.exe -k NetworkService -p,,SeAssignPrimaryTokenPrivilege SeAuditPrivilege SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege
Winsock,ROOT\ControlSet001\Services,,None,,Disabled,Adapter,2018-04-11 23:41:00.4516255,2018-04-11 23:41:02.4830403,,,,
WinSock2,ROOT\ControlSet001\Services,,None,,Disabled,Adapter,2018-04-11 23:38:44.4247451,2018-04-25 20:58:15.8727638,,,,
WINUSB,ROOT\ControlSet001\Services,,None,"@winusb.inf,%WINUSB_SvcDesc%;WinUsb Driver",Manual,KernelDriver,2018-04-11 23:38:16.3442944,,,\SystemRoot\System32\drivers\WinUSB.SYS,,
WinVerbs,ROOT\ControlSet001\Services,,None,"@mlx4_bus.inf,%WinVerbs.ServiceDesc%;WinVerbs Service",Manual,KernelDriver,2018-04-11 23:38:08.1561415,,PNP Filter,\SystemRoot\System32\drivers\winverbs.sys,,
wisvc,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\flightsettings.dll,-104",None,"@%SystemRoot%\system32\flightsettings.dll,-103",Manual,Win32ShareProcess,2018-04-11 23:39:26.3032091,2018-04-11 23:38:44.4247451,,%systemroot%\system32\svchost.exe -k netsvcs -p,,SeImpersonatePrivilege SeTcbPrivilege SeCreateGlobalPrivilege SeSystemEnvironmentPrivilege SeShutdownPrivilege
WlanSvc,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\wlansvc.dll,-258",None,"@%SystemRoot%\System32\wlansvc.dll,-257",Manual,Win32OwnProcess,2018-04-11 23:38:44.4247451,2018-04-11 23:38:44.4247451,TDI,%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p,,SeChangeNotifyPrivilege SeImpersonatePrivilege SeAuditPrivilege SeTcbPrivilege SeDebugPrivilege SeLoadDriverPrivilege
wlidsvc,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\wlidsvc.dll,-101",None,"@%SystemRoot%\system32\wlidsvc.dll,-100",Manual,Win32ShareProcess,2018-04-11 23:39:26.3032091,2018-04-11 23:38:44.4247451,,%SystemRoot%\system32\svchost.exe -k netsvcs -p,,SeCreateGlobalPrivilege SeImpersonatePrivilege SeTcbPrivilege SeAssignPrimaryTokenPrivilege SeIncreaseQuotaPrivilege
WLMS,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\wlms\wlms.exe,-2",None,"@%SystemRoot%\system32\wlms\wlms.exe,-1",Automatic,Win32OwnProcess,2018-04-12 09:20:04.2787177,,,%SystemRoot%\system32\wlms\wlms.exe,,
wlpasvc,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\lpasvc.dll,-1001",None,"@%SystemRoot%\system32\lpasvc.dll,-1000",Manual,Win32ShareProcess,2018-04-11 23:39:26.3032091,2018-04-11 23:38:44.4247451,TDI,%SystemRoot%\system32\svchost.exe -k LocalServiceNetworkRestricted -p,,SeAuditPrivilege SeImpersonatePrivilege
WmiAcpi,ROOT\ControlSet001\Services,,None,"@wmiacpi.inf,%WMIMAP.SvcDesc%;Microsoft Windows Management Interface for ACPI",Manual,KernelDriver,2018-04-11 23:38:11.0313500,,Extended Base,\SystemRoot\System32\drivers\wmiacpi.sys,,
WmiApRpl,ROOT\ControlSet001\Services,,None,,Disabled,Adapter,2018-04-11 23:38:44.4247451,,,,,
wmiApSrv,ROOT\ControlSet001\Services,"@%Systemroot%\system32\wbem\wmiapsrv.exe,-111",None,"@%Systemroot%\system32\wbem\wmiapsrv.exe,-110",Manual,Win32OwnProcess,2018-04-11 23:38:44.4247451,,,%systemroot%\system32\wbem\WmiApSrv.exe,,
WMPNetworkSvc,ROOT\ControlSet001\Services,"@%PROGRAMFILES%\Windows Media Player\wmpnetwk.exe,-102",None,"@%PROGRAMFILES%\Windows Media Player\wmpnetwk.exe,-101",Manual,Win32OwnProcess,2018-04-12 09:16:13.1801568,,,"""%PROGRAMFILES%\Windows Media Player\wmpnetwk.exe""",,SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege
Wof,ROOT\ControlSet001\Services,,None,Windows Overlay File System Filter Driver,Boot,FileSystemDriver,2018-04-11 23:38:44.4247451,2018-04-11 23:38:44.4247451,FSFilter Compression,,,
workerdd,ROOT\ControlSet001\Services,,None,,Disabled,Adapter,2018-04-11 23:38:44.4247451,,,,,
workfolderssvc,ROOT\ControlSet001\Services,"@%systemroot%\system32\workfolderssvc.dll,-101",None,"@%systemroot%\system32\workfolderssvc.dll,-102",Manual,Win32ShareProcess,2018-04-11 23:38:44.4247451,2018-04-11 23:38:44.4247451,LocalService,%SystemRoot%\System32\svchost.exe -k LocalService -p,,SeImpersonatePrivilege
WpcMonSvc,ROOT\ControlSet001\Services,"@%systemroot%\system32\WpcRefreshTask.dll,-101",None,"@%systemroot%\system32\WpcRefreshTask.dll,-100",Manual,Win32OwnProcess,2018-04-11 23:38:44.4247451,2018-04-11 23:38:44.4247451,,%SystemRoot%\system32\svchost.exe -k LocalService,,
WPDBusEnum,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\wpdbusenum.dll,-101",None,"@%SystemRoot%\system32\wpdbusenum.dll,-100",Manual,Win32ShareProcess,2018-04-11 23:39:26.3032091,2018-04-11 23:38:44.4247451,,%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted,,SeAuditPrivilege SeTcbPrivilege SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeCreatePermanentPrivilege SeImpersonatePrivilege
WpdUpFltr,ROOT\ControlSet001\Services,"@%systemroot%\System32\drivers\WpdUpFltr.sys,-100",None,"@%systemroot%\System32\drivers\WpdUpFltr.sys,-100",Manual,KernelDriver,2018-04-11 23:38:44.4247451,,PnP Filter,System32\drivers\WpdUpFltr.sys,,
WpnService,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\wpnservice.dll,-2",None,"@%SystemRoot%\system32\wpnservice.dll,-1",Automatic,Win32ShareProcess,2018-04-11 23:38:44.4247451,,,%systemroot%\system32\svchost.exe -k netsvcs -p,,SeChangeNotifyPrivilege SeImpersonatePrivilege SeCreateGlobalPrivilege SeTcbPrivilege
WpnUserService,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\WpnUserService.dll,-2",None,"@%SystemRoot%\system32\WpnUserService.dll,-1",Automatic,96,2018-04-11 23:38:44.4247451,2018-04-11 23:38:44.4247451,,%SystemRoot%\system32\svchost.exe -k UnistackSvcGroup,,SeImpersonatePrivilege SeCreateGlobalPrivilege
ws2ifsl,ROOT\ControlSet001\Services,"@%systemroot%\System32\drivers\ws2ifsl.sys,-1000",None,Windows Socket 2.0 Non-IFS Service Provider Support Environment,System,KernelDriver,2018-04-25 20:08:02.4016397,2018-04-11 23:38:44.4247451,PNP_TDI,\SystemRoot\system32\drivers\ws2ifsl.sys,,
wscsvc,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\wscsvc.dll,-201",None,"@%SystemRoot%\System32\wscsvc.dll,-200",Automatic,Win32ShareProcess,2018-04-11 23:38:44.4247451,2018-04-11 23:38:44.4247451,,%SystemRoot%\System32\svchost.exe -k LocalServiceNetworkRestricted -p,,SeChangeNotifyPrivilege SeImpersonatePrivilege
WSearch,ROOT\ControlSet001\Services,"@%systemroot%\system32\SearchIndexer.exe,-104",None,"@%systemroot%\system32\SearchIndexer.exe,-103",Automatic,Win32OwnProcess,2018-04-11 23:38:44.4247451,,,%systemroot%\system32\SearchIndexer.exe /Embedding,,SeChangeNotifyPrivilege SeManageVolumePrivilege SeImpersonatePrivilege SeAssignPrimaryTokenPrivilege SeIncreaseQuotaPrivilege SeTcbPrivilege
WSearchIdxPi,ROOT\ControlSet001\Services,,None,,Disabled,Adapter,2018-04-11 23:38:44.4247451,,,,,
wuauserv,ROOT\ControlSet001\Services,"@%systemroot%\system32\wuaueng.dll,-106",None,"@%systemroot%\system32\wuaueng.dll,-105",Manual,Win32ShareProcess,2018-04-25 20:00:51.9307042,2018-04-11 23:38:44.4247451,,%systemroot%\system32\svchost.exe -k netsvcs -p,,SeAuditPrivilege SeCreateGlobalPrivilege SeCreatePageFilePrivilege SeTcbPrivilege SeAssignPrimaryTokenPrivilege SeImpersonatePrivilege SeIncreaseQuotaPrivilege SeShutdownPrivilege SeDebugPrivilege SeBackupPrivilege SeRestorePrivilege SeSecurityPrivilege SeTakeOwnershipPrivilege SeLoadDriverPrivilege SeManageVolumePrivilege
WudfPf,ROOT\ControlSet001\Services,,None,"@%SystemRoot%\system32\drivers\Wudfpf.sys,-1000",Manual,KernelDriver,2018-04-11 23:38:44.4247451,,base,system32\drivers\WudfPf.sys,,
WUDFRd,ROOT\ControlSet001\Services,,None,"@%SystemRoot%\system32\drivers\WudfRd.sys,-1000",Manual,KernelDriver,2018-04-11 23:38:44.4247451,,base,system32\drivers\WudfRd.sys,,
WwanSvc,ROOT\ControlSet001\Services,"@%SystemRoot%\System32\wwansvc.dll,-258",None,"@%SystemRoot%\System32\wwansvc.dll,-257",Manual,Win32ShareProcess,2018-04-11 23:38:44.4247451,2018-04-11 23:38:44.4247451,TDI,%SystemRoot%\system32\svchost.exe -k LocalServiceNoNetwork -p,,SeChangeNotifyPrivilege SeImpersonatePrivilege SeAuditPrivilege
xbgm,ROOT\ControlSet001\Services,"@%systemroot%\system32\xbgmsvc.exe,-101",None,"@%systemroot%\system32\xbgmsvc.exe,-100",Manual,Win32OwnProcess,2018-04-11 23:39:26.3032091,,,%SystemRoot%\system32\xbgmsvc.exe,,
XblAuthManager,ROOT\ControlSet001\Services,"@%systemroot%\system32\XblAuthManager.dll,-101",None,"@%systemroot%\system32\XblAuthManager.dll,-100",Manual,Win32ShareProcess,2018-04-11 23:38:44.4247451,2018-04-11 23:38:44.4247451,,%SystemRoot%\system32\svchost.exe -k netsvcs -p,,SeTcbPrivilege SeImpersonatePrivilege SeChangeNotifyPrivilege SeCreateGlobalPrivilege
XblGameSave,ROOT\ControlSet001\Services,"@%systemroot%\system32\XblGameSave.dll,-101",None,"@%systemroot%\system32\XblGameSave.dll,-100",Manual,Win32ShareProcess,2018-04-11 23:39:26.3032091,2018-04-11 23:38:44.4247451,,%SystemRoot%\system32\svchost.exe -k netsvcs -p,,
xboxgip,ROOT\ControlSet001\Services,"@xboxgip.inf,%XBOXGIP_Desc%;Xbox Game Input Protocol Driver",None,"@xboxgip.inf,%XBOXGIP_Desc%;Xbox Game Input Protocol Driver",Manual,KernelDriver,2018-04-11 23:38:14.4222567,,NDIS,\SystemRoot\System32\drivers\xboxgip.sys,,
XboxGipSvc,ROOT\ControlSet001\Services,"@%systemroot%\system32\xboxgipsvc.dll,-101",None,"@%systemroot%\system32\xboxgipsvc.dll,-100",Manual,Win32ShareProcess,2018-04-11 23:39:26.3032091,2018-04-11 23:38:44.4247451,,%SystemRoot%\system32\svchost.exe -k netsvcs -p,,SeTcbPrivilege SeImpersonatePrivilege SeChangeNotifyPrivilege SeCreateGlobalPrivilege
XboxNetApiSvc,ROOT\ControlSet001\Services,"@%systemroot%\system32\XboxNetApiSvc.dll,-101",None,"@%systemroot%\system32\XboxNetApiSvc.dll,-100",Manual,Win32ShareProcess,2018-04-11 23:38:44.4247451,2018-04-11 23:38:44.4247451,,%SystemRoot%\system32\svchost.exe -k netsvcs -p,,SeTcbPrivilege SeImpersonatePrivilege
xinputhid,ROOT\ControlSet001\Services,,None,"@xinputhid.inf,%xinputhid.SvcDesc%;XINPUT HID Filter Driver",Manual,KernelDriver,2018-04-11 23:38:14.4535093,,Base,\SystemRoot\System32\drivers\xinputhid.sys,,
xmlprov,ROOT\ControlSet001\Services,,None,,Disabled,Adapter,2018-04-11 23:38:44.4091180,2018-04-11 23:38:44.4091180,,,,
BcastDVRUserService_2635a,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\BcastDVRUserService.dll,-101",None,BcastDVRUserService_2635a,Manual,224,2019-02-15 14:01:23.3834644,,,C:\Windows\system32\svchost.exe -k BcastDVRUserService,,
BluetoothUserService_2635a,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\Microsoft.Bluetooth.UserService.dll,-102",None,BluetoothUserService_2635a,Manual,224,2019-02-15 14:01:23.3834644,,,C:\Windows\system32\svchost.exe -k BthAppGroup,,
DevicePickerUserSvc_2635a,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\Windows.Devices.Picker.dll,-1007",None,DevicePickerUserSvc_2635a,Manual,224,2019-02-15 14:01:23.3834644,,,C:\Windows\system32\svchost.exe -k DevicesFlow,,
DevicesFlowUserSvc_2635a,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\DevicesFlowBroker.dll,-104",None,DevicesFlowUserSvc_2635a,Manual,224,2019-02-15 14:01:23.3834644,,,C:\Windows\system32\svchost.exe -k DevicesFlow,,
MessagingService_2635a,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\MessagingService.dll,-101",None,MessagingService_2635a,Manual,224,2019-02-15 14:01:23.3834644,,,C:\Windows\system32\svchost.exe -k UnistackSvcGroup,,
DevicePickerUserSvc_200a3c,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\Windows.Devices.Picker.dll,-1007",None,DevicePicker_200a3c,Manual,224,2019-02-15 05:34:33.6903870,,,C:\Windows\system32\svchost.exe -k DevicesFlow,,
DevicesFlowUserSvc_200a3c,ROOT\ControlSet001\Services,"@%SystemRoot%\system32\DevicesFlowBroker.dll,-104",None,DevicesFlow_200a3c,Manual,224,2019-02-15 05:34:33.6903870,,,C:\Windows\system32\svchost.exe -k DevicesFlow,,
