RunTime,ExecutableName
2018-04-25 20:08:02,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\DRVINST.EXE
2018-04-25 20:08:02,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\DRVINST.EXE
2018-04-25 20:08:01,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\DRVINST.EXE
2019-02-15 05:33:43,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\DWM.EXE
2019-02-15 05:06:15,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\DWM.EXE
2019-02-15 04:58:28,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\DWM.EXE
2019-02-15 04:54:53,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\DWM.EXE
2019-02-15 04:54:00,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\DWM.EXE
2019-02-15 04:59:51,\VOLUME{01d3dcd7d6133575-68d628db}\USERS\JOKER\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\17.3.6816.0313_1\FILECOAUTH.EXE
2019-02-15 13:45:33,\VOLUME{01d3dcd7d6133575-68d628db}\USERS\IEUSER\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\17.3.6816.0313\FILECOAUTH.EXE
2019-02-15 05:09:51,\VOLUME{01d3dcd7d6133575-68d628db}\USERS\IEUSER\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\17.3.6816.0313\FILECOAUTH.EXE
2019-02-15 04:50:09,\VOLUME{01d3dcd7d6133575-68d628db}\USERS\IEUSER\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\17.3.6816.0313\FILECOAUTH.EXE
2019-02-15 03:49:31,\VOLUME{01d3dcd7d6133575-68d628db}\USERS\IEUSER\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\17.3.6816.0313\FILECOAUTH.EXE
2018-04-25 20:07:34,\VOLUME{01d3dcd7d6133575-68d628db}\USERS\IEUSER\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\17.3.6816.0313\FILECOAUTH.EXE
2018-04-25 20:05:18,\VOLUME{01d3dcd7d6133575-68d628db}\USERS\IEUSER\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\17.3.6816.0313\FILECOAUTH.EXE
2018-04-25 20:03:37,\VOLUME{01d3dcd7d6133575-68d628db}\USERS\IEUSER\APPDATA\LOCAL\MICROSOFT\ONEDRIVE\17.3.6816.0313\FILESYNCCONFIG.EXE
2018-04-25 20:01:38,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\FIND.EXE
2019-02-15 03:59:49,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\FODHELPER.EXE
2019-02-15 05:06:15,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\FONTDRVHOST.EXE
2019-02-15 04:58:28,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\FONTDRVHOST.EXE
2019-02-15 04:54:53,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\FONTDRVHOST.EXE
2019-02-15 04:54:00,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\FONTDRVHOST.EXE
2019-02-15 05:05:50,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\FTP.EXE
2019-02-15 04:58:55,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\FTP.EXE
2019-02-15 04:57:26,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\FTP.EXE
2019-02-15 04:55:21,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\FTP.EXE
2019-02-15 04:48:47,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\FTP.EXE
2019-02-15 03:48:11,\VOLUME{01d3dcd7d6133575-68d628db}\PROGRAM FILES\VMWARE\VMWARE TOOLS\GUESTPROXYCERTTOOL.EXE
2018-04-25 20:08:12,\VOLUME{01d3dcd7d6133575-68d628db}\PROGRAM FILES\VMWARE\VMWARE TOOLS\GUESTPROXYCERTTOOL.EXE
2019-02-15 13:45:32,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\HOSTNAME.EXE
2019-02-15 05:20:19,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\HOSTNAME.EXE
2019-02-15 04:19:37,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\HOSTNAME.EXE
2019-02-15 03:49:29,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\HOSTNAME.EXE
2019-02-15 04:54:11,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\IE4UINIT.EXE
2019-02-15 04:54:11,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\IE4UINIT.EXE
2018-04-25 20:07:47,\VOLUME{01d3dcd7d6133575-68d628db}\C0A7B417ABB8DEFB8D\INSTALL.EXE
2018-04-25 20:03:09,\VOLUME{01d3dcd7d6133575-68d628db}\98D66F6B8DA3A254FD\INSTALL.EXE
2018-04-25 20:07:41,\VOLUME{01d3dcd7d6133575-68d628db}\192D0A35745D310419BB\INSTALL.EXE
2019-02-15 04:25:56,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\IPCONFIG.EXE
2019-02-15 03:53:21,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\IPCONFIG.EXE
2019-02-15 05:33:42,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\LOGONUI.EXE
2019-02-15 05:06:14,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\LOGONUI.EXE
2019-02-15 05:06:15,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\LOGONUI.EXE
2019-02-15 04:58:47,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\LOGONUI.EXE
2019-02-15 04:58:28,\VOLUME{01d3dcd7d6133575-68d628db}\WINDOWS\SYSTEM32\LOGONUI.EXE
