KeyName,KeyLastWriteTimestamp,BusReportedDescription,Class,ClassGuid,Compid,ContainerId,Description,DriverId,DriverPackageStrongName,DriverName,DriverVerDate,DriverVerVersion,Enumerator,HWID,Inf,InstallState,Manufacturer,MatchingId,Model,ParentId,ProblemCode,Provider,Service,Stackid
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&af,2019-02-15 13:49:30,PCI to PCI Bridge,system,{4d36e97d-e325-11ce-bfc1-08002be10318},"pci\ven_15ad&dev_07a0&rev_01,pci\ven_15ad&dev_07a0,pci\ven_15ad&cc_060400,pci\ven_15ad&cc_0604,pci\ven_15ad,pci\cc_060400&dt_4,pci\cc_060400,pci\cc_0604&dt_4,pci\cc_0604",{27db0821-3bf9-f71a-f96f-a53403857690},PCI Express Root Port,0000e46c1df4e6eb7cb9129859aa7d3369329787c565,pci.inf_amd64_3d831785e07f2e3b,pci.sys,06-21-2006,10.0.17134.1,pci,"pci\ven_15ad&dev_07a0&subsys_07a015ad&rev_01,pci\ven_15ad&dev_07a0&subsys_07a015ad,pci\ven_15ad&dev_07a0&cc_060400,pci\ven_15ad&dev_07a0&cc_0604",pci.inf,0,(Standard system devices),pci\cc_0604&dt_4,PCI Express Root Port,acpi\pnp0a03\2&daba3ff&0,0,Microsoft,pci,"\driver\pci,\driver\acpi,\driver\pci"
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&b0,2019-02-15 13:49:30,PCI to PCI Bridge,system,{4d36e97d-e325-11ce-bfc1-08002be10318},"pci\ven_15ad&dev_07a0&rev_01,pci\ven_15ad&dev_07a0,pci\ven_15ad&cc_060400,pci\ven_15ad&cc_0604,pci\ven_15ad,pci\cc_060400&dt_4,pci\cc_060400,pci\cc_0604&dt_4,pci\cc_0604",{27db0821-3bf9-f71a-f96f-a53403857690},PCI Express Root Port,0000e46c1df4e6eb7cb9129859aa7d3369329787c565,pci.inf_amd64_3d831785e07f2e3b,pci.sys,06-21-2006,10.0.17134.1,pci,"pci\ven_15ad&dev_07a0&subsys_07a015ad&rev_01,pci\ven_15ad&dev_07a0&subsys_07a015ad,pci\ven_15ad&dev_07a0&cc_060400,pci\ven_15ad&dev_07a0&cc_0604",pci.inf,0,(Standard system devices),pci\cc_0604&dt_4,PCI Express Root Port,acpi\pnp0a03\2&daba3ff&0,0,Microsoft,pci,"\driver\pci,\driver\acpi,\driver\pci"
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&b1,2019-02-15 13:49:30,PCI to PCI Bridge,system,{4d36e97d-e325-11ce-bfc1-08002be10318},"pci\ven_15ad&dev_07a0&rev_01,pci\ven_15ad&dev_07a0,pci\ven_15ad&cc_060400,pci\ven_15ad&cc_0604,pci\ven_15ad,pci\cc_060400&dt_4,pci\cc_060400,pci\cc_0604&dt_4,pci\cc_0604",{27db0821-3bf9-f71a-f96f-a53403857690},PCI Express Root Port,0000e46c1df4e6eb7cb9129859aa7d3369329787c565,pci.inf_amd64_3d831785e07f2e3b,pci.sys,06-21-2006,10.0.17134.1,pci,"pci\ven_15ad&dev_07a0&subsys_07a015ad&rev_01,pci\ven_15ad&dev_07a0&subsys_07a015ad,pci\ven_15ad&dev_07a0&cc_060400,pci\ven_15ad&dev_07a0&cc_0604",pci.inf,0,(Standard system devices),pci\cc_0604&dt_4,PCI Express Root Port,acpi\pnp0a03\2&daba3ff&0,0,Microsoft,pci,"\driver\pci,\driver\acpi,\driver\pci"
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&b2,2019-02-15 13:49:30,PCI to PCI Bridge,system,{4d36e97d-e325-11ce-bfc1-08002be10318},"pci\ven_15ad&dev_07a0&rev_01,pci\ven_15ad&dev_07a0,pci\ven_15ad&cc_060400,pci\ven_15ad&cc_0604,pci\ven_15ad,pci\cc_060400&dt_4,pci\cc_060400,pci\cc_0604&dt_4,pci\cc_0604",{27db0821-3bf9-f71a-f96f-a53403857690},PCI Express Root Port,0000e46c1df4e6eb7cb9129859aa7d3369329787c565,pci.inf_amd64_3d831785e07f2e3b,pci.sys,06-21-2006,10.0.17134.1,pci,"pci\ven_15ad&dev_07a0&subsys_07a015ad&rev_01,pci\ven_15ad&dev_07a0&subsys_07a015ad,pci\ven_15ad&dev_07a0&cc_060400,pci\ven_15ad&dev_07a0&cc_0604",pci.inf,0,(Standard system devices),pci\cc_0604&dt_4,PCI Express Root Port,acpi\pnp0a03\2&daba3ff&0,0,Microsoft,pci,"\driver\pci,\driver\acpi,\driver\pci"
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&b3,2019-02-15 13:49:30,PCI to PCI Bridge,system,{4d36e97d-e325-11ce-bfc1-08002be10318},"pci\ven_15ad&dev_07a0&rev_01,pci\ven_15ad&dev_07a0,pci\ven_15ad&cc_060400,pci\ven_15ad&cc_0604,pci\ven_15ad,pci\cc_060400&dt_4,pci\cc_060400,pci\cc_0604&dt_4,pci\cc_0604",{27db0821-3bf9-f71a-f96f-a53403857690},PCI Express Root Port,0000e46c1df4e6eb7cb9129859aa7d3369329787c565,pci.inf_amd64_3d831785e07f2e3b,pci.sys,06-21-2006,10.0.17134.1,pci,"pci\ven_15ad&dev_07a0&subsys_07a015ad&rev_01,pci\ven_15ad&dev_07a0&subsys_07a015ad,pci\ven_15ad&dev_07a0&cc_060400,pci\ven_15ad&dev_07a0&cc_0604",pci.inf,0,(Standard system devices),pci\cc_0604&dt_4,PCI Express Root Port,acpi\pnp0a03\2&daba3ff&0,0,Microsoft,pci,"\driver\pci,\driver\acpi,\driver\pci"
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&b4,2019-02-15 13:49:30,PCI to PCI Bridge,system,{4d36e97d-e325-11ce-bfc1-08002be10318},"pci\ven_15ad&dev_07a0&rev_01,pci\ven_15ad&dev_07a0,pci\ven_15ad&cc_060400,pci\ven_15ad&cc_0604,pci\ven_15ad,pci\cc_060400&dt_4,pci\cc_060400,pci\cc_0604&dt_4,pci\cc_0604",{27db0821-3bf9-f71a-f96f-a53403857690},PCI Express Root Port,0000e46c1df4e6eb7cb9129859aa7d3369329787c565,pci.inf_amd64_3d831785e07f2e3b,pci.sys,06-21-2006,10.0.17134.1,pci,"pci\ven_15ad&dev_07a0&subsys_07a015ad&rev_01,pci\ven_15ad&dev_07a0&subsys_07a015ad,pci\ven_15ad&dev_07a0&cc_060400,pci\ven_15ad&dev_07a0&cc_0604",pci.inf,0,(Standard system devices),pci\cc_0604&dt_4,PCI Express Root Port,acpi\pnp0a03\2&daba3ff&0,0,Microsoft,pci,"\driver\pci,\driver\acpi,\driver\pci"
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&b5,2019-02-15 13:49:30,PCI to PCI Bridge,system,{4d36e97d-e325-11ce-bfc1-08002be10318},"pci\ven_15ad&dev_07a0&rev_01,pci\ven_15ad&dev_07a0,pci\ven_15ad&cc_060400,pci\ven_15ad&cc_0604,pci\ven_15ad,pci\cc_060400&dt_4,pci\cc_060400,pci\cc_0604&dt_4,pci\cc_0604",{27db0821-3bf9-f71a-f96f-a53403857690},PCI Express Root Port,0000e46c1df4e6eb7cb9129859aa7d3369329787c565,pci.inf_amd64_3d831785e07f2e3b,pci.sys,06-21-2006,10.0.17134.1,pci,"pci\ven_15ad&dev_07a0&subsys_07a015ad&rev_01,pci\ven_15ad&dev_07a0&subsys_07a015ad,pci\ven_15ad&dev_07a0&cc_060400,pci\ven_15ad&dev_07a0&cc_0604",pci.inf,0,(Standard system devices),pci\cc_0604&dt_4,PCI Express Root Port,acpi\pnp0a03\2&daba3ff&0,0,Microsoft,pci,"\driver\pci,\driver\acpi,\driver\pci"
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&b6,2019-02-15 13:49:30,PCI to PCI Bridge,system,{4d36e97d-e325-11ce-bfc1-08002be10318},"pci\ven_15ad&dev_07a0&rev_01,pci\ven_15ad&dev_07a0,pci\ven_15ad&cc_060400,pci\ven_15ad&cc_0604,pci\ven_15ad,pci\cc_060400&dt_4,pci\cc_060400,pci\cc_0604&dt_4,pci\cc_0604",{27db0821-3bf9-f71a-f96f-a53403857690},PCI Express Root Port,0000e46c1df4e6eb7cb9129859aa7d3369329787c565,pci.inf_amd64_3d831785e07f2e3b,pci.sys,06-21-2006,10.0.17134.1,pci,"pci\ven_15ad&dev_07a0&subsys_07a015ad&rev_01,pci\ven_15ad&dev_07a0&subsys_07a015ad,pci\ven_15ad&dev_07a0&cc_060400,pci\ven_15ad&dev_07a0&cc_0604",pci.inf,0,(Standard system devices),pci\cc_0604&dt_4,PCI Express Root Port,acpi\pnp0a03\2&daba3ff&0,0,Microsoft,pci,"\driver\pci,\driver\acpi,\driver\pci"
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&b7,2019-02-15 13:49:30,PCI to PCI Bridge,system,{4d36e97d-e325-11ce-bfc1-08002be10318},"pci\ven_15ad&dev_07a0&rev_01,pci\ven_15ad&dev_07a0,pci\ven_15ad&cc_060400,pci\ven_15ad&cc_0604,pci\ven_15ad,pci\cc_060400&dt_4,pci\cc_060400,pci\cc_0604&dt_4,pci\cc_0604",{27db0821-3bf9-f71a-f96f-a53403857690},PCI Express Root Port,0000e46c1df4e6eb7cb9129859aa7d3369329787c565,pci.inf_amd64_3d831785e07f2e3b,pci.sys,06-21-2006,10.0.17134.1,pci,"pci\ven_15ad&dev_07a0&subsys_07a015ad&rev_01,pci\ven_15ad&dev_07a0&subsys_07a015ad,pci\ven_15ad&dev_07a0&cc_060400,pci\ven_15ad&dev_07a0&cc_0604",pci.inf,0,(Standard system devices),pci\cc_0604&dt_4,PCI Express Root Port,acpi\pnp0a03\2&daba3ff&0,0,Microsoft,pci,"\driver\pci,\driver\acpi,\driver\pci"
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&b8,2019-02-15 13:49:30,PCI to PCI Bridge,system,{4d36e97d-e325-11ce-bfc1-08002be10318},"pci\ven_15ad&dev_07a0&rev_01,pci\ven_15ad&dev_07a0,pci\ven_15ad&cc_060400,pci\ven_15ad&cc_0604,pci\ven_15ad,pci\cc_060400&dt_4,pci\cc_060400,pci\cc_0604&dt_4,pci\cc_0604",{27db0821-3bf9-f71a-f96f-a53403857690},PCI Express Root Port,0000e46c1df4e6eb7cb9129859aa7d3369329787c565,pci.inf_amd64_3d831785e07f2e3b,pci.sys,06-21-2006,10.0.17134.1,pci,"pci\ven_15ad&dev_07a0&subsys_07a015ad&rev_01,pci\ven_15ad&dev_07a0&subsys_07a015ad,pci\ven_15ad&dev_07a0&cc_060400,pci\ven_15ad&dev_07a0&cc_0604",pci.inf,0,(Standard system devices),pci\cc_0604&dt_4,PCI Express Root Port,acpi\pnp0a03\2&daba3ff&0,0,Microsoft,pci,"\driver\pci,\driver\acpi,\driver\pci"
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&b9,2019-02-15 13:49:30,PCI to PCI Bridge,system,{4d36e97d-e325-11ce-bfc1-08002be10318},"pci\ven_15ad&dev_07a0&rev_01,pci\ven_15ad&dev_07a0,pci\ven_15ad&cc_060400,pci\ven_15ad&cc_0604,pci\ven_15ad,pci\cc_060400&dt_4,pci\cc_060400,pci\cc_0604&dt_4,pci\cc_0604",{27db0821-3bf9-f71a-f96f-a53403857690},PCI Express Root Port,0000e46c1df4e6eb7cb9129859aa7d3369329787c565,pci.inf_amd64_3d831785e07f2e3b,pci.sys,06-21-2006,10.0.17134.1,pci,"pci\ven_15ad&dev_07a0&subsys_07a015ad&rev_01,pci\ven_15ad&dev_07a0&subsys_07a015ad,pci\ven_15ad&dev_07a0&cc_060400,pci\ven_15ad&dev_07a0&cc_0604",pci.inf,0,(Standard system devices),pci\cc_0604&dt_4,PCI Express Root Port,acpi\pnp0a03\2&daba3ff&0,0,Microsoft,pci,"\driver\pci,\driver\acpi,\driver\pci"
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&ba,2019-02-15 13:49:30,PCI to PCI Bridge,system,{4d36e97d-e325-11ce-bfc1-08002be10318},"pci\ven_15ad&dev_07a0&rev_01,pci\ven_15ad&dev_07a0,pci\ven_15ad&cc_060400,pci\ven_15ad&cc_0604,pci\ven_15ad,pci\cc_060400&dt_4,pci\cc_060400,pci\cc_0604&dt_4,pci\cc_0604",{27db0821-3bf9-f71a-f96f-a53403857690},PCI Express Root Port,0000e46c1df4e6eb7cb9129859aa7d3369329787c565,pci.inf_amd64_3d831785e07f2e3b,pci.sys,06-21-2006,10.0.17134.1,pci,"pci\ven_15ad&dev_07a0&subsys_07a015ad&rev_01,pci\ven_15ad&dev_07a0&subsys_07a015ad,pci\ven_15ad&dev_07a0&cc_060400,pci\ven_15ad&dev_07a0&cc_0604",pci.inf,0,(Standard system devices),pci\cc_0604&dt_4,PCI Express Root Port,acpi\pnp0a03\2&daba3ff&0,0,Microsoft,pci,"\driver\pci,\driver\acpi,\driver\pci"
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&bb,2019-02-15 13:49:30,PCI to PCI Bridge,system,{4d36e97d-e325-11ce-bfc1-08002be10318},"pci\ven_15ad&dev_07a0&rev_01,pci\ven_15ad&dev_07a0,pci\ven_15ad&cc_060400,pci\ven_15ad&cc_0604,pci\ven_15ad,pci\cc_060400&dt_4,pci\cc_060400,pci\cc_0604&dt_4,pci\cc_0604",{27db0821-3bf9-f71a-f96f-a53403857690},PCI Express Root Port,0000e46c1df4e6eb7cb9129859aa7d3369329787c565,pci.inf_amd64_3d831785e07f2e3b,pci.sys,06-21-2006,10.0.17134.1,pci,"pci\ven_15ad&dev_07a0&subsys_07a015ad&rev_01,pci\ven_15ad&dev_07a0&subsys_07a015ad,pci\ven_15ad&dev_07a0&cc_060400,pci\ven_15ad&dev_07a0&cc_0604",pci.inf,0,(Standard system devices),pci\cc_0604&dt_4,PCI Express Root Port,acpi\pnp0a03\2&daba3ff&0,0,Microsoft,pci,"\driver\pci,\driver\acpi,\driver\pci"
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&bc,2019-02-15 13:49:30,PCI to PCI Bridge,system,{4d36e97d-e325-11ce-bfc1-08002be10318},"pci\ven_15ad&dev_07a0&rev_01,pci\ven_15ad&dev_07a0,pci\ven_15ad&cc_060400,pci\ven_15ad&cc_0604,pci\ven_15ad,pci\cc_060400&dt_4,pci\cc_060400,pci\cc_0604&dt_4,pci\cc_0604",{27db0821-3bf9-f71a-f96f-a53403857690},PCI Express Root Port,0000e46c1df4e6eb7cb9129859aa7d3369329787c565,pci.inf_amd64_3d831785e07f2e3b,pci.sys,06-21-2006,10.0.17134.1,pci,"pci\ven_15ad&dev_07a0&subsys_07a015ad&rev_01,pci\ven_15ad&dev_07a0&subsys_07a015ad,pci\ven_15ad&dev_07a0&cc_060400,pci\ven_15ad&dev_07a0&cc_0604",pci.inf,0,(Standard system devices),pci\cc_0604&dt_4,PCI Express Root Port,acpi\pnp0a03\2&daba3ff&0,0,Microsoft,pci,"\driver\pci,\driver\acpi,\driver\pci"
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&bd,2019-02-15 13:49:30,PCI to PCI Bridge,system,{4d36e97d-e325-11ce-bfc1-08002be10318},"pci\ven_15ad&dev_07a0&rev_01,pci\ven_15ad&dev_07a0,pci\ven_15ad&cc_060400,pci\ven_15ad&cc_0604,pci\ven_15ad,pci\cc_060400&dt_4,pci\cc_060400,pci\cc_0604&dt_4,pci\cc_0604",{27db0821-3bf9-f71a-f96f-a53403857690},PCI Express Root Port,0000e46c1df4e6eb7cb9129859aa7d3369329787c565,pci.inf_amd64_3d831785e07f2e3b,pci.sys,06-21-2006,10.0.17134.1,pci,"pci\ven_15ad&dev_07a0&subsys_07a015ad&rev_01,pci\ven_15ad&dev_07a0&subsys_07a015ad,pci\ven_15ad&dev_07a0&cc_060400,pci\ven_15ad&dev_07a0&cc_0604",pci.inf,0,(Standard system devices),pci\cc_0604&dt_4,PCI Express Root Port,acpi\pnp0a03\2&daba3ff&0,0,Microsoft,pci,"\driver\pci,\driver\acpi,\driver\pci"
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&be,2019-02-15 13:49:30,PCI to PCI Bridge,system,{4d36e97d-e325-11ce-bfc1-08002be10318},"pci\ven_15ad&dev_07a0&rev_01,pci\ven_15ad&dev_07a0,pci\ven_15ad&cc_060400,pci\ven_15ad&cc_0604,pci\ven_15ad,pci\cc_060400&dt_4,pci\cc_060400,pci\cc_0604&dt_4,pci\cc_0604",{27db0821-3bf9-f71a-f96f-a53403857690},PCI Express Root Port,0000e46c1df4e6eb7cb9129859aa7d3369329787c565,pci.inf_amd64_3d831785e07f2e3b,pci.sys,06-21-2006,10.0.17134.1,pci,"pci\ven_15ad&dev_07a0&subsys_07a015ad&rev_01,pci\ven_15ad&dev_07a0&subsys_07a015ad,pci\ven_15ad&dev_07a0&cc_060400,pci\ven_15ad&dev_07a0&cc_0604",pci.inf,0,(Standard system devices),pci\cc_0604&dt_4,PCI Express Root Port,acpi\pnp0a03\2&daba3ff&0,0,Microsoft,pci,"\driver\pci,\driver\acpi,\driver\pci"
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&bf,2019-02-15 13:49:30,PCI to PCI Bridge,system,{4d36e97d-e325-11ce-bfc1-08002be10318},"pci\ven_15ad&dev_07a0&rev_01,pci\ven_15ad&dev_07a0,pci\ven_15ad&cc_060400,pci\ven_15ad&cc_0604,pci\ven_15ad,pci\cc_060400&dt_4,pci\cc_060400,pci\cc_0604&dt_4,pci\cc_0604",{27db0821-3bf9-f71a-f96f-a53403857690},PCI Express Root Port,0000e46c1df4e6eb7cb9129859aa7d3369329787c565,pci.inf_amd64_3d831785e07f2e3b,pci.sys,06-21-2006,10.0.17134.1,pci,"pci\ven_15ad&dev_07a0&subsys_07a015ad&rev_01,pci\ven_15ad&dev_07a0&subsys_07a015ad,pci\ven_15ad&dev_07a0&cc_060400,pci\ven_15ad&dev_07a0&cc_0604",pci.inf,0,(Standard system devices),pci\cc_0604&dt_4,PCI Express Root Port,acpi\pnp0a03\2&daba3ff&0,0,Microsoft,pci,"\driver\pci,\driver\acpi,\driver\pci"
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&c0,2019-02-15 13:49:30,PCI to PCI Bridge,system,{4d36e97d-e325-11ce-bfc1-08002be10318},"pci\ven_15ad&dev_07a0&rev_01,pci\ven_15ad&dev_07a0,pci\ven_15ad&cc_060400,pci\ven_15ad&cc_0604,pci\ven_15ad,pci\cc_060400&dt_4,pci\cc_060400,pci\cc_0604&dt_4,pci\cc_0604",{27db0821-3bf9-f71a-f96f-a53403857690},PCI Express Root Port,0000e46c1df4e6eb7cb9129859aa7d3369329787c565,pci.inf_amd64_3d831785e07f2e3b,pci.sys,06-21-2006,10.0.17134.1,pci,"pci\ven_15ad&dev_07a0&subsys_07a015ad&rev_01,pci\ven_15ad&dev_07a0&subsys_07a015ad,pci\ven_15ad&dev_07a0&cc_060400,pci\ven_15ad&dev_07a0&cc_0604",pci.inf,0,(Standard system devices),pci\cc_0604&dt_4,PCI Express Root Port,acpi\pnp0a03\2&daba3ff&0,0,Microsoft,pci,"\driver\pci,\driver\acpi,\driver\pci"
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&c1,2019-02-15 13:49:30,PCI to PCI Bridge,system,{4d36e97d-e325-11ce-bfc1-08002be10318},"pci\ven_15ad&dev_07a0&rev_01,pci\ven_15ad&dev_07a0,pci\ven_15ad&cc_060400,pci\ven_15ad&cc_0604,pci\ven_15ad,pci\cc_060400&dt_4,pci\cc_060400,pci\cc_0604&dt_4,pci\cc_0604",{27db0821-3bf9-f71a-f96f-a53403857690},PCI Express Root Port,0000e46c1df4e6eb7cb9129859aa7d3369329787c565,pci.inf_amd64_3d831785e07f2e3b,pci.sys,06-21-2006,10.0.17134.1,pci,"pci\ven_15ad&dev_07a0&subsys_07a015ad&rev_01,pci\ven_15ad&dev_07a0&subsys_07a015ad,pci\ven_15ad&dev_07a0&cc_060400,pci\ven_15ad&dev_07a0&cc_0604",pci.inf,0,(Standard system devices),pci\cc_0604&dt_4,PCI Express Root Port,acpi\pnp0a03\2&daba3ff&0,0,Microsoft,pci,"\driver\pci,\driver\acpi,\driver\pci"
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&c2,2019-02-15 13:49:30,PCI to PCI Bridge,system,{4d36e97d-e325-11ce-bfc1-08002be10318},"pci\ven_15ad&dev_07a0&rev_01,pci\ven_15ad&dev_07a0,pci\ven_15ad&cc_060400,pci\ven_15ad&cc_0604,pci\ven_15ad,pci\cc_060400&dt_4,pci\cc_060400,pci\cc_0604&dt_4,pci\cc_0604",{27db0821-3bf9-f71a-f96f-a53403857690},PCI Express Root Port,0000e46c1df4e6eb7cb9129859aa7d3369329787c565,pci.inf_amd64_3d831785e07f2e3b,pci.sys,06-21-2006,10.0.17134.1,pci,"pci\ven_15ad&dev_07a0&subsys_07a015ad&rev_01,pci\ven_15ad&dev_07a0&subsys_07a015ad,pci\ven_15ad&dev_07a0&cc_060400,pci\ven_15ad&dev_07a0&cc_0604",pci.inf,0,(Standard system devices),pci\cc_0604&dt_4,PCI Express Root Port,acpi\pnp0a03\2&daba3ff&0,0,Microsoft,pci,"\driver\pci,\driver\acpi,\driver\pci"
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&c3,2019-02-15 13:49:30,PCI to PCI Bridge,system,{4d36e97d-e325-11ce-bfc1-08002be10318},"pci\ven_15ad&dev_07a0&rev_01,pci\ven_15ad&dev_07a0,pci\ven_15ad&cc_060400,pci\ven_15ad&cc_0604,pci\ven_15ad,pci\cc_060400&dt_4,pci\cc_060400,pci\cc_0604&dt_4,pci\cc_0604",{27db0821-3bf9-f71a-f96f-a53403857690},PCI Express Root Port,0000e46c1df4e6eb7cb9129859aa7d3369329787c565,pci.inf_amd64_3d831785e07f2e3b,pci.sys,06-21-2006,10.0.17134.1,pci,"pci\ven_15ad&dev_07a0&subsys_07a015ad&rev_01,pci\ven_15ad&dev_07a0&subsys_07a015ad,pci\ven_15ad&dev_07a0&cc_060400,pci\ven_15ad&dev_07a0&cc_0604",pci.inf,0,(Standard system devices),pci\cc_0604&dt_4,PCI Express Root Port,acpi\pnp0a03\2&daba3ff&0,0,Microsoft,pci,"\driver\pci,\driver\acpi,\driver\pci"
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&c4,2019-02-15 13:49:30,PCI to PCI Bridge,system,{4d36e97d-e325-11ce-bfc1-08002be10318},"pci\ven_15ad&dev_07a0&rev_01,pci\ven_15ad&dev_07a0,pci\ven_15ad&cc_060400,pci\ven_15ad&cc_0604,pci\ven_15ad,pci\cc_060400&dt_4,pci\cc_060400,pci\cc_0604&dt_4,pci\cc_0604",{27db0821-3bf9-f71a-f96f-a53403857690},PCI Express Root Port,0000e46c1df4e6eb7cb9129859aa7d3369329787c565,pci.inf_amd64_3d831785e07f2e3b,pci.sys,06-21-2006,10.0.17134.1,pci,"pci\ven_15ad&dev_07a0&subsys_07a015ad&rev_01,pci\ven_15ad&dev_07a0&subsys_07a015ad,pci\ven_15ad&dev_07a0&cc_060400,pci\ven_15ad&dev_07a0&cc_0604",pci.inf,0,(Standard system devices),pci\cc_0604&dt_4,PCI Express Root Port,acpi\pnp0a03\2&daba3ff&0,0,Microsoft,pci,"\driver\pci,\driver\acpi,\driver\pci"
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&c5,2019-02-15 13:49:30,PCI to PCI Bridge,system,{4d36e97d-e325-11ce-bfc1-08002be10318},"pci\ven_15ad&dev_07a0&rev_01,pci\ven_15ad&dev_07a0,pci\ven_15ad&cc_060400,pci\ven_15ad&cc_0604,pci\ven_15ad,pci\cc_060400&dt_4,pci\cc_060400,pci\cc_0604&dt_4,pci\cc_0604",{27db0821-3bf9-f71a-f96f-a53403857690},PCI Express Root Port,0000e46c1df4e6eb7cb9129859aa7d3369329787c565,pci.inf_amd64_3d831785e07f2e3b,pci.sys,06-21-2006,10.0.17134.1,pci,"pci\ven_15ad&dev_07a0&subsys_07a015ad&rev_01,pci\ven_15ad&dev_07a0&subsys_07a015ad,pci\ven_15ad&dev_07a0&cc_060400,pci\ven_15ad&dev_07a0&cc_0604",pci.inf,0,(Standard system devices),pci\cc_0604&dt_4,PCI Express Root Port,acpi\pnp0a03\2&daba3ff&0,0,Microsoft,pci,"\driver\pci,\driver\acpi,\driver\pci"
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&c6,2019-02-15 13:49:30,PCI to PCI Bridge,system,{4d36e97d-e325-11ce-bfc1-08002be10318},"pci\ven_15ad&dev_07a0&rev_01,pci\ven_15ad&dev_07a0,pci\ven_15ad&cc_060400,pci\ven_15ad&cc_0604,pci\ven_15ad,pci\cc_060400&dt_4,pci\cc_060400,pci\cc_0604&dt_4,pci\cc_0604",{27db0821-3bf9-f71a-f96f-a53403857690},PCI Express Root Port,0000e46c1df4e6eb7cb9129859aa7d3369329787c565,pci.inf_amd64_3d831785e07f2e3b,pci.sys,06-21-2006,10.0.17134.1,pci,"pci\ven_15ad&dev_07a0&subsys_07a015ad&rev_01,pci\ven_15ad&dev_07a0&subsys_07a015ad,pci\ven_15ad&dev_07a0&cc_060400,pci\ven_15ad&dev_07a0&cc_0604",pci.inf,0,(Standard system devices),pci\cc_0604&dt_4,PCI Express Root Port,acpi\pnp0a03\2&daba3ff&0,0,Microsoft,pci,"\driver\pci,\driver\acpi,\driver\pci"
pci/ven_15ad&dev_07a0&subsys_07a015ad&rev_01/3&61aaa01&0&c7,2019-02-15 13:49:30,PCI to PCI Bridge,system,{4d36e97d-e325-11ce-bfc1-08002be10318},"pci\ven_15ad&dev_07a0&rev_01,pci\ven_15ad&dev_07a0,pci\ven_15ad&cc_060400,pci\ven_15ad&cc_0604,pci\ven_15ad,pci\cc_060400&dt_4,pci\cc_060400,pci\cc_0604&dt_4,pci\cc_0604",{27db0821-3bf9-f71a-f96f-a53403857690},PCI Express Root Port,0000e46c1df4e6eb7cb9129859aa7d3369329787c565,pci.inf_amd64_3d831785e07f2e3b,pci.sys,06-21-2006,10.0.17134.1,pci,"pci\ven_15ad&dev_07a0&subsys_07a015ad&rev_01,pci\ven_15ad&dev_07a0&subsys_07a015ad,pci\ven_15ad&dev_07a0&cc_060400,pci\ven_15ad&dev_07a0&cc_0604",pci.inf,0,(Standard system devices),pci\cc_0604&dt_4,PCI Express Root Port,acpi\pnp0a03\2&daba3ff&0,0,Microsoft,pci,"\driver\pci,\driver\acpi,\driver\pci"
