SourceFile,SourceCreated,SourceModified,SourceAccessed,AppId,AppIdDescription,DestListVersion,LastUsedEntryNumber,MRU,EntryNumber,CreationTime,LastModified,Hostname,MacAddress,Path,InteractionCount,PinStatus,FileBirthDroid,FileDroid,VolumeBirthDroid,VolumeDroid,TargetCreated,TargetModified,TargetAccessed,FileSize,RelativePath,WorkingDirectory,FileAttributes,HeaderFlags,DriveType,VolumeSerialNumber,VolumeLabel,LocalPath,CommonPath,TargetIDAbsolutePath,TargetMFTEntryNumber,TargetMFTSequenceNumber,MachineID,MachineMACAddress,TrackerCreatedOn,ExtraBlocksPresent,Arguments,Notes
M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\9b9cdc69c1c24e2b.automaticDestinations-ms,2019-02-15 04:36:36,2019-02-15 04:37:08,2021-08-30 12:16:44,9b9cdc69c1c24e2b,Notepad 64-bit,4,2,1,1,2018-04-25 20:00:27,2019-02-15 04:36:36,獭摥敧楷ㅮ0,00:0c:29:80:6f:2a,C:\Windows\System32\eula.txt,1,False,4c8d7efb-48c3-11e8-8b3c-000c29806f2a,4c8d7efb-48c3-11e8-8b3c-000c29806f2a,ac305b68-7232-43a6-a9ca-598b14e11a91,ac305b68-7232-43a6-a9ca-598b14e11a91,2018-04-25 20:01:39,2018-01-26 15:04:06,2019-02-15 04:20:50,32985,,,"FileAttributeReadonly, FileAttributeArchive","HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),68D628DB,,C:\Windows\System32\eula.txt,,My Computer\C:\Windows\System32\eula.txt,0x15947,0x6,msedgewin10,00:0c:29:80:6f:2a,2018-04-25 20:00:27,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\a52b0784bd667468.automaticDestinations-ms,2019-02-15 04:35:33,2019-02-15 05:07:07,2021-08-30 12:16:44,a52b0784bd667468,Photos Microsoft 16.526.11220.0 (Windows 10),4,7,0,7,2019-02-15 04:49:40,2019-02-15 05:07:07,獭摥敧楷ㅮ0,00:0c:29:bc:95:21,C:\Users\IEUser\Pictures\pics\whoami4.png,1,False,1aada25f-30dd-11e9-8b43-000c29bc9521,1aada25f-30dd-11e9-8b43-000c29bc9521,ac305b68-7232-43a6-a9ca-598b14e11a91,ac305b68-7232-43a6-a9ca-598b14e11a91,2019-02-15 05:06:52,2018-03-06 16:33:54,2019-02-15 05:06:53,2084,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),68D628DB,,C:\Users\IEUser\Pictures\pics\whoami4.png,,My Computer\C:\Users\IEUser\Pictures\pics\whoami4.png,0x181BC,0x1,msedgewin10,00:0c:29:bc:95:21,2019-02-15 04:49:40,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\a52b0784bd667468.automaticDestinations-ms,2019-02-15 04:35:33,2019-02-15 05:07:07,2021-08-30 12:16:44,a52b0784bd667468,Photos Microsoft 16.526.11220.0 (Windows 10),4,7,1,6,2019-02-15 03:52:56,2019-02-15 04:36:14,,00:0c:29:a1:dc:26,O:\pics\forensics.jpg,1,False,2dbaf587-30d5-11e9-b281-000c29a1dc26,2dbaf587-30d5-11e9-b281-000c29a1dc26,390fe69a-ad23-402b-aae9-1db7e743d73c,390fe69a-ad23-402b-aae9-1db7e743d73c,2018-01-23 16:42:46,2018-01-19 04:39:22,2019-02-15 04:13:41,110887,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,pics\forensics.jpg,My Computer\O:\pics\forensics.jpg,0x1076E,0x3,,00:0c:29:a1:dc:26,2019-02-15 03:52:56,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\a52b0784bd667468.automaticDestinations-ms,2019-02-15 04:35:33,2019-02-15 05:07:07,2021-08-30 12:16:44,a52b0784bd667468,Photos Microsoft 16.526.11220.0 (Windows 10),4,7,2,5,2019-02-15 03:52:56,2019-02-15 04:36:10,,00:0c:29:a1:dc:26,O:\pics\whoami4.png,1,False,2dbaf585-30d5-11e9-b281-000c29a1dc26,2dbaf585-30d5-11e9-b281-000c29a1dc26,390fe69a-ad23-402b-aae9-1db7e743d73c,390fe69a-ad23-402b-aae9-1db7e743d73c,2018-03-07 19:21:36,2018-03-06 16:33:54,2019-02-15 04:16:07,2084,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,pics\whoami4.png,My Computer\O:\pics\whoami4.png,0x107CE,0x2,,00:0c:29:a1:dc:26,2019-02-15 03:52:56,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\a52b0784bd667468.automaticDestinations-ms,2019-02-15 04:35:33,2019-02-15 05:07:07,2021-08-30 12:16:44,a52b0784bd667468,Photos Microsoft 16.526.11220.0 (Windows 10),4,7,3,4,2019-02-15 03:52:56,2019-02-15 04:36:03,,00:0c:29:a1:dc:26,O:\pics\Photo02.jpg,1,False,2dbaf583-30d5-11e9-b281-000c29a1dc26,2dbaf583-30d5-11e9-b281-000c29a1dc26,390fe69a-ad23-402b-aae9-1db7e743d73c,390fe69a-ad23-402b-aae9-1db7e743d73c,2019-02-15 04:07:47,2018-02-08 16:24:12,2019-02-15 04:07:47,869470,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,pics\Photo02.jpg,My Computer\O:\pics\Photo02.jpg,0x107A6,0x2,,00:0c:29:a1:dc:26,2019-02-15 03:52:56,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\a52b0784bd667468.automaticDestinations-ms,2019-02-15 04:35:33,2019-02-15 05:07:07,2021-08-30 12:16:44,a52b0784bd667468,Photos Microsoft 16.526.11220.0 (Windows 10),4,7,4,3,2019-02-15 03:52:56,2019-02-15 04:35:57,,00:0c:29:a1:dc:26,O:\pics\Halloween.jpg,1,False,2dbaf581-30d5-11e9-b281-000c29a1dc26,2dbaf581-30d5-11e9-b281-000c29a1dc26,390fe69a-ad23-402b-aae9-1db7e743d73c,390fe69a-ad23-402b-aae9-1db7e743d73c,2018-11-01 13:22:52,2018-11-01 13:22:50,2019-02-15 04:07:04,63209,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,pics\Halloween.jpg,My Computer\O:\pics\Halloween.jpg,0x1079B,0x2,,00:0c:29:a1:dc:26,2019-02-15 03:52:56,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\a52b0784bd667468.automaticDestinations-ms,2019-02-15 04:35:33,2019-02-15 05:07:07,2021-08-30 12:16:44,a52b0784bd667468,Photos Microsoft 16.526.11220.0 (Windows 10),4,7,5,2,2019-02-15 03:52:56,2019-02-15 04:35:50,,00:0c:29:a1:dc:26,O:\pics\ZoteroWorkshopPoster.png,1,False,2dbaf57f-30d5-11e9-b281-000c29a1dc26,2dbaf57f-30d5-11e9-b281-000c29a1dc26,390fe69a-ad23-402b-aae9-1db7e743d73c,390fe69a-ad23-402b-aae9-1db7e743d73c,2018-10-30 19:41:26,2018-10-30 19:41:25,2019-02-15 03:56:04,115703,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,pics\ZoteroWorkshopPoster.png,My Computer\O:\pics\ZoteroWorkshopPoster.png,0x10788,0x2,,00:0c:29:a1:dc:26,2019-02-15 03:52:56,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\a52b0784bd667468.automaticDestinations-ms,2019-02-15 04:35:33,2019-02-15 05:07:07,2021-08-30 12:16:44,a52b0784bd667468,Photos Microsoft 16.526.11220.0 (Windows 10),4,7,6,1,2019-02-15 03:52:56,2019-02-15 04:35:33,,00:0c:29:a1:dc:26,O:\pics\FindMeIfYouCan.jpg,1,False,2dbaf570-30d5-11e9-b281-000c29a1dc26,2dbaf570-30d5-11e9-b281-000c29a1dc26,390fe69a-ad23-402b-aae9-1db7e743d73c,390fe69a-ad23-402b-aae9-1db7e743d73c,2018-10-29 11:24:24,2018-02-13 05:28:54,2019-02-15 04:03:20,31646,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,pics\FindMeIfYouCan.jpg,My Computer\O:\pics\FindMeIfYouCan.jpg,0x10798,0x5,,00:0c:29:a1:dc:26,2019-02-15 03:52:56,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,2018-04-25 20:01:23,2019-02-15 05:07:07,2021-08-30 12:16:44,f01b4d95cf55d32a,Windows Explorer Windows 8.1,4,13,0,D,2019-02-15 04:49:40,2019-02-15 05:06:52,獭摥敧楷ㅮ0,00:0c:29:bc:95:21,C:\Users\IEUser\Pictures\pics,1,False,1aada243-30dd-11e9-8b43-000c29bc9521,1aada243-30dd-11e9-8b43-000c29bc9521,ac305b68-7232-43a6-a9ca-598b14e11a91,ac305b68-7232-43a6-a9ca-598b14e11a91,2019-02-15 05:06:52,2019-02-15 05:06:52,2019-02-15 05:07:07,4096,,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),68D628DB,,C:\Users\IEUser\Pictures\pics,,My Computer\C:\Users\IEUser\Pictures\pics,0x181B0,0x4,msedgewin10,00:0c:29:bc:95:21,2019-02-15 04:49:40,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,2018-04-25 20:01:23,2019-02-15 05:07:07,2021-08-30 12:16:44,f01b4d95cf55d32a,Windows Explorer Windows 8.1,4,13,1,4,2018-04-25 20:00:27,2019-02-15 05:06:52,獭摥敧楷ㅮ0,00:0c:29:80:6f:2a,knownfolder:{33E28130-4E1E-4676-835A-98395C3BC3BB} ==> Pictures,4,True,4c8d7eb7-48c3-11e8-8b3c-000c29806f2a,4c8d7eb7-48c3-11e8-8b3c-000c29806f2a,ac305b68-7232-43a6-a9ca-598b14e11a91,ac305b68-7232-43a6-a9ca-598b14e11a91,2018-04-25 20:01:17,2019-02-15 05:06:52,2019-02-15 05:06:52,0,,,"FileAttributeReadonly, FileAttributeDirectory","HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),68D628DB,,C:\Users\IEUser\Pictures,,My Computer\Pictures,,,msedgewin10,00:0c:29:80:6f:2a,2018-04-25 20:00:27,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,2018-04-25 20:01:23,2019-02-15 05:07:07,2021-08-30 12:16:44,f01b4d95cf55d32a,Windows Explorer Windows 8.1,4,13,2,C,2019-02-15 01:26:24,2019-02-15 05:06:52,,00:0c:29:a1:dc:26,O:\,1,False,b54b516d-30c0-11e9-b27f-000c29a1dc26,b54b516d-30c0-11e9-b27f-000c29a1dc26,390fe69a-ad23-402b-aae9-1db7e743d73c,390fe69a-ad23-402b-aae9-1db7e743d73c,2019-02-15 03:15:43,2019-02-15 04:13:50,2019-02-15 04:13:50,4096,,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,My Computer\O:,,,,00:0c:29:a1:dc:26,2019-02-15 01:26:24,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,2018-04-25 20:01:23,2019-02-15 05:07:07,2021-08-30 12:16:44,f01b4d95cf55d32a,Windows Explorer Windows 8.1,4,13,3,1,2018-04-25 20:00:27,2019-02-15 04:52:15,獭摥敧楷ㅮ0,00:0c:29:80:6f:2a,knownfolder:{754AC886-DF64-4CBA-86B5-F7FBF4FBCEF5} ==> ThisPCDesktopFolder,5,True,4c8d7eb9-48c3-11e8-8b3c-000c29806f2a,4c8d7eb9-48c3-11e8-8b3c-000c29806f2a,ac305b68-7232-43a6-a9ca-598b14e11a91,ac305b68-7232-43a6-a9ca-598b14e11a91,2018-04-25 20:01:17,2019-02-15 04:52:15,2019-02-15 04:52:15,0,,,"FileAttributeReadonly, FileAttributeDirectory","HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),68D628DB,,C:\Users\IEUser\Desktop,,My Computer\Desktop,,,msedgewin10,00:0c:29:80:6f:2a,2018-04-25 20:00:27,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,2018-04-25 20:01:23,2019-02-15 05:07:07,2021-08-30 12:16:44,f01b4d95cf55d32a,Windows Explorer Windows 8.1,4,13,4,7,2019-02-15 03:52:56,2019-02-15 04:52:15,,00:0c:29:a1:dc:26,O:\tools,3,False,2dbaf3ea-30d5-11e9-b281-000c29a1dc26,2dbaf3ea-30d5-11e9-b281-000c29a1dc26,390fe69a-ad23-402b-aae9-1db7e743d73c,390fe69a-ad23-402b-aae9-1db7e743d73c,2019-02-15 04:01:24,2019-02-15 04:13:45,2019-02-15 04:13:45,4096,,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,tools,My Computer\O:\tools,0x10792,0x2,,00:0c:29:a1:dc:26,2019-02-15 03:52:56,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
