ApplicationName,ProgramId,FileKeyLastWriteTimestamp,SHA1,IsOsComponent,FullPath,Name,FileExtension,LinkDate,ProductName,Size,Version,ProductVersion,LongPathHash,BinaryType,IsPeFile,BinFileVersion,BinProductVersion,Language,Usn,Description
S3 Browser version 7.6.9,00000dc2b5a1cd9889f573e36bdb64bfb65f0000ffff,2018-03-27 23:57:55,930649a0bf5969bec6acb7cb6f6dd234367623f7,False,c:\program files\s3 browser\s3browser-con.exe,s3browser-con.exe,.exe,2018-03-27 10:09:41,s3 browser command line tool,618112,7.6.9.0,7.6.9.0,s3browser-con.ex|17bd3c01c5c7a4b,pe32_clr_il,True,7.6.9.0,7.6.9.0,0,0,
S3 Browser version 7.6.9,00000dc2b5a1cd9889f573e36bdb64bfb65f0000ffff,2018-03-27 23:57:55,97ad220fe68e5e68f377d1b0dca28719a307148e,False,c:\program files\s3 browser\s3browser-win32.exe,s3browser-win32.exe,.exe,2018-03-27 10:09:35,s3 browser,3042432,7.6.9.0,7.6.9.0,s3browser-win32.|6e37b48855cf6617,pe32_clr_il,True,7.6.9.0,7.6.9.0,0,0,
S3 Browser version 7.6.9,00000dc2b5a1cd9889f573e36bdb64bfb65f0000ffff,2018-03-27 23:57:55,3fc9c09d37a67e19d3cb47db8bc15fb42662d9e1,False,c:\program files\s3 browser\unins000.exe,unins000.exe,.exe,1992-06-19 22:22:17,,719521,51.52.0.0,,unins000.exe|fbe4a2b6f01c1e66,pe32_i386,True,51.52.0.0,0.0.0.0,0,0,
Google Chrome,00002e66c77baab7ebb44c2738eab3cf3c3c0000ffff,2018-03-27 09:47:39,465da61a183afc43f0556ec718c321a7a6a45d54,False,c:\program files (x86)\google\chrome\application\65.0.3325.181\installer\chrmstp.exe,chrmstp.exe,.exe,2018-03-20 03:31:53,google chrome installer,1921368,65.0.3325.181,65.0.3325.181,chrmstp.exe|23efb43e847802a6,pe64_amd64,True,65.0.3325.181,65.0.3325.181,1033,0,
Google Chrome,00002e66c77baab7ebb44c2738eab3cf3c3c0000ffff,2018-03-27 09:47:39,e5f54a2f3a004af4c3cd24883b4f1ce38ee583d8,False,c:\program files (x86)\google\chrome\application\chrome.exe,chrome.exe,.exe,,,1589592,65.0.3325.181,,chrome.exe|467d7dab451d03b5,pe64_amd64,True,65.0.3325.181,,1033,0,
Google Chrome,00002e66c77baab7ebb44c2738eab3cf3c3c0000ffff,2018-03-27 09:47:39,465da61a183afc43f0556ec718c321a7a6a45d54,False,c:\program files (x86)\google\chrome\application\65.0.3325.181\installer\setup.exe,setup.exe,.exe,2018-03-20 03:31:53,google chrome installer,1921368,65.0.3325.181,65.0.3325.181,setup.exe|e4e9f7e025838c05,pe64_amd64,True,65.0.3325.181,65.0.3325.181,1033,0,
Box Sync,00002fd1fcf05abed5137d6c077ca1e218190000ffff,2018-03-28 00:45:18,6c2b4c64d48f8f2fd01ae4f1a618e2f9f2004131,False,c:\programdata\package cache\{7a31e654-f419-48e9-8dad-aa87dd7294f1}\boxsyncsetup.exe,boxsyncsetup.exe,.exe,2016-01-16 21:18:53,box sync,582440,4.0.7886.0,4.0.7886.0,boxsyncsetup.exe|975a1f2e5ea8aea8,pe32_i386,True,4.0.7886.0,4.0.7886.0,1033,0,
NVIDIA Stereoscopic 3D Driver,00003296c2213f9eb2df1a5ab5107c003ebe0000ffff,2018-03-27 09:47:39,2f56f14b9692ea55767a05d93b8a05928d0d21e2,False,c:\program files (x86)\nvidia corporation\3d vision\nvstereoutilityogl.exe,nvstereoutilityogl.exe,.exe,2012-10-09 20:38:18,nvidia opengl stereo sample,903104,"1, 2, 2, 0","1, 2, 2, 0",nvstereoutilityo|c1be8f27ad97ab98,pe32_i386,True,1.2.2.0,1.2.2.0,1033,0,
NVIDIA Stereoscopic 3D Driver,00003296c2213f9eb2df1a5ab5107c003ebe0000ffff,2018-03-27 09:47:39,684d6dd30b890d4a04709e7f42ea29e27a08d1bd,False,c:\program files (x86)\nvidia corporation\3d vision\nvstinst.exe,nvstinst.exe,.exe,2016-12-29 12:25:30,stereoscpic 3d driver installer api,351680,7.17.13.7654,7.17.13.7654,nvstinst.exe|8da96c397a193014,pe32_i386,True,7.17.13.7654,7.17.13.7654,1033,0,
NVIDIA Stereoscopic 3D Driver,00003296c2213f9eb2df1a5ab5107c003ebe0000ffff,2018-03-27 09:47:39,74d74ea71b808d3e44c83a65de0987ffc755a1c4,False,c:\program files (x86)\nvidia corporation\3d vision\nvstlink.exe,nvstlink.exe,.exe,2016-12-29 12:25:27,nvidia geforce 3d vision,626624,7.17.13.7654,7.17.13.7654,nvstlink.exe|a614026faef887da,pe32_i386,True,7.17.13.7654,7.17.13.7654,1033,0,
NVIDIA Stereoscopic 3D Driver,00003296c2213f9eb2df1a5ab5107c003ebe0000ffff,2018-03-27 09:47:39,437567c918442e73c21d053bf5f0389000ada093,False,c:\program files (x86)\nvidia corporation\3d vision\nvstreg.exe,nvstreg.exe,.exe,2016-12-29 12:24:11,stereoscpic 3d registry tool,444352,7.17.13.7654,7.17.13.7654,nvstreg.exe|14b5bcdbde5d9c26,pe32_i386,True,7.17.13.7654,7.17.13.7654,1033,0,
NVIDIA Stereoscopic 3D Driver,00003296c2213f9eb2df1a5ab5107c003ebe0000ffff,2018-03-27 09:47:39,a15d08f452eb228c4d2142bc1d4f5f16e3917725,False,c:\program files (x86)\nvidia corporation\3d vision\nvsttest.exe,nvsttest.exe,.exe,2016-12-29 12:24:02,nvidia 3d vision test application,2479552,7.17.13.7654,7.17.13.7654,nvsttest.exe|d5d0df7f48c5af9c,pe32_i386,True,7.17.13.7654,7.17.13.7654,1033,0,
NVIDIA Stereoscopic 3D Driver,00003296c2213f9eb2df1a5ab5107c003ebe0000ffff,2018-03-27 09:47:39,e6b7e676caf0474df96aaddef8485165816fe5aa,False,c:\program files (x86)\nvidia corporation\3d vision\nvstview.exe,nvstview.exe,.exe,2016-12-29 12:23:36,nvidia 3d vision photo viewer,1767872,7.17.13.7654,7.17.13.7654,nvstview.exe|e207c71abb75dc07,pe32_i386,True,7.17.13.7654,7.17.13.7654,1033,0,
NVIDIA Stereoscopic 3D Driver,00003296c2213f9eb2df1a5ab5107c003ebe0000ffff,2018-03-27 09:47:39,d6a02a92baa6bd950a271493bf76eef7dbfe3649,False,c:\program files (x86)\nvidia corporation\3d vision\nvstwiz.exe,nvstwiz.exe,.exe,2016-12-29 12:25:19,geforce 3d vision wizard,7869376,7.17.13.7654,7.17.13.7654,nvstwiz.exe|6afcd81c5019ff27,pe32_i386,True,7.17.13.7654,7.17.13.7654,1033,0,
Office 16 Click-to-Run Extensibility Component,0000bf9e192c64de7f45c93ba9a6cd7ca07800000000,2018-03-27 09:48:05,f37ee96c4bb98fda97093b37ae539c5b0228abe9,False,c:\program files (x86)\common files\microsoft shared\vsto\10.0\vstoinstaller.exe,vstoinstaller.exe,.exe,2015-03-01 05:24:01,microsoft® visual studio® 2010,82592,10.0.60301.0 built by: vsto_rel,10.0.60301.0,vstoinstaller.ex|4af637e234df85fb,pe32_i386,True,10.0.60301.0,10.0.60301.0,1033,0,
NVIDIA HD Audio Driver 1.3.34.17,0000c97d9d2e772d6ab1d7f5c03d7e7aceb100000008,2018-03-27 23:47:17,ab15bf6dfbecf78729cb099d6350489b51d8f51b,False,c:\program files\nvidia corporation\installer2\hdaudio.driver.{c9749f82-1dc5-4236-84fd-7a6a01852afa}\nvhda32.sys,nvhda32.sys,.sys,2016-09-29 13:24:15,nvidia hdmi audio driver,154304,1.3.34.17 built by: winddk,1.3.34.17,nvhda32.sys|411c779a5db23275,pe32_i386,True,1.3.34.17,1.3.34.17,1033,0,
NVIDIA HD Audio Driver 1.3.34.17,0000c97d9d2e772d6ab1d7f5c03d7e7aceb100000008,2018-03-27 23:47:17,4a1e586cc84f9fe2b8ab957d35dc29084c0337cf,False,c:\program files\nvidia corporation\installer2\hdaudio.driver.{c9749f82-1dc5-4236-84fd-7a6a01852afa}\nvhda32v.sys,nvhda32v.sys,.sys,2016-09-29 13:24:46,nvidia hdmi audio driver,187840,1.3.34.17,1.3.34.17,nvhda32v.sys|1efe793f0caa2f9b,pe32_i386,True,1.3.34.17,1.3.34.17,1033,0,
NVIDIA HD Audio Driver 1.3.34.17,0000c97d9d2e772d6ab1d7f5c03d7e7aceb100000008,2018-03-27 23:47:17,4a0c992493ab4e2b87ca8ddb0d418c4dd16f4a65,False,c:\program files\nvidia corporation\installer2\hdaudio.driver.{c9749f82-1dc5-4236-84fd-7a6a01852afa}\nvhda64.sys,nvhda64.sys,.sys,2016-09-29 13:24:25,nvidia hdmi audio driver,190520,1.3.34.17 built by: winddk,1.3.34.17,nvhda64.sys|46f46652e2ab4c23,pe64_amd64,True,1.3.34.17,1.3.34.17,1033,0,
NVIDIA HD Audio Driver 1.3.34.17,0000c97d9d2e772d6ab1d7f5c03d7e7aceb100000008,2018-03-27 23:47:17,60a6b092bce14d9506622fd1a669505ea6b9e1b7,False,c:\program files\nvidia corporation\installer2\hdaudio.driver.{c9749f82-1dc5-4236-84fd-7a6a01852afa}\nvhda64v.sys,nvhda64v.sys,.sys,2016-09-29 13:25:06,nvidia hdmi audio driver,221632,1.3.34.17,1.3.34.17,nvhda64v.sys|937bab920e4cc751,pe64_amd64,True,1.3.34.17,1.3.34.17,1033,0,
Vulkan Run Time Libraries 1.0.26.0,0000c9bb7550b6d21395f29c2b46f12125a60000ffff,2018-03-27 09:47:39,690718ff834b63d6789d34d77be81e670133b473,False,c:\program files (x86)\vulkanrt\1.0.26.0\uninstallvulkanrt.exe,uninstallvulkanrt.exe,.exe,2016-05-02 17:51:24,vulkan runtime,411912,1.0.26.0,1.0.26.0,uninstallvulkanr|d77c2b941a045aa3,pe32_i386,True,1.0.26.0,1.0.26.0,1033,0,
Vulkan Run Time Libraries 1.0.26.0,0000c9bb7550b6d21395f29c2b46f12125a60000ffff,2018-03-27 09:47:39,3e9f42fdf66177ac5b6a5d0c30fedc2e03a32c3a,False,c:\program files (x86)\vulkanrt\1.0.26.0\vulkaninfo.exe,vulkaninfo.exe,.exe,2016-09-09 17:58:20,,125216,,,vulkaninfo.exe|8888c39635904eaf,pe64_amd64,True,,,0,0,
Vulkan Run Time Libraries 1.0.26.0,0000c9bb7550b6d21395f29c2b46f12125a60000ffff,2018-03-27 09:47:39,e52a32b50d4b46b6bd072bd5524848ce5f58b205,False,c:\program files (x86)\vulkanrt\1.0.26.0\vulkaninfo32.exe,vulkaninfo32.exe,.exe,2016-09-09 18:01:07,,110880,,,vulkaninfo32.exe|cfdabdbca4da2061,pe32_i386,True,,,0,0,
