ActivityId,Platform,PackageName,ExpirationTime,SourceFile
3B8C458E-4A8E-6793-E3FD-DDEF5AE90774,windows_win32,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\notepad.exe,2019-03-17 00:36:37,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
3B8C458E-4A8E-6793-E3FD-DDEF5AE90774,host,,2019-03-17 00:36:37,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
76FB2EDF-2876-2BAF-8C32-0FBD932A777A,windows_win32,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\notepad.exe,2019-03-17 00:36:37,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
76FB2EDF-2876-2BAF-8C32-0FBD932A777A,packageid,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\notepad.exe,2019-03-17 00:36:37,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
76FB2EDF-2876-2BAF-8C32-0FBD932A777A,host,,2019-03-17 00:36:37,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
EA1B0321-55D6-2B34-7D2A-98BCF4553521,windows_win32,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\notepad.exe,2019-03-17 00:37:08,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
EA1B0321-55D6-2B34-7D2A-98BCF4553521,packageid,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\notepad.exe,2019-03-17 00:37:08,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
EA1B0321-55D6-2B34-7D2A-98BCF4553521,host,,2019-03-17 00:37:08,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
D24A09B0-DE4E-01EE-2452-FC177DE1164D,windows_win32,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\notepad.exe,2019-03-17 00:37:08,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
D24A09B0-DE4E-01EE-2452-FC177DE1164D,host,,2019-03-17 00:37:08,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
92740B37-03E9-B991-10FA-58B8740FE80F,windows_win32,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\notepad.exe,2019-03-17 00:37:08,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
92740B37-03E9-B991-10FA-58B8740FE80F,packageid,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\notepad.exe,2019-03-17 00:37:08,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
92740B37-03E9-B991-10FA-58B8740FE80F,host,,2019-03-17 00:37:08,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
593B607B-0961-26A9-7FEC-845D30EA67E7,windows_win32,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\cmd.exe,2019-03-17 00:49:04,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
593B607B-0961-26A9-7FEC-845D30EA67E7,packageid,{1ac14e77-02e7-4e5d-b744-2eb1ae5198b7}\cmd.exe,2019-03-17 00:49:04,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
593B607B-0961-26A9-7FEC-845D30EA67E7,host,,2019-03-17 00:49:04,M:\Forensics\TrainingImages\AliHadi\Challenge5\tout\E\Users\IEUser\AppData\Local\ConnectedDevicesPlatform\L.IEUser\ActivitiesCache.db
