HivePath,HiveType,Description,Category,KeyPath,ValueName,ValueType,ValueData,ValueData2,ValueData3,Comment,Recursive,Deleted,LastWriteTimestamp,PluginDetailFile
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Internet Explorer Low Rights ElevationPolicy,ASEP,ROOT\Microsoft\Internet Explorer\Low Rights\ElevationPolicy\{26fe7361-bd5a-4dcb-b309-c6f42dde661c},AppName,RegSz,ieinstal.exe,,,,True,False,2018-03-27 13:10:43.0322365,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Internet Explorer Low Rights ElevationPolicy,ASEP,ROOT\Microsoft\Internet Explorer\Low Rights\ElevationPolicy\{2dec4925-1312-4d7f-a6f5-89272d848dcf},AppName,RegSz,IMJPUEX.exe,,,,True,False,2017-09-29 13:47:11.7913412,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Internet Explorer Low Rights ElevationPolicy,ASEP,ROOT\Microsoft\Internet Explorer\Low Rights\ElevationPolicy\{357FBE87-6C8E-490D-A059-4746C864AE6F},AppName,RegSz,InputPersonalization.exe,,,,True,False,2018-03-27 13:10:43.0322365,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Internet Explorer Low Rights ElevationPolicy,ASEP,ROOT\Microsoft\Internet Explorer\Low Rights\ElevationPolicy\{38f2c092-34df-4c12-9d9e-c9679bf0ab31},AppName,RegSz,presentationhost.exe,,,,True,False,2018-03-27 13:10:43.0322365,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Internet Explorer Low Rights ElevationPolicy,ASEP,ROOT\Microsoft\Internet Explorer\Low Rights\ElevationPolicy\{49E561B1-1091-4E65-98A0-AFCA4996CD1D},AppName,RegSz,RuntimeBroker.exe,,,,True,False,2018-03-27 13:10:43.0322365,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Internet Explorer Low Rights ElevationPolicy,ASEP,ROOT\Microsoft\Internet Explorer\Low Rights\ElevationPolicy\{4FA8381C-2705-4DC2-ADF3-347D4D619350},AppName,RegSz,imecfmui.exe,,,,True,False,2017-09-29 13:47:11.7913412,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Internet Explorer Low Rights ElevationPolicy,ASEP,ROOT\Microsoft\Internet Explorer\Low Rights\ElevationPolicy\{5FBAF6E6-C64B-49DB-AB1B-F93C607EBC71},AppName,RegSz,onenote.exe,,,,True,False,2018-03-27 09:45:40.8534035,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Internet Explorer Low Rights ElevationPolicy,ASEP,ROOT\Microsoft\Internet Explorer\Low Rights\ElevationPolicy\{6bf52a52-394a-11d3-b153-00c04f79faa6},AppName,RegSz,wmplayer.exe,,,,True,False,2017-09-29 14:41:52.5323997,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Internet Explorer Low Rights ElevationPolicy,ASEP,ROOT\Microsoft\Internet Explorer\Low Rights\ElevationPolicy\{70f641fd-9ffc-4d5b-a4dc-962af4ed7999},AppName,RegSz,iedw.exe,,,,True,False,2018-03-27 13:10:43.0322365,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Internet Explorer Low Rights ElevationPolicy,ASEP,ROOT\Microsoft\Internet Explorer\Low Rights\ElevationPolicy\{78c7b664-c9bf-4ce9-8b3a-b05d442e451e},AppName,RegSz,CertEnrollCtrl.exe,,,,True,False,2018-03-27 13:10:43.0322365,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Internet Explorer Low Rights ElevationPolicy,ASEP,ROOT\Microsoft\Internet Explorer\Low Rights\ElevationPolicy\{7eb01fb2-f185-445a-94e4-ec4e1ba2202c},AppName,RegSz,verclsid.exe,,,,True,False,2018-03-27 13:10:43.0322365,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Internet Explorer Low Rights ElevationPolicy,ASEP,ROOT\Microsoft\Internet Explorer\Low Rights\ElevationPolicy\{7f7bd411-f034-4ac0-9424-224bd7ab4e4e},AppName,RegSz,IMEPADSV.exe,,,,True,False,2017-09-29 13:47:11.7913412,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Internet Explorer Low Rights ElevationPolicy,ASEP,ROOT\Microsoft\Internet Explorer\Low Rights\ElevationPolicy\{85fc331e-bb64-4c53-ba25-3d8a956c02fd},AppName,RegSz,ctfmon.exe,,,,True,False,2018-03-27 13:10:43.0322365,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Internet Explorer Low Rights ElevationPolicy,ASEP,ROOT\Microsoft\Internet Explorer\Low Rights\ElevationPolicy\{877467C0-F9E4-4561-84F0-65AA7539833C},AppName,RegSz,CredentialUIBroker.exe,,,,True,False,2018-03-27 13:10:43.0322365,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Internet Explorer Low Rights ElevationPolicy,ASEP,ROOT\Microsoft\Internet Explorer\Low Rights\ElevationPolicy\{8cec58ae-07a1-11d9-b15e-000d56bfe6ee},AppName,RegSz,helppane.exe,,,,True,False,2018-03-27 13:10:43.0322365,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Internet Explorer Low Rights ElevationPolicy,ASEP,ROOT\Microsoft\Internet Explorer\Low Rights\ElevationPolicy\{98E3C2D3-E92F-469F-87EB-76054F640517},AppName,RegSz,imesearch.exe,,,,True,False,2018-03-27 13:10:43.0322365,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,Internet Explorer Low Rights ElevationPolicy,ASEP,ROOT\Microsoft\Internet Explorer\Low Rights\ElevationPolicy\{a1ad1bbb-3b33-4260-a74c-5fd8bc1479fc},AppName,RegSz,splwow64.exe,,,,True,False,2018-03-27 13:10:43.0322365,
