HivePath,HiveType,Description,Category,KeyPath,ValueName,ValueType,ValueData,ValueData2,ValueData3,Comment,Recursive,Deleted,LastWriteTimestamp,PluginDetailFile
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,WOW6432Node CLSID InprocServer32,ASEP,ROOT\Classes\WOW6432Node\CLSID\{bf6f46d8-862f-470a-8b25-d763e410e808}\InprocServer32,(default),RegExpandSz,%SystemRoot%\System32\PhonePlatformAbstraction.dll,,,,True,False,2017-09-29 13:47:25.0423381,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,WOW6432Node CLSID InprocServer32,ASEP,ROOT\Classes\WOW6432Node\CLSID\{BF73A0FD-9772-45A8-AA69-26D6866667DD}\InProcServer32,(default),RegExpandSz,%SystemRoot%\System32\WinBioExt.dll,,,,True,False,2017-09-29 13:47:25.0423381,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,WOW6432Node CLSID InprocServer32,ASEP,ROOT\Classes\WOW6432Node\CLSID\{bf75430d-51dd-483f-bc3a-4542e6c9dce4}\InProcServer32,(default),RegSz,C:\Windows\SysWOW64\TwinUI.dll,,,,True,False,2018-03-27 13:10:40.2665031,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,WOW6432Node CLSID InprocServer32,ASEP,ROOT\Classes\WOW6432Node\CLSID\{BF77196E-24EF-4A02-BD52-A626D7AE837E}\InprocServer32,(default),RegExpandSz,%SystemRoot%\system32\BrowserSettingSync.dll,,,,True,False,2017-09-29 13:47:25.0423381,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,WOW6432Node CLSID InprocServer32,ASEP,ROOT\Classes\WOW6432Node\CLSID\{BF782CC9-5A52-4A17-806C-2A894FFEEAC5}\InProcServer32,(default),RegExpandSz,%SystemRoot%\System32\shdocvw.dll,,,,True,False,2017-09-29 13:47:25.0423381,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,WOW6432Node CLSID InprocServer32,ASEP,ROOT\Classes\WOW6432Node\CLSID\{bf78a650-d489-4360-a0b7-c32471e07692}\InProcServer32,(default),RegExpandSz,%SystemRoot%\system32\windows.storage.dll,,,,True,False,2017-09-29 13:47:25.0267119,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,WOW6432Node CLSID InprocServer32,ASEP,ROOT\Classes\WOW6432Node\CLSID\{BF85540E-0DF3-47bc-AC5D-305442704708}\InProcServer32,(default),RegExpandSz,%SystemRoot%\System32\powercpl.dll,,,,True,False,2017-09-29 13:47:25.0267119,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,WOW6432Node CLSID InprocServer32,ASEP,ROOT\Classes\WOW6432Node\CLSID\{BF87B6E0-8C27-11D0-B3F0-00AA003761C5}\InprocServer32,(default),RegSz,C:\Windows\SysWOW64\qcap.dll,,,,True,False,2018-03-27 13:10:40.2665031,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,WOW6432Node CLSID InprocServer32,ASEP,ROOT\Classes\WOW6432Node\CLSID\{BF87B6E1-8C27-11D0-B3F0-00AA003761C5}\InprocServer32,(default),RegSz,C:\Windows\SysWOW64\qcap.dll,,,,True,False,2018-03-27 13:10:40.2665031,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,WOW6432Node CLSID InprocServer32,ASEP,ROOT\Classes\WOW6432Node\CLSID\{BF981FDD-B743-11D1-A69A-00C04FB9988E}\InprocServer32,(default),RegExpandSz,%systemroot%\system32\catsrvut.dll,,,,True,False,2017-09-29 13:47:25.0267119,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,WOW6432Node CLSID InprocServer32,ASEP,ROOT\Classes\WOW6432Node\CLSID\{BFAD62EE-9D54-4b2a-BF3B-76F90697BD2A}\InProcServer32,(default),RegSz,C:\Windows\SysWOW64\ieframe.dll,,,,True,False,2018-03-27 13:10:40.2665031,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,WOW6432Node CLSID InprocServer32,ASEP,ROOT\Classes\WOW6432Node\CLSID\{BFC880F1-7484-11d0-8309-00AA00B6015C}\InProcServer32,(default),RegSz,C:\Windows\SysWOW64\inseng.dll,,,,True,False,2018-03-27 13:10:40.2665031,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,WOW6432Node CLSID InprocServer32,ASEP,ROOT\Classes\WOW6432Node\CLSID\{BFCD4A0C-06B6-4384-B768-0DAA792C380E}\InProcServer32,(default),RegExpandSz,%SystemRoot%\System32\UIAnimation.dll,,,,True,False,2017-09-29 13:47:25.0267119,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SOFTWARE,Software,WOW6432Node CLSID InprocServer32,ASEP,ROOT\Classes\WOW6432Node\CLSID\{BFD468D2-D0A0-4bdc-878C-E69C2F5B435D}\InprocServer32,(default),RegSz,C:\Windows\SysWOW64\inetcomm.dll,,,,True,False,2018-03-27 13:10:40.2665031,
