HivePath,HiveType,Description,Category,KeyPath,ValueName,ValueType,ValueData,ValueData2,ValueData3,Comment,Recursive,Deleted,LastWriteTimestamp,PluginDetailFile
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,SafeBoot Minimal,ASEP,ROOT\ControlSet001\Control\SafeBoot\Minimal\{4D36E980-E325-11CE-BFC1-08002BE10318},(default),RegSz,Floppy disk drive,,,,True,False,2017-09-29 13:47:04.2282721,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,SafeBoot Minimal,ASEP,ROOT\ControlSet001\Control\SafeBoot\Minimal\{533C5B84-EC70-11D2-9505-00C04F79DEAF},(default),RegSz,Volume shadow copy,,,,True,False,2017-09-29 13:47:04.2282721,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,SafeBoot Minimal,ASEP,ROOT\ControlSet001\Control\SafeBoot\Minimal\{6BDD1FC1-810F-11D0-BEC7-08002BE2092F},(default),RegSz,IEEE 1394 Bus host controllers,,,,True,False,2017-09-29 13:47:04.2282721,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,SafeBoot Minimal,ASEP,ROOT\ControlSet001\Control\SafeBoot\Minimal\{71A27CDD-812A-11D0-BEC7-08002BE2092F},(default),RegSz,Volume,,,,True,False,2017-09-29 13:47:04.2282721,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,SafeBoot Minimal,ASEP,ROOT\ControlSet001\Control\SafeBoot\Minimal\{745A17A0-74D3-11D0-B6FE-00A0C90F57DA},(default),RegSz,Human Interface Devices,,,,True,False,2017-09-29 13:47:04.2282721,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,SafeBoot Minimal,ASEP,ROOT\ControlSet001\Control\SafeBoot\Minimal\{9DA2B80F-F89F-4A49-A5C2-511B085B9E8A},(default),RegSz,Enhanced Storage Devices,,,,True,False,2017-09-29 13:47:04.2282721,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,SafeBoot Minimal,ASEP,ROOT\ControlSet001\Control\SafeBoot\Minimal\{A0A588A4-C46F-4B37-B7EA-C82FE89870C6},(default),RegSz,SDA Standard Compliant SD Host Controller,,,,True,False,2017-09-29 13:47:04.2282721,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,SafeBoot Minimal,ASEP,ROOT\ControlSet001\Control\SafeBoot\Minimal\{D48179BE-EC20-11D1-B6B8-00C04FA372A7},(default),RegSz,SBP2 IEEE 1394 Devices,,,,True,False,2017-09-29 13:47:04.2282721,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,SafeBoot Minimal,ASEP,ROOT\ControlSet001\Control\SafeBoot\Minimal\{D94EE5D8-D189-4994-83D2-F68D7D41B0E6},(default),RegSz,SecurityDevices,,,,True,False,2017-09-29 13:47:04.2282721,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,SafeBoot Minimal,ASEP,ROOT\ControlSet001\Control\SafeBoot\Minimal\{F2E7DD72-6468-4E36-B6F1-6488F42C1B52},(default),RegSz,Firmware,,,,True,False,2017-09-29 13:47:04.2282721,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,SafeBoot Network,ASEP,ROOT\ControlSet001\Control\SafeBoot\Network\AFD,(default),RegSz,Service,,,,True,False,2017-09-29 13:47:04.2126460,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,SafeBoot Network,ASEP,ROOT\ControlSet001\Control\SafeBoot\Network\Ahcache.sys,(default),RegSz,Driver,,,,True,False,2017-09-29 13:47:04.2126460,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,SafeBoot Network,ASEP,ROOT\ControlSet001\Control\SafeBoot\Network\AppInfo,(default),RegSz,Service,,,,True,False,2017-09-29 13:47:04.2126460,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,SafeBoot Network,ASEP,ROOT\ControlSet001\Control\SafeBoot\Network\AppMgmt,(default),RegSz,Service,,,,True,False,2017-09-29 13:47:04.2126460,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Windows\System32\config\SYSTEM,System,SafeBoot Network,ASEP,ROOT\ControlSet001\Control\SafeBoot\Network\Base,(default),RegSz,Driver Group,,,,True,False,2017-09-29 13:47:04.2126460,
