BatchKeyPath,BatchValueName,Name,Description,DisplayName,StartMode,ServiceType,NameKeyLastWrite,ParametersKeyLastWrite,Group,ImagePath,ServiceDLL,RequiredPrivileges
ROOT\ControlSet001\Services,None,.NET CLR Data,,,Disabled,Adapter,2018-03-27 09:38:47.5741960,,,,,
ROOT\ControlSet001\Services,None,.NET CLR Networking,,,Disabled,Adapter,2018-03-27 09:38:47.5741960,,,,,
ROOT\ControlSet001\Services,None,.NET CLR Networking 4.0.0.0,,,Disabled,Adapter,2017-09-29 13:47:03.9470010,,,,,
ROOT\ControlSet001\Services,None,.NET Data Provider for Oracle,,,Disabled,Adapter,2017-09-29 13:47:03.9470010,,,,,
ROOT\ControlSet001\Services,None,.NET Data Provider for SqlServer,,,Disabled,Adapter,2017-09-29 13:47:03.9470010,,,,,
ROOT\ControlSet001\Services,None,.NET Memory Cache 4.0,,,Disabled,Adapter,2017-09-29 13:47:03.9470010,,,,,
ROOT\ControlSet001\Services,None,.NETFramework,,,Disabled,Adapter,2017-09-29 13:47:03.9470010,,,,,
ROOT\ControlSet001\Services,None,1394ohci,,"@1394.inf,%PCI\CC_0C0010.DeviceDesc%;1394 OHCI Compliant Host Controller",Manual,KernelDriver,2017-09-29 13:46:10.4271180,,,\SystemRoot\System32\drivers\1394ohci.sys,,
ROOT\ControlSet001\Services,None,3ware,,,Boot,KernelDriver,2018-03-27 12:11:29.6794612,2017-09-29 13:46:10.4739968,SCSI miniport,System32\drivers\3ware.sys,,
ROOT\ControlSet001\Services,None,ACPI,,"@acpi.inf,%ACPI.SvcDesc%;Microsoft ACPI Driver",Boot,KernelDriver,2018-03-27 21:45:39.6509122,2018-04-06 12:26:15.6388758,Core,System32\drivers\ACPI.sys,,
ROOT\ControlSet001\Services,None,AcpiDev,,"@acpidev.inf,%AcpiDev.SvcDesc%;ACPI Devices driver",Manual,KernelDriver,2017-09-29 13:46:10.2083498,,Extended Base,\SystemRoot\System32\drivers\AcpiDev.sys,,
ROOT\ControlSet001\Services,None,acpiex,,Microsoft ACPIEx Driver,Boot,KernelDriver,2018-03-27 12:11:28.5252690,2018-03-27 12:13:12.6191516,Boot Bus Extender,System32\Drivers\acpiex.sys,,
ROOT\ControlSet001\Services,None,acpipagr,,"@acpipagr.inf,%SvcDesc%;ACPI Processor Aggregator Driver",Manual,KernelDriver,2017-09-29 13:46:19.1778241,,,\SystemRoot\System32\drivers\acpipagr.sys,,
ROOT\ControlSet001\Services,None,AcpiPmi,,"@acpipmi.inf,%AcpiPmi.SvcDesc%;ACPI Power Meter Driver",Manual,KernelDriver,2017-09-29 13:46:07.9425411,,,\SystemRoot\System32\drivers\acpipmi.sys,,
ROOT\ControlSet001\Services,None,acpitime,,"@acpitime.inf,%AcpiTime.SvcDesc%;ACPI Wake Alarm Driver",Manual,KernelDriver,2017-09-29 13:46:19.2090756,,Extended Base,\SystemRoot\System32\drivers\acpitime.sys,,
ROOT\ControlSet001\Services,None,ADOVMPPackage,,,Disabled,Adapter,2017-09-29 13:47:03.9470010,,,,,
ROOT\ControlSet001\Services,None,ADP80XX,,,Boot,KernelDriver,2018-03-27 12:11:29.6794612,2017-09-29 13:46:10.5052507,SCSI Miniport,System32\drivers\ADP80XX.SYS,,
ROOT\ControlSet001\Services,None,adsi,,,Disabled,Adapter,2017-09-29 13:47:03.9470010,,,,,
ROOT\ControlSet001\Services,None,ad_driver,,AccessData Driver,Manual,KernelDriver,2018-04-06 12:42:31.8431328,,,\??\C:\Users\jcloudy\AppData\Local\Temp\ad_driver.sys,,
ROOT\ControlSet001\Services,None,AFD,"@%systemroot%\system32\drivers\afd.sys,-1000","@%systemroot%\system32\drivers\afd.sys,-1000",System,KernelDriver,2017-09-29 13:47:44.6063100,2017-09-29 13:47:03.9470010,PNP_TDI,\SystemRoot\system32\drivers\afd.sys,,
ROOT\ControlSet001\Services,None,ahcache,"@%systemroot%\system32\drivers\ahcache.sys,-101","@%systemroot%\system32\drivers\ahcache.sys,-102",System,KernelDriver,2017-09-29 13:47:44.6063100,,,system32\DRIVERS\ahcache.sys,,
ROOT\ControlSet001\Services,None,AJRouter,"@%SystemRoot%\system32\AJRouter.dll,-1","@%SystemRoot%\system32\AJRouter.dll,-2",Manual,Win32ShareProcess,2017-09-29 13:47:44.6063100,2017-09-29 13:47:03.9470010,,%SystemRoot%\system32\svchost.exe -k LocalServiceNetworkRestricted -p,,
ROOT\ControlSet001\Services,None,ALG,"@%SystemRoot%\system32\Alg.exe,-113","@%SystemRoot%\system32\Alg.exe,-112",Manual,Win32OwnProcess,2017-09-29 13:47:44.6063100,,,%SystemRoot%\System32\alg.exe,,SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege
ROOT\ControlSet001\Services,None,AmdK8,,"@cpu.inf,%AmdK8.SvcDesc%;AMD K8 Processor Driver",Manual,KernelDriver,2017-09-29 13:46:18.5371480,,Extended Base,\SystemRoot\System32\drivers\amdk8.sys,,
ROOT\ControlSet001\Services,None,AmdPPM,,"@cpu.inf,%AmdPPM.SvcDesc%;AMD Processor Driver",Manual,KernelDriver,2017-09-29 13:46:18.5840263,,Extended Base,\SystemRoot\System32\drivers\amdppm.sys,,
ROOT\ControlSet001\Services,None,amdsata,,,Boot,KernelDriver,2018-03-27 12:11:29.6794612,2017-09-29 13:46:10.5677554,SCSI miniport,System32\drivers\amdsata.sys,,
ROOT\ControlSet001\Services,None,amdsbs,,,Boot,KernelDriver,2018-03-27 12:11:29.6794612,2017-09-29 13:46:10.6302596,SCSI miniport,System32\drivers\amdsbs.sys,,
ROOT\ControlSet001\Services,None,amdxata,,,Boot,KernelDriver,2018-03-27 12:11:29.6794612,2017-09-29 13:46:10.5677554,SCSI miniport,System32\drivers\amdxata.sys,,
ROOT\ControlSet001\Services,None,ApfiltrService,,"@oem3.inf,%Filter.SvcDesc%;Alps Touch Pad Filter Driver for Windows x64",Manual,KernelDriver,2018-03-27 21:45:39.8540445,2018-03-27 09:17:25.3144844,Pointer Port,\SystemRoot\system32\DRIVERS\Apfiltr.sys,,
ROOT\ControlSet001\Services,None,ApHidMonitorService,"@oem3.inf,%HidMonitor.SvcDesc%;Monitor HID device for Alps","@oem3.inf,%HidMonitor.SvcDisp%;Alps HID Monitor Service",Automatic,Win32OwnProcess,2018-03-27 09:17:25.2363289,,,"""C:\Program Files\DellTPad\HidMonitorSvc.exe""",,
ROOT\ControlSet001\Services,None,AppID,"@%systemroot%\system32\srpapi.dll,-101","@%systemroot%\system32\srpapi.dll,-100",Manual,KernelDriver,2017-09-29 13:47:44.6063100,2017-09-29 13:47:03.9470010,,system32\drivers\appid.sys,,
ROOT\ControlSet001\Services,None,AppIDSvc,"@%systemroot%\system32\appidsvc.dll,-101","@%systemroot%\system32\appidsvc.dll,-100",Manual,Win32ShareProcess,2017-09-29 13:47:44.6063100,2017-09-29 13:47:03.9470010,ProfSvc_Group,%SystemRoot%\system32\svchost.exe -k LocalServiceNetworkRestricted -p,,SeChangeNotifyPrivilege SeImpersonatePrivilege
ROOT\ControlSet001\Services,None,Appinfo,"@%systemroot%\system32\appinfo.dll,-101","@%systemroot%\system32\appinfo.dll,-100",Manual,Win32ShareProcess,2017-09-29 13:47:44.6063100,2017-09-29 13:47:03.9470010,,%SystemRoot%\system32\svchost.exe -k netsvcs -p,,SeAssignPrimaryTokenPrivilege SeIncreaseQuotaPrivilege SeTcbPrivilege SeBackupPrivilege SeRestorePrivilege SeDebugPrivilege SeAuditPrivilege SeChangeNotifyPrivilege SeImpersonatePrivilege SeCreatePermanentPrivilege SeLoadDriverPrivilege
ROOT\ControlSet001\Services,None,applockerfltr,"@%systemroot%\system32\srpapi.dll,-103","@%systemroot%\system32\srpapi.dll,-102",Manual,KernelDriver,2017-09-29 13:47:44.6063100,,,system32\drivers\applockerfltr.sys,,
ROOT\ControlSet001\Services,None,AppMgmt,"@appmgmts.dll,-3251","@appmgmts.dll,-3250",Manual,Win32ShareProcess,2017-09-29 14:43:19.5350514,2017-09-29 14:43:18.9560718,,%SystemRoot%\system32\svchost.exe -k netsvcs -p,,SeCreateGlobalPrivilege SeImpersonatePrivilege SeIncreaseQuotaPrivilege SeShutdownPrivilege SeTakeOwnershipPrivilege
ROOT\ControlSet001\Services,None,AppReadiness,"@%SystemRoot%\System32\AppReadiness.dll,-1001","@%SystemRoot%\System32\AppReadiness.dll,-1000",Manual,Win32ShareProcess,2017-09-29 13:47:44.6063100,2017-09-29 13:47:03.9470010,,%SystemRoot%\System32\svchost.exe -k AppReadiness -p,%SystemRoot%\system32\AppReadiness.dll,SeImpersonatePrivilege SeTcbPrivilege SeBackupPrivilege SeRestorePrivilege SeProfileSingleProcessPrivilege
ROOT\ControlSet001\Services,None,AppVClient,"@%systemroot%\system32\AppVClient.exe,-101","@%systemroot%\system32\AppVClient.exe,-102",Disabled,Win32OwnProcess,2017-09-29 14:43:19.5350514,,,%systemroot%\system32\AppVClient.exe,,
ROOT\ControlSet001\Services,None,AppvStrm,"@%systemroot%\system32\drivers\AppvStrm.sys,-102","@%systemroot%\system32\drivers\AppvStrm.sys,-101",Manual,FileSystemDriver,2017-09-29 14:43:19.5350514,,FSFilter HSM,\SystemRoot\system32\drivers\AppvStrm.sys,,
ROOT\ControlSet001\Services,None,AppvVemgr,"@%systemroot%\system32\drivers\AppvVemgr.sys,-102","@%systemroot%\system32\drivers\AppvVemgr.sys,-101",Manual,FileSystemDriver,2017-09-29 14:43:19.5350514,,FSFilter Activity Monitor,\SystemRoot\system32\drivers\AppvVemgr.sys,,
ROOT\ControlSet001\Services,None,AppvVfs,"@%systemroot%\system32\drivers\AppvVfs.sys,-102","@%systemroot%\system32\drivers\AppvVfs.sys,-101",Manual,FileSystemDriver,2017-09-29 14:43:19.5360777,,FSFilter Activity Monitor,\SystemRoot\system32\drivers\AppvVfs.sys,,
ROOT\ControlSet001\Services,None,AppXSvc,"@%SystemRoot%\system32\appxdeploymentserver.dll,-2","@%SystemRoot%\system32\appxdeploymentserver.dll,-1",Manual,Win32ShareProcess,2017-09-29 13:47:44.6063100,,,%systemroot%\system32\svchost.exe -k wsappx -p,,SeTcbPrivilege SeIncreaseBasePriorityPrivilege SeCreatePermanentPrivilege SeSecurityPrivilege SeChangeNotifyPrivilege SeImpersonatePrivilege SeCreateGlobalPrivilege SeAssignPrimaryTokenPrivilege SeRestorePrivilege SeTakeOwnershipPrivilege SeBackupPrivilege SeCreateSymbolicLinkPrivilege
ROOT\ControlSet001\Services,None,arcsas,,"@arcsas.inf,%arcsas_ServiceName%;Adaptec SAS/SATA-II RAID Storport's Miniport Driver",Boot,KernelDriver,2018-03-27 12:11:29.6794612,2017-09-29 13:46:10.6771380,SCSI miniport,System32\drivers\arcsas.sys,,
ROOT\ControlSet001\Services,None,AssignedAccessManagerSvc,"@%SystemRoot%\system32\assignedaccessmanagersvc.dll,-101","@%SystemRoot%\system32\assignedaccessmanagersvc.dll,-100",Manual,Win32ShareProcess,2017-09-29 14:43:19.5360777,2017-09-29 14:43:18.9550761,,%SystemRoot%\system32\svchost.exe -k AssignedAccessManagerSvc,,
ROOT\ControlSet001\Services,None,AsyncMac,"@%systemroot%\system32\mprmsg.dll,-32000","@%systemroot%\system32\mprmsg.dll,-32000",Manual,KernelDriver,2017-09-29 13:46:13.2554706,,,\SystemRoot\System32\drivers\asyncmac.sys,,
ROOT\ControlSet001\Services,None,atapi,,"@mshdc.inf,%idechannel.DeviceDesc%;IDE Channel",Boot,KernelDriver,2018-03-27 09:56:17.4792603,,SCSI Miniport,System32\drivers\atapi.sys,,
ROOT\ControlSet001\Services,None,AudioEndpointBuilder,"@%SystemRoot%\System32\AudioEndpointBuilder.dll,-205","@%SystemRoot%\system32\AudioEndpointBuilder.dll,-204",Automatic,Win32ShareProcess,2017-09-29 13:49:44.2403103,2017-09-29 13:47:03.9470010,AudioGroup,%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted -p,,SeChangeNotifyPrivilege
ROOT\ControlSet001\Services,None,Audiosrv,"@%SystemRoot%\System32\audiosrv.dll,-201","@%SystemRoot%\system32\audiosrv.dll,-200",Automatic,Win32OwnProcess,2017-09-29 13:49:44.2403103,2017-09-29 13:47:03.9470010,AudioGroup,%SystemRoot%\System32\svchost.exe -k LocalServiceNetworkRestricted -p,,SeChangeNotifyPrivilege SeImpersonatePrivilege SeIncreaseWorkingSetPrivilege
ROOT\ControlSet001\Services,None,AxInstSV,"@%SystemRoot%\system32\AxInstSV.dll,-104","@%SystemRoot%\system32\AxInstSV.dll,-103",Manual,Win32ShareProcess,2017-09-29 13:47:44.6063100,2017-09-29 13:47:03.9470010,,%SystemRoot%\system32\svchost.exe -k AxInstSVGroup,,SeAssignPrimaryTokenPrivilege SeIncreaseQuotaPrivilege SeTcbPrivilege SeBackupPrivilege SeRestorePrivilege SeAuditPrivilege SeChangeNotifyPrivilege SeImpersonatePrivilege
ROOT\ControlSet001\Services,None,b06bdrv,,"@netbvbda.inf,%vbd_srv_desc%;QLogic Network Adapter VBD",Boot,KernelDriver,2018-03-27 12:11:29.6794612,2018-03-27 12:11:29.1659162,System Bus Extender,System32\drivers\bxvbda.sys,,
ROOT\ControlSet001\Services,None,bam,"@%SystemRoot%\system32\drivers\bam.sys,-101","@%SystemRoot%\system32\drivers\bam.sys,-100",System,KernelDriver,2018-03-27 09:55:48.4485779,,,system32\drivers\bam.sys,,
ROOT\ControlSet001\Services,None,BasicDisplay,,,System,KernelDriver,2018-03-27 21:45:43.4333608,2017-09-29 13:46:18.3965119,Video,\SystemRoot\System32\drivers\BasicDisplay.sys,,
ROOT\ControlSet001\Services,None,BasicRender,,,System,KernelDriver,2018-03-27 21:45:39.6196611,2018-03-27 09:55:48.4485779,Video,\SystemRoot\System32\drivers\BasicRender.sys,,
ROOT\ControlSet001\Services,None,BattC,,,Disabled,Adapter,2017-09-29 13:47:03.9470010,,,,,
ROOT\ControlSet001\Services,None,bcbtums,,"@oem8.inf,%BCBTUMS.SvcDesc%;Bluetooth RAM Firmware Download USB Filter",Manual,KernelDriver,2018-03-27 21:45:44.0516708,,,\SystemRoot\system32\drivers\bcbtums.sys,,
ROOT\ControlSet001\Services,None,BCM43XX,,"@netbc64.inf,%BCM43XX_Service_DispName%;Broadcom 802.11 Network Adapter Driver",Manual,KernelDriver,2018-03-27 21:45:39.9321714,,NDIS,\SystemRoot\system32\DRIVERS\bcmwl63a.sys,,
ROOT\ControlSet001\Services,None,BcmBtRSupport,"@oem8.inf,%BlueBcmBtRSupport.SVCDESC%;Manages BTW drivers.","@oem8.inf,%BlueBcmBtRSupport.SVCNAME%;Bluetooth Driver Management Service",Automatic,Win32OwnProcess,2018-03-27 09:22:47.6396850,,,%SystemRoot%\system32\BtwRSupportService.exe,,
ROOT\ControlSet001\Services,None,bcmfn2,,"@bcmfn2.inf,%bcmfn2.SVCDESC%;bcmfn2 Service",Manual,KernelDriver,2017-09-29 13:46:10.8490301,,Extended Base,\SystemRoot\System32\drivers\bcmfn2.sys,,
ROOT\ControlSet001\Services,None,BDESVC,"@%SystemRoot%\system32\bdesvc.dll,-101","@%SystemRoot%\system32\bdesvc.dll,-100",Manual,Win32ShareProcess,2017-09-29 13:47:44.6063100,2017-09-29 13:47:03.9470010,,%SystemRoot%\System32\svchost.exe -k netsvcs -p,,SeChangeNotifyPrivilege SeImpersonatePrivilege SeTcbPrivilege SeAssignPrimaryTokenPrivilege SeIncreaseQuotaPrivilege SeSystemEnvironmentPrivilege SeBackupPrivilege SeRestorePrivilege
ROOT\ControlSet001\Services,None,Beep,,Beep,System,KernelDriver,2017-09-29 13:47:44.6063100,,Base,,,
ROOT\ControlSet001\Services,None,BFE,"@%SystemRoot%\system32\bfe.dll,-1002","@%SystemRoot%\system32\bfe.dll,-1001",Automatic,Win32ShareProcess,2017-09-29 13:47:44.6063100,2017-09-29 13:47:03.9470010,NetworkProvider,%systemroot%\system32\svchost.exe -k LocalServiceNoNetwork -p,,SeAuditPrivilege
ROOT\ControlSet001\Services,None,BITS,"@%SystemRoot%\system32\qmgr.dll,-1001","@%SystemRoot%\system32\qmgr.dll,-1000",Automatic,Win32ShareProcess,2018-03-28 00:47:06.6339834,2017-09-29 13:47:03.9470010,,%SystemRoot%\System32\svchost.exe -k netsvcs -p,,SeCreateGlobalPrivilege SeImpersonatePrivilege SeTcbPrivilege SeAssignPrimaryTokenPrivilege SeIncreaseQuotaPrivilege SeDebugPrivilege
ROOT\ControlSet001\Services,None,bowser,"@%systemroot%\system32\browser.dll,-103","@%systemroot%\system32\browser.dll,-102",Manual,FileSystemDriver,2017-09-29 13:47:44.6063100,,Network,system32\DRIVERS\bowser.sys,,
ROOT\ControlSet001\Services,None,BoxSyncUpdateService,Updater for Box Sync,Box Sync Update Service,Manual,Win32OwnProcess,2018-03-29 20:23:17.8199387,,,"""C:\Program Files\Box\Box Sync\SyncUpdaterService.exe""",,
ROOT\ControlSet001\Services,None,BrokerInfrastructure,"@%windir%\system32\bisrv.dll,-101","@%windir%\system32\bisrv.dll,-100",Automatic,Win32ShareProcess,2017-09-29 13:47:44.6063100,2017-09-29 13:47:03.9470010,COM Infrastructure,%SystemRoot%\system32\svchost.exe -k DcomLaunch -p,,SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeCreatePermanentPrivilege SeDebugPrivilege SeImpersonatePrivilege SeShutdownPrivilege SeTcbPrivilege SeProfileSingleProcessPrivilege
ROOT\ControlSet001\Services,None,BthAvrcpTg,,"@bthaudhid.inf,%BthAvrcpTg_SvcDesc%;Bluetooth Audio/Video Remote Control HID",Manual,KernelDriver,2017-09-29 13:46:23.2719025,,Extended Base,\SystemRoot\System32\drivers\BthAvrcpTg.sys,,
ROOT\ControlSet001\Services,None,BthEnum,,"@bth.inf,%BthEnum.SVCDESC%;Bluetooth Enumerator Service",Manual,KernelDriver,2018-03-27 21:45:44.1887701,2018-03-27 09:22:49.4705313,,\SystemRoot\System32\drivers\BthEnum.sys,,
ROOT\ControlSet001\Services,None,BthHFEnum,,"@bthhfenum.inf,%BthHFEnum.SVCDESC%;Bluetooth Hands-Free Audio and Call Control HID Enumerator",Manual,KernelDriver,2017-09-29 13:46:23.3656605,,Extended Base,\SystemRoot\System32\drivers\bthhfenum.sys,,
ROOT\ControlSet001\Services,None,bthhfhid,,"@bthaudhid.inf,%BthAudioHFHid.SVCDESC%;Bluetooth Hands-Free Call Control HID",Manual,KernelDriver,2017-09-29 13:46:23.2719025,,,\SystemRoot\System32\drivers\BthHFHid.sys,,
ROOT\ControlSet001\Services,None,BthHFSrv,"@%SystemRoot%\System32\BthHFSrv.dll,-102","@%SystemRoot%\System32\BthHFSrv.dll,-103",Manual,Win32ShareProcess,2017-09-29 13:46:23.3656605,2017-09-29 13:46:23.3656605,,%SystemRoot%\System32\svchost.exe -k LocalServiceAndNoImpersonation,,SeChangeNotifyPrivilege
ROOT\ControlSet001\Services,None,bthl2cap,,"@bthl2cap.inf,%bthl2cap_desc%;Microsoft Bluetooth Protocol Support Driver",Manual,KernelDriver,2018-03-27 21:45:44.1887701,2018-03-27 09:22:49.8299182,,\SystemRoot\system32\DRIVERS\bthl2cap.sys,,
ROOT\ControlSet001\Services,None,BthLEEnum,,"@bthleenum.inf,%BthLEEnum.SVCDESC%;Bluetooth Low Energy Driver",Manual,KernelDriver,2018-03-27 21:45:44.1731449,2018-03-27 09:22:50.1111780,,\SystemRoot\system32\DRIVERS\Microsoft.Bluetooth.Legacy.LEEnumerator.sys,,
ROOT\ControlSet001\Services,None,BTHMODEM,,"@mdmbtmdm.inf,%BthModem.DisplayName%;Bluetooth Modem Communications Driver",Manual,KernelDriver,2017-09-29 13:46:27.6159992,,,\SystemRoot\System32\drivers\bthmodem.sys,,
ROOT\ControlSet001\Services,None,BthPan,"@bthpan.inf,%BthPan.DisplayName%;Bluetooth Device (Personal Area Network)","@bthpan.inf,%BthPan.DisplayName%;Bluetooth Device (Personal Area Network)",Manual,KernelDriver,2018-03-27 21:45:44.1887701,,NDIS,\SystemRoot\System32\drivers\bthpan.sys,,
ROOT\ControlSet001\Services,None,BTHPORT,,"@bth.inf,%BTHPORT.SvcDesc%;Bluetooth Port Driver",Manual,KernelDriver,2018-03-27 09:55:48.4485779,2018-03-27 09:55:48.4485779,PNP Filter,\SystemRoot\System32\drivers\BTHport.sys,,
ROOT\ControlSet001\Services,None,bthserv,"@%SystemRoot%\System32\bthserv.dll,-102","@%SystemRoot%\System32\bthserv.dll,-101",Manual,Win32ShareProcess,2017-09-29 13:47:44.6063100,2017-09-29 13:47:03.9470010,,%SystemRoot%\system32\svchost.exe -k LocalService -p,,SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeImpersonatePrivilege
ROOT\ControlSet001\Services,None,BTHUSB,,"@bth.inf,%BTHUSB.SvcDesc%;Bluetooth Radio USB Driver",Manual,KernelDriver,2018-03-27 21:45:44.0516708,,PNP Filter,\SystemRoot\System32\drivers\BTHUSB.sys,,
ROOT\ControlSet001\Services,None,bttflt,,"@virtdisk.inf,%service_desc%;Microsoft Hyper-V VHDPMEM BTT Filter",Boot,KernelDriver,2018-03-27 12:11:29.6794612,,PnP Filter,System32\drivers\bttflt.sys,,
ROOT\ControlSet001\Services,None,btwampfl,"@oem8.inf,%btwampfl.ServiceDescription%;btwampfl Bluetooth filter driver","@oem8.inf,%btwampfl.ServiceName%;btwampfl",Manual,KernelDriver,2018-03-27 09:22:47.7490631,,,\SystemRoot\system32\DRIVERS\btwampfl.sys,,
ROOT\ControlSet001\Services,None,buttonconverter,,"@buttonconverter.inf,%btnconv.SvcDesc%;Service for Portable Device Control devices",Manual,KernelDriver,2017-09-29 13:46:24.7251450,,,\SystemRoot\System32\drivers\buttonconverter.sys,,
ROOT\ControlSet001\Services,None,CAD,,"@ChargeArbitration.inf,%CAD_DevDesc%;Charge Arbitration Driver",Manual,KernelDriver,2018-03-27 21:45:39.6196611,2018-03-27 12:11:31.9074832,,\SystemRoot\System32\drivers\CAD.sys,,
ROOT\ControlSet001\Services,None,camsvc,"@%SystemRoot%\system32\CapabilityAccessManager.dll,-2","@%SystemRoot%\system32\CapabilityAccessManager.dll,-1",Manual,Win32ShareProcess,2017-09-29 13:47:44.6063100,2017-09-29 13:47:03.9470010,,%SystemRoot%\system32\svchost.exe -k appmodel -p,,SeImpersonatePrivilege SeDebugPrivilege SeTcbPrivilege
ROOT\ControlSet001\Services,None,CapImg,,"@capimg.inf,%CapImgHid_Service%;HID driver for CapImg touch screen",Manual,KernelDriver,2017-09-29 13:46:10.3177341,,,\SystemRoot\System32\drivers\capimg.sys,,
ROOT\ControlSet001\Services,None,cdfs,ISO9660/Joliet File System Reader for CD/DVDs. (Core) (All pieces),CD/DVD File System Reader,Disabled,FileSystemDriver,2017-09-29 13:47:44.6063100,,Boot File System,system32\DRIVERS\cdfs.sys,,
ROOT\ControlSet001\Services,None,CDPSvc,"@%SystemRoot%\system32\cdpsvc.dll,-101","@%SystemRoot%\system32\cdpsvc.dll,-100",Automatic,Win32ShareProcess,2017-09-29 13:47:44.6063100,2017-09-29 13:47:03.9470010,,%SystemRoot%\system32\svchost.exe -k LocalService -p,,SeImpersonatePrivilege
ROOT\ControlSet001\Services,None,CDPUserSvc,"@%SystemRoot%\system32\cdpusersvc.dll,-101","@%SystemRoot%\system32\cdpusersvc.dll,-100",Automatic,96,2017-09-29 13:47:44.6063100,2017-09-29 13:47:03.9470010,,%SystemRoot%\system32\svchost.exe -k UnistackSvcGroup,,SeImpersonatePrivilege
ROOT\ControlSet001\Services,None,CDPUserSvc_1d05b,"@%SystemRoot%\system32\cdpusersvc.dll,-101",CDPUserSvc_1d05b,Automatic,224,2018-03-27 21:45:45.0127380,,,C:\Windows\system32\svchost.exe -k UnistackSvcGroup,,
ROOT\ControlSet001\Services,None,cdrom,,"@cdrom.inf,%cdrom_ServiceDesc%;CD-ROM Driver",System,KernelDriver,2018-03-27 21:45:40.2290570,2018-03-27 12:13:26.9401315,SCSI CDROM Class,\SystemRoot\System32\drivers\cdrom.sys,,
ROOT\ControlSet001\Services,None,CertPropSvc,"@%SystemRoot%\System32\certprop.dll,-12","@%SystemRoot%\System32\certprop.dll,-11",Manual,Win32ShareProcess,2017-09-29 13:47:44.6063100,2017-09-29 13:47:03.9470010,,%SystemRoot%\system32\svchost.exe -k netsvcs,,SeCreateGlobalPrivilege SeTcbPrivilege SeChangeNotifyPrivilege SeImpersonatePrivilege SeTakeOwnershipPrivilege SeSecurityPrivilege
ROOT\ControlSet001\Services,None,cht4iscsi,,,Boot,KernelDriver,2018-03-27 12:11:29.6794612,2017-09-29 13:46:13.6148735,SCSI Miniport,System32\drivers\cht4sx64.sys,,
ROOT\ControlSet001\Services,None,cht4vbd,,"@cht4vx64.inf,%cht4vbd.generic%;Chelsio Virtual Bus Driver",Manual,KernelDriver,2017-09-29 13:46:13.6930053,,System Bus Extender,\SystemRoot\System32\drivers\cht4vx64.sys,,
ROOT\ControlSet001\Services,None,circlass,,"@circlass.inf,%circlass.SVCDESC%;Consumer IR Devices",Manual,KernelDriver,2017-09-29 13:46:05.2235767,2017-09-29 13:46:05.2235767,Extended Base,\SystemRoot\System32\drivers\circlass.sys,,
ROOT\ControlSet001\Services,None,CldFlt,,Windows Cloud Files Filter Driver,Automatic,FileSystemDriver,2017-09-29 13:47:44.6063100,,FSFilter HSM,system32\drivers\cldflt.sys,,
ROOT\ControlSet001\Services,None,CLFS,"@%SystemRoot%\system32\drivers\clfs.sys,-101","@%SystemRoot%\system32\drivers\clfs.sys,-100",Boot,KernelDriver,2017-09-29 13:47:44.6063100,2017-09-29 13:47:03.9313748,Filter,System32\drivers\CLFS.sys,,
ROOT\ControlSet001\Services,None,ClickToRunSvc,"‪Manages resource coordination, background streaming, and system integration of Microsoft Office products and their related updates. This service is required to run during the use of any Microsoft Office program, during initial streaming installation and all subsequent updates.‬",Microsoft Office Click-to-Run Service,Automatic,Win32OwnProcess,2018-03-27 09:35:56.7251615,,,"""C:\Program Files\Common Files\Microsoft Shared\ClickToRun\OfficeClickToRun.exe"" /service",,
ROOT\ControlSet001\Services,None,ClipSVC,"@%SystemRoot%\system32\ClipSVC.dll,-104","@%SystemRoot%\system32\ClipSVC.dll,-103",Manual,Win32ShareProcess,2017-09-29 13:47:44.6063100,2018-03-27 12:13:29.6649477,,%SystemRoot%\System32\svchost.exe -k wsappx -p,,SeCreateGlobalPrivilege SeChangeNotifyPrivilege SeSystemEnvironmentPrivilege
ROOT\ControlSet001\Services,None,clr_optimization_v4.0.30319_32,,,Disabled,Adapter,2017-09-29 13:47:03.9313748,,,,,SeCreateGlobalPrivilege SeChangeNotifyPrivilege SeIncreaseBasePriorityPrivilege SeIncreaseQuotaPrivilege SeTcbPrivilege SeAssignPrimaryTokenPrivilege SeShutdownPrivilege
ROOT\ControlSet001\Services,None,clr_optimization_v4.0.30319_64,,,Disabled,Adapter,2017-09-29 13:47:03.9313748,,,,,SeCreateGlobalPrivilege SeChangeNotifyPrivilege SeIncreaseBasePriorityPrivilege SeIncreaseQuotaPrivilege SeTcbPrivilege SeAssignPrimaryTokenPrivilege SeShutdownPrivilege
ROOT\ControlSet001\Services,None,CmBatt,,"@cmbatt.inf,%CmBatt.SvcDesc%;Microsoft ACPI Control Method Battery Driver",Manual,KernelDriver,2018-03-27 21:45:39.7915424,,,\SystemRoot\System32\drivers\CmBatt.sys,,
ROOT\ControlSet001\Services,None,CNG,,,Boot,KernelDriver,2017-09-29 13:47:44.6219362,,Core,System32\Drivers\cng.sys,,
