Version,BatchKeyPath,KeyName,BatchValueName,Path,CreatedOn,LastStart,LastStop,TaskState,LastActionResult,Source,Description,SecurityDescriptor,Author
3,,{EF54804E-C223-4211-94FA-93F425575B5B},,\Microsoft\Windows\Shell\FamilySafetyRefreshTask,2018-03-27 12:11:57.8821118,,,0,0,"$(@%SystemRoot%\System32\WpcRefreshTask.dll,-32010)","$(@%SystemRoot%\System32\WpcRefreshTask.dll,-32012)",D:(A;OICI;FA;;;BA)(A;OICI;FA;;;LA)(A;OICI;FA;;;SY)(A;OICI;FRFX;;;AU)(A;;FRFX;;;LS),"$(@%SystemRoot%\System32\WpcRefreshTask.dll,-32011)"
3,,{EFC1298E-E083-4116-982F-6E29309536D1},,\Microsoft\Windows\EDP\EDP Auth Task,2018-03-27 12:11:57.8977385,,,0,0,,,D:P(A;;FRFX;;;AU)(A;;FA;;;SY),
3,,{F07217FD-A936-48B0-951B-876F836F05E2},,\Microsoft\Windows\CertificateServicesClient\AikCertEnrollTask,2018-03-27 12:11:57.9289889,,,0,0,"$(@%SystemRoot%\system32\ngctasks.dll,-101)","$(@%SystemRoot%\system32\ngctasks.dll,-103)",D:P(A;;FA;;;BA)(A;;FA;;;SY)(A;;FRFX;;;LS)(A;;FRFX;;;NS),"$(@%SystemRoot%\system32\ngctasks.dll,-100)"
3,,{F0A590C9-9AA0-48BB-B8D4-77D99A67BB0B},,\Microsoft\Windows\AppxDeploymentClient\Pre-staged app cleanup,2018-03-27 12:11:55.1287097,,,0,0,,,D:(A;;GA;;;SY)(A;;FRFX;;;LS)(A;;FA;;;BA),
3,,{F1D63C54-FA88-48CF-B9EB-583FC03CFB8E},,\Microsoft\Windows\LanguageComponentsInstaller\Uninstallation,2018-03-22 12:11:57.9446137,,,0,0,"$(@%systemRoot%\System32\LanguageComponentsInstaller.Dll,-601)","$(@%systemRoot%\System32\LanguageComponentsInstaller.Dll,-603)",D:P(A;;FA;;;BA)(A;;FA;;;SY),"$(@%systemRoot%\System32\LanguageComponentsInstaller.Dll,-600)"
3,,{F322AEB8-9975-47C8-879F-0E32A5EAF6A5},,\Microsoft\Windows\MemoryDiagnostic\RunFullMemoryDiagnostic,2018-03-24 12:11:57.9602404,,,0,0,"$(@%SystemRoot%\system32\MemoryDiagnostic.dll,-601)","$(@%SystemRoot%\system32\MemoryDiagnostic.dll,-602)",D:P(A;;FA;;;BA)(A;;FA;;;SY)(A;;FR;;;AU)(A;;FRFX;;;LS),"$(@%SystemRoot%\system32\MemoryDiagnostic.dll,-600)"
3,,{F42908E9-8C42-4B8B-9E7D-7D177027C265},,\Microsoft\Windows\WOF\WIM-Hash-Management,2018-03-27 12:11:57.9914911,,,0,0,"$(@%SystemRoot%\system32\WofTasks.dll,-601)","$(@%SystemRoot%\system32\WofTasks.dll,-602)",O:BAG:BAD:P(A;;FA;;;BA)(A;;FA;;;SY),"$(@%SystemRoot%\system32\WofTasks.dll,-600)"
3,,{F4D8C2F5-8D0F-46C5-B6A9-F766A9E4B26E},,\Microsoft\Windows\LanguageComponentsInstaller\Installation,2018-03-27 12:11:55.1816392,,,0,0,"$(@%systemRoot%\System32\LanguageComponentsInstaller.Dll,-601)","$(@%systemRoot%\System32\LanguageComponentsInstaller.Dll,-602)",D:P(A;;FA;;;BA)(A;;FA;;;SY)(A;;FRFX;;;IU),"$(@%systemRoot%\System32\LanguageComponentsInstaller.Dll,-600)"
3,,{F6027CB3-9A58-415A-80F2-B1404204D4F5},,\Microsoft\Windows\Feedback\Siuf\DmClientOnScenarioDownload,2018-03-27 12:11:58.0071159,,,0,0,"$(@%systemRoot%\system32\dmclient.exe,-201)","$(@%systemRoot%\system32\dmclient.exe,-202)",,"$(@%systemRoot%\system32\dmclient.exe,-200)"
3,,{F762479F-5A5A-4A57-99A4-19D5F576F34C},,\Microsoft\Windows\DeviceDirectoryClient\HandleWnsCommand,2018-03-27 12:11:58.0539930,,,0,0,,,D:P(A;;FA;;;SY)(A;;FRFX;;;BA),
3,,{F8F8902D-2BE6-4F12-8A9A-00FA221A3146},,\Microsoft\Windows\CertificateServicesClient\CryptoPolicyTask,2018-03-27 12:11:58.0852445,,,0,0,"$(@%SystemRoot%\system32\ngctasks.dll,-101)","$(@%SystemRoot%\system32\ngctasks.dll,-104)",D:P(A;;FA;;;BA)(A;;FA;;;SY)(A;;FRFX;;;LS)(A;;FRFX;;;NS),"$(@%SystemRoot%\system32\ngctasks.dll,-100)"
3,,{F9CE0C33-7E61-4DF2-BC66-B1BF04B51995},,\Microsoft\Windows\AppID\EDP Policy Manager,2018-03-27 12:11:58.1120827,,,0,0,"$(@%SystemRoot%\system32\ApplockerCsp.dll,-101)","$(@%SystemRoot%\system32\ApplockerCsp.dll,-102)",D:P(A;;FA;;;BA)(A;;FA;;;SY)(A;;FA;;;S-1-5-87-2978287140-3787137133-1749738600-1988163579-2060695581),"$(@%SystemRoot%\system32\ApplockerCsp.dll,-100)"
3,,{FA0CE978-544C-41F6-8A5D-5B1300CE8612},,\Microsoft\Windows\Windows Media Sharing\UpdateLibrary,2018-03-27 12:11:58.1120827,,,0,0,,"$(@%ProgramFiles%\Windows Media Player\wmpnscfg.exe,-1002)",D:(A;;FA;;;BA)(A;;FA;;;SY)(A;;FRFX;;;AU),"$(@%ProgramFiles%\Windows Media Player\wmpnscfg.exe,-1001)"
3,,{FA539782-A208-4DAD-AADC-48BBF20F8853},,\Microsoft\Windows\Work Folders\Work Folders Maintenance Work,2018-03-27 12:11:55.2128899,,,0,0,"$(@%systemroot%\system32\WorkFoldersShell.dll,-18004)","$(@%systemroot%\system32\WorkFoldersShell.dll,-18006)",,"$(@%systemroot%\system32\WorkFoldersShell.dll,-18005)"
3,,{FC3CC2E0-9D3F-4ABD-BF38-79661F7A01E8},,\Microsoft\Windows\.NET Framework\.NET Framework NGEN v4.0.30319 64,2018-03-27 12:11:58.1277128,,,0,0,,,D:(A;OICI;FA;;;BA)(A;OICI;FA;;;SY)(A;OICI;GR;;;AU)(A;;FRFX;;;LS),
3,,{FE160020-0DD9-4E86-A798-BCDBE4B5BB9B},,\Microsoft\Windows\Offline Files\Background Synchronization,2018-03-27 12:11:58.1478509,,,0,0,"$(@%systemroot%\system32\cscui.dll,-5000)","$(@%systemroot%\system32\cscui.dll,-5003)",,"$(@%systemroot%\system32\cscui.dll,-5001)"
3,,{FF41608D-1F8E-42BF-932D-C0C97E391B2E},,\Microsoft\Windows\CertificateServicesClient\SystemTask,2018-03-27 12:11:54.1499779,,,0,0,"$(@%SystemRoot%\system32\dimsjob.dll,-100)","$(@%SystemRoot%\system32\dimsjob.dll,-102)",D:P(A;;FA;;;BA)(A;;FA;;;SY),"$(@%SystemRoot%\system32\dimsjob.dll,-101)"
