CacheEntryPosition,BatchKeyPath,ProgramName,BatchValueName,ModifiedTime
49,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\System32\MdSched.exe,AppCompatCache,2008-01-19 07:33:15.0540000
50,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\System32\iscsicpl.exe,AppCompatCache,2006-11-02 09:45:17.4710000
51,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\System32\odbcad32.exe,AppCompatCache,2006-11-02 09:45:31.7050000
52,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\system32\mmc.exe,AppCompatCache,2008-01-19 07:33:15.6620000
53,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\System32\wercon.exe,AppCompatCache,2008-01-19 07:33:35.7550000
54,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\System32\msinfo32.exe,AppCompatCache,2008-01-19 07:33:17.1130000
55,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\System32\dfrgui.exe,AppCompatCache,2008-01-19 07:33:05.8340000
56,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Program Files\Windows NT\Accessories\wordpad.exe,AppCompatCache,2008-01-19 11:23:31.2723498
57,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\System32\mstsc.exe,AppCompatCache,2008-01-19 07:33:18.0490000
58,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\System32\mspaint.exe,AppCompatCache,2008-01-19 07:33:17.7370000
59,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\System32\calc.exe,AppCompatCache,2008-01-19 11:23:25.9839159
60,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\System32\osk.exe,AppCompatCache,2006-11-02 09:45:31.8770000
61,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\System32\Narrator.exe,AppCompatCache,2006-11-02 09:47:04.0000000
62,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\System32\Magnify.exe,AppCompatCache,2006-11-02 09:45:21.8770000
63,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\System32\control.exe,AppCompatCache,2006-11-02 09:44:59.9710000
64,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\System32\notepad.exe,AppCompatCache,2008-01-19 07:33:18.6260000
65,CMI-CreateHive{701CAAB6-CF4C-4D21-9AE7-9CDDB0AC7AF8}\ControlSet003\Control\Session Manager\AppCompatCache,C:\Windows\system32\runonce.exe,AppCompatCache,2008-01-19 07:33:25.7090000
