ProgramId,KeyLastWriteTimestamp,Name,Version,Publisher,InstallDateArpLastModified,InstallDate,InstallDateMsi,OSVersionAtInstallTime,InstallDateFromLinkFile,BundleManifestPath,HiddenArp,InboxModernApp,Language,ManifestPath,MsiPackageCode,MsiProductCode,PackageFullName,ProgramInstanceId,RegistryKeyPath,RootDirPath,Type,Source,StoreAppType,UninstallString,Manufacturer
0000041ce3ebb98d8d6fe2ef3dfc806b03f300000904,2020-09-19 01:32:10.9377183,Microsoft.WindowsCamera,2018.826.98.0,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",,,,10.0.0.19041,,C:\Program Files\WindowsApps\Microsoft.WindowsCamera_2018.826.98.0_neutral_~_8wekyb3d8bbwe\AppxMetadata\AppXBundleManifest.xml,False,False,1033,C:\Program Files\WindowsApps\Microsoft.WindowsCamera_2018.826.98.0_x64__8wekyb3d8bbwe\AppXManifest.xml,,,Microsoft.WindowsCamera_2018.826.98.0_x64__8wekyb3d8bbwe,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Program Files\WindowsApps\Microsoft.WindowsCamera_2018.826.98.0_x64__8wekyb3d8bbwe,Application,AppxPackage,Win10StoreApp,,
00000750bcbee2d70da1430d6b9b63172f2100000904,2020-09-19 01:32:09.7518282,Microsoft.VP9VideoExtensions,1.0.22681.0,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",,,,10.0.0.19041,,,False,False,1033,C:\Program Files\WindowsApps\Microsoft.VP9VideoExtensions_1.0.22681.0_x64__8wekyb3d8bbwe\AppXManifest.xml,,,Microsoft.VP9VideoExtensions_1.0.22681.0_x64__8wekyb3d8bbwe,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Program Files\WindowsApps\Microsoft.VP9VideoExtensions_1.0.22681.0_x64__8wekyb3d8bbwe,Application,AppxPackage,Win10StoreApp,,
000008695df9901218f18680952ebd0fa46c00000904,2020-09-19 01:32:12.0924439,Microsoft.WindowsStore,11910.1002.5.0,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",,,,10.0.0.19041,,C:\Program Files\WindowsApps\Microsoft.WindowsStore_11910.1002.513.0_neutral_~_8wekyb3d8bbwe\AppxMetadata\AppXBundleManifest.xml,False,False,1033,C:\Program Files\WindowsApps\Microsoft.WindowsStore_11910.1002.5.0_x64__8wekyb3d8bbwe\AppXManifest.xml,,,Microsoft.WindowsStore_11910.1002.5.0_x64__8wekyb3d8bbwe,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Program Files\WindowsApps\Microsoft.WindowsStore_11910.1002.5.0_x64__8wekyb3d8bbwe,Application,AppxPackage,Win10StoreApp,,
0000098341c7839f9b8f2da4c6e9787ce31500000904,2020-09-19 01:31:25.1495625,E2A4F912-2574-4A75-9BB0-0D023378592B,10.0.19041.1,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",,,,10.0.0.19041,,,False,True,1033,C:\Windows\SystemApps\Microsoft.Windows.AppResolverUX_cw5n1h2txyewy\AppXManifest.xml,,,E2A4F912-2574-4A75-9BB0-0D023378592B_10.0.19041.1_neutral_neutral_cw5n1h2txyewy,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Windows\SystemApps\Microsoft.Windows.AppResolverUX_cw5n1h2txyewy,Application,AppxPackage,Win10StoreApp,,
00000b75f2f8e4d03adc3c36d38b63c8cd5200000904,2020-09-19 01:32:11.2808120,microsoft.windowscommunicationsapps,16005.11629.20316.0,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",,,,10.0.0.19041,,C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.11629.20316.0_neutral_~_8wekyb3d8bbwe\AppxMetadata\AppXBundleManifest.xml,False,False,1033,C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.11629.20316.0_x64__8wekyb3d8bbwe\AppXManifest.xml,,,microsoft.windowscommunicationsapps_16005.11629.20316.0_x64__8wekyb3d8bbwe,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.11629.20316.0_x64__8wekyb3d8bbwe,Application,AppxPackage,Win10StoreApp,,
00000c4767fac41adff726b13d96b764a5de00000904,2020-09-19 01:32:13.9033865,Microsoft Visual C++ 2019 X64 Minimum Runtime - 14.20.27508,14.20.27508,Microsoft Corporation,,2020-09-17 00:00:00.0000000,,10.0.0.19041,,,True,False,1033,,{77019966-EFE6-4DFA-8D0F-7C97E51F3DB4},{F3241984-5A0E-4632-9025-AA16E0780A4B},,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Uninstall\{F3241984-5A0E-4632-9025-AA16E0780A4B},C:\ProgramData\Package Cache\{F3241984-5A0E-4632-9025-AA16E0780A4B}v14.20.27508\packages\vcRuntimeMinimum_amd64\,Application,Msi,,MsiExec.exe /I{F3241984-5A0E-4632-9025-AA16E0780A4B},
0000199db24fdbd8d81025044f5de591371800000904,2020-09-19 01:31:27.6300805,Microsoft.AccountsControl,10.0.19041.1,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",,,,10.0.0.19041,,,False,True,1033,C:\Windows\SystemApps\Microsoft.AccountsControl_cw5n1h2txyewy\AppXManifest.xml,,,Microsoft.AccountsControl_10.0.19041.1_neutral__cw5n1h2txyewy,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Windows\SystemApps\Microsoft.AccountsControl_cw5n1h2txyewy,Application,AppxPackage,Win10StoreApp,,
00001f7525b9d47e4735fc038cb6e6b3571800000904,2020-09-19 01:31:35.4020082,Microsoft.Windows.CallingShellApp,1000.19041.1.0,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",,,,10.0.0.19041,,,False,True,1033,C:\Windows\SystemApps\Microsoft.Windows.CallingShellApp_cw5n1h2txyewy\AppXManifest.xml,,,Microsoft.Windows.CallingShellApp_1000.19041.1.0_neutral_neutral_cw5n1h2txyewy,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Windows\SystemApps\Microsoft.Windows.CallingShellApp_cw5n1h2txyewy,Application,AppxPackage,Win10StoreApp,,
00002151305bf5d0c513539e132a16ef781300000904,2020-09-19 01:32:00.2167045,Microsoft.DesktopAppInstaller,1.0.30251.0,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",,,,10.0.0.19041,,C:\Program Files\WindowsApps\Microsoft.DesktopAppInstaller_2019.125.2243.0_neutral_~_8wekyb3d8bbwe\AppxMetadata\AppXBundleManifest.xml,False,False,1033,C:\Program Files\WindowsApps\Microsoft.DesktopAppInstaller_1.0.30251.0_x64__8wekyb3d8bbwe\AppXManifest.xml,,,Microsoft.DesktopAppInstaller_1.0.30251.0_x64__8wekyb3d8bbwe,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Program Files\WindowsApps\Microsoft.DesktopAppInstaller_1.0.30251.0_x64__8wekyb3d8bbwe,Application,AppxPackage,CentennialStoreApp,,
00002188d2a1b388b529a94e61cba2f5da7f00000904,2020-09-19 01:32:12.2332154,Microsoft.Xbox.TCUI,1.23.28002.0,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",,,,10.0.0.19041,,C:\Program Files\WindowsApps\Microsoft.Xbox.TCUI_1.23.28002.0_neutral_~_8wekyb3d8bbwe\AppxMetadata\AppXBundleManifest.xml,False,False,1033,C:\Program Files\WindowsApps\Microsoft.Xbox.TCUI_1.23.28002.0_x64__8wekyb3d8bbwe\AppXManifest.xml,,,Microsoft.Xbox.TCUI_1.23.28002.0_x64__8wekyb3d8bbwe,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Program Files\WindowsApps\Microsoft.Xbox.TCUI_1.23.28002.0_x64__8wekyb3d8bbwe,Application,AppxPackage,Win10StoreApp,,
00002a69c679f59cb9cc1af1683e5c5d91a500000904,2020-09-19 01:31:52.1475901,MicrosoftWindows.Client.CBS,120.2202.130.0,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",,,,10.0.0.19041,,,False,True,1033,C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\AppXManifest.xml,,,MicrosoftWindows.Client.CBS_120.2202.130.0_x64__cw5n1h2txyewy,0000da39a3ee5e6b4b0d3255bfef95601890afd80709,,C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy,Application,AppxPackage,Win10StoreApp,,
