KeyName,KeyLastWriteTimestamp,BusReportedDescription,Class,ClassGuid,Compid,ContainerId,Description,DriverId,DriverPackageStrongName,DriverName,DriverVerDate,DriverVerVersion,Enumerator,HWID,Inf,InstallState,Manufacturer,MatchingId,Model,ParentId,ProblemCode,Provider,Service,Stackid
acpi/pnp0a05/3a,2020-09-19 01:31:23.1666783,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},Generic Bus,,machine.inf_amd64_8d242da33ece4bf6,,06-21-2006,10.0.19041.1,acpi,"acpi\ven_pnp&dev_0a05,acpi\pnp0a05,*pnp0a05",machine.inf,0,(Standard system devices),*pnp0a05,Generic Bus,acpi\pnp0a05\14,0,Microsoft,,\driver\acpi
acpi/pnp0a05/3b,2020-09-19 01:31:23.1666783,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},Generic Bus,,machine.inf_amd64_8d242da33ece4bf6,,06-21-2006,10.0.19041.1,acpi,"acpi\ven_pnp&dev_0a05,acpi\pnp0a05,*pnp0a05",machine.inf,0,(Standard system devices),*pnp0a05,Generic Bus,acpi\pnp0a05\14,0,Microsoft,,\driver\acpi
acpi/pnp0a05/3c,2020-09-19 01:31:23.1978768,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},Generic Bus,,machine.inf_amd64_8d242da33ece4bf6,,06-21-2006,10.0.19041.1,acpi,"acpi\ven_pnp&dev_0a05,acpi\pnp0a05,*pnp0a05",machine.inf,0,(Standard system devices),*pnp0a05,Generic Bus,acpi\pnp0a05\14,0,Microsoft,,\driver\acpi
acpi/pnp0a05/3d,2020-09-19 01:31:23.1978768,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},Generic Bus,,machine.inf_amd64_8d242da33ece4bf6,,06-21-2006,10.0.19041.1,acpi,"acpi\ven_pnp&dev_0a05,acpi\pnp0a05,*pnp0a05",machine.inf,0,(Standard system devices),*pnp0a05,Generic Bus,acpi\pnp0a05\14,0,Microsoft,,\driver\acpi
acpi/pnp0a05/3e,2020-09-19 01:31:23.1978768,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},Generic Bus,,machine.inf_amd64_8d242da33ece4bf6,,06-21-2006,10.0.19041.1,acpi,"acpi\ven_pnp&dev_0a05,acpi\pnp0a05,*pnp0a05",machine.inf,0,(Standard system devices),*pnp0a05,Generic Bus,acpi\pnp0a05\14,0,Microsoft,,\driver\acpi
acpi/pnp0a05/3f,2020-09-19 01:31:23.1978768,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},Generic Bus,,machine.inf_amd64_8d242da33ece4bf6,,06-21-2006,10.0.19041.1,acpi,"acpi\ven_pnp&dev_0a05,acpi\pnp0a05,*pnp0a05",machine.inf,0,(Standard system devices),*pnp0a05,Generic Bus,acpi\pnp0a05\14,0,Microsoft,,\driver\acpi
acpi/pnp0a05/4&1bd7f811&0,2020-09-19 01:31:23.6349790,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},Generic Bus,,machine.inf_amd64_8d242da33ece4bf6,,06-21-2006,10.0.19041.1,acpi,"acpi\ven_pnp&dev_0a05,acpi\pnp0a05,*pnp0a05",machine.inf,0,(Standard system devices),*pnp0a05,Generic Bus,pci\ven_8086&dev_7110&subsys_197615ad&rev_08\3&61aaa01&0&38,0,Microsoft,,\driver\acpi
acpi/pnp0a05/40,2020-09-19 01:31:23.1978768,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},Generic Bus,,machine.inf_amd64_8d242da33ece4bf6,,06-21-2006,10.0.19041.1,acpi,"acpi\ven_pnp&dev_0a05,acpi\pnp0a05,*pnp0a05",machine.inf,0,(Standard system devices),*pnp0a05,Generic Bus,acpi\pnp0a05\15,0,Microsoft,,\driver\acpi
acpi/pnp0a05/41,2020-09-19 01:31:23.1978768,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},Generic Bus,,machine.inf_amd64_8d242da33ece4bf6,,06-21-2006,10.0.19041.1,acpi,"acpi\ven_pnp&dev_0a05,acpi\pnp0a05,*pnp0a05",machine.inf,0,(Standard system devices),*pnp0a05,Generic Bus,acpi\pnp0a05\15,0,Microsoft,,\driver\acpi
acpi/pnp0a05/42,2020-09-19 01:31:23.1978768,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},Generic Bus,,machine.inf_amd64_8d242da33ece4bf6,,06-21-2006,10.0.19041.1,acpi,"acpi\ven_pnp&dev_0a05,acpi\pnp0a05,*pnp0a05",machine.inf,0,(Standard system devices),*pnp0a05,Generic Bus,acpi\pnp0a05\15,0,Microsoft,,\driver\acpi
acpi/pnp0a05/43,2020-09-19 01:31:23.1978768,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},Generic Bus,,machine.inf_amd64_8d242da33ece4bf6,,06-21-2006,10.0.19041.1,acpi,"acpi\ven_pnp&dev_0a05,acpi\pnp0a05,*pnp0a05",machine.inf,0,(Standard system devices),*pnp0a05,Generic Bus,acpi\pnp0a05\15,0,Microsoft,,\driver\acpi
acpi/pnp0a05/44,2020-09-19 01:31:23.1978768,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},Generic Bus,,machine.inf_amd64_8d242da33ece4bf6,,06-21-2006,10.0.19041.1,acpi,"acpi\ven_pnp&dev_0a05,acpi\pnp0a05,*pnp0a05",machine.inf,0,(Standard system devices),*pnp0a05,Generic Bus,acpi\pnp0a05\15,0,Microsoft,,\driver\acpi
acpi/pnp0a05/45,2020-09-19 01:31:23.1978768,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},Generic Bus,,machine.inf_amd64_8d242da33ece4bf6,,06-21-2006,10.0.19041.1,acpi,"acpi\ven_pnp&dev_0a05,acpi\pnp0a05,*pnp0a05",machine.inf,0,(Standard system devices),*pnp0a05,Generic Bus,acpi\pnp0a05\15,0,Microsoft,,\driver\acpi
acpi/pnp0a05/46,2020-09-19 01:31:23.1978768,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},Generic Bus,,machine.inf_amd64_8d242da33ece4bf6,,06-21-2006,10.0.19041.1,acpi,"acpi\ven_pnp&dev_0a05,acpi\pnp0a05,*pnp0a05",machine.inf,0,(Standard system devices),*pnp0a05,Generic Bus,acpi\pnp0a05\15,0,Microsoft,,\driver\acpi
acpi/pnp0a05/47,2020-09-19 01:31:23.1978768,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},Generic Bus,,machine.inf_amd64_8d242da33ece4bf6,,06-21-2006,10.0.19041.1,acpi,"acpi\ven_pnp&dev_0a05,acpi\pnp0a05,*pnp0a05",machine.inf,0,(Standard system devices),*pnp0a05,Generic Bus,acpi\pnp0a05\15,0,Microsoft,,\driver\acpi
acpi/pnp0a05/48,2020-09-19 01:31:23.1978768,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},Generic Bus,,machine.inf_amd64_8d242da33ece4bf6,,06-21-2006,10.0.19041.1,acpi,"acpi\ven_pnp&dev_0a05,acpi\pnp0a05,*pnp0a05",machine.inf,0,(Standard system devices),*pnp0a05,Generic Bus,acpi\pnp0a05\16,0,Microsoft,,\driver\acpi
acpi/pnp0a05/49,2020-09-19 01:31:23.1978768,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},Generic Bus,,machine.inf_amd64_8d242da33ece4bf6,,06-21-2006,10.0.19041.1,acpi,"acpi\ven_pnp&dev_0a05,acpi\pnp0a05,*pnp0a05",machine.inf,0,(Standard system devices),*pnp0a05,Generic Bus,acpi\pnp0a05\16,0,Microsoft,,\driver\acpi
acpi/pnp0a05/4a,2020-09-19 01:31:23.1978768,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},Generic Bus,,machine.inf_amd64_8d242da33ece4bf6,,06-21-2006,10.0.19041.1,acpi,"acpi\ven_pnp&dev_0a05,acpi\pnp0a05,*pnp0a05",machine.inf,0,(Standard system devices),*pnp0a05,Generic Bus,acpi\pnp0a05\16,0,Microsoft,,\driver\acpi
acpi/pnp0a05/4b,2020-09-19 01:31:23.1978768,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},Generic Bus,,machine.inf_amd64_8d242da33ece4bf6,,06-21-2006,10.0.19041.1,acpi,"acpi\ven_pnp&dev_0a05,acpi\pnp0a05,*pnp0a05",machine.inf,0,(Standard system devices),*pnp0a05,Generic Bus,acpi\pnp0a05\16,0,Microsoft,,\driver\acpi
acpi/pnp0a05/4c,2020-09-19 01:31:23.1978768,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},Generic Bus,,machine.inf_amd64_8d242da33ece4bf6,,06-21-2006,10.0.19041.1,acpi,"acpi\ven_pnp&dev_0a05,acpi\pnp0a05,*pnp0a05",machine.inf,0,(Standard system devices),*pnp0a05,Generic Bus,acpi\pnp0a05\16,0,Microsoft,,\driver\acpi
acpi/pnp0a05/4d,2020-09-19 01:31:23.1978768,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},Generic Bus,,machine.inf_amd64_8d242da33ece4bf6,,06-21-2006,10.0.19041.1,acpi,"acpi\ven_pnp&dev_0a05,acpi\pnp0a05,*pnp0a05",machine.inf,0,(Standard system devices),*pnp0a05,Generic Bus,acpi\pnp0a05\16,0,Microsoft,,\driver\acpi
acpi/pnp0a05/4e,2020-09-19 01:31:23.1978768,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},Generic Bus,,machine.inf_amd64_8d242da33ece4bf6,,06-21-2006,10.0.19041.1,acpi,"acpi\ven_pnp&dev_0a05,acpi\pnp0a05,*pnp0a05",machine.inf,0,(Standard system devices),*pnp0a05,Generic Bus,acpi\pnp0a05\16,0,Microsoft,,\driver\acpi
acpi/pnp0a05/4f,2020-09-19 01:31:23.1978768,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},Generic Bus,,machine.inf_amd64_8d242da33ece4bf6,,06-21-2006,10.0.19041.1,acpi,"acpi\ven_pnp&dev_0a05,acpi\pnp0a05,*pnp0a05",machine.inf,0,(Standard system devices),*pnp0a05,Generic Bus,acpi\pnp0a05\16,0,Microsoft,,\driver\acpi
acpi/pnp0a05/50,2020-09-19 01:31:23.1978768,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},Generic Bus,,machine.inf_amd64_8d242da33ece4bf6,,06-21-2006,10.0.19041.1,acpi,"acpi\ven_pnp&dev_0a05,acpi\pnp0a05,*pnp0a05",machine.inf,0,(Standard system devices),*pnp0a05,Generic Bus,acpi\pnp0a05\17,0,Microsoft,,\driver\acpi
acpi/pnp0a05/51,2020-09-19 01:31:23.1978768,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},Generic Bus,,machine.inf_amd64_8d242da33ece4bf6,,06-21-2006,10.0.19041.1,acpi,"acpi\ven_pnp&dev_0a05,acpi\pnp0a05,*pnp0a05",machine.inf,0,(Standard system devices),*pnp0a05,Generic Bus,acpi\pnp0a05\17,0,Microsoft,,\driver\acpi
acpi/pnp0a05/52,2020-09-19 01:31:23.2136408,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},Generic Bus,,machine.inf_amd64_8d242da33ece4bf6,,06-21-2006,10.0.19041.1,acpi,"acpi\ven_pnp&dev_0a05,acpi\pnp0a05,*pnp0a05",machine.inf,0,(Standard system devices),*pnp0a05,Generic Bus,acpi\pnp0a05\17,0,Microsoft,,\driver\acpi
acpi/pnp0a05/53,2020-09-19 01:31:23.2136408,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},Generic Bus,,machine.inf_amd64_8d242da33ece4bf6,,06-21-2006,10.0.19041.1,acpi,"acpi\ven_pnp&dev_0a05,acpi\pnp0a05,*pnp0a05",machine.inf,0,(Standard system devices),*pnp0a05,Generic Bus,acpi\pnp0a05\17,0,Microsoft,,\driver\acpi
acpi/pnp0a05/54,2020-09-19 01:31:23.2136408,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},Generic Bus,,machine.inf_amd64_8d242da33ece4bf6,,06-21-2006,10.0.19041.1,acpi,"acpi\ven_pnp&dev_0a05,acpi\pnp0a05,*pnp0a05",machine.inf,0,(Standard system devices),*pnp0a05,Generic Bus,acpi\pnp0a05\17,0,Microsoft,,\driver\acpi
acpi/pnp0a05/55,2020-09-19 01:31:23.2136408,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},Generic Bus,,machine.inf_amd64_8d242da33ece4bf6,,06-21-2006,10.0.19041.1,acpi,"acpi\ven_pnp&dev_0a05,acpi\pnp0a05,*pnp0a05",machine.inf,0,(Standard system devices),*pnp0a05,Generic Bus,acpi\pnp0a05\17,0,Microsoft,,\driver\acpi
acpi/pnp0a05/56,2020-09-19 01:31:23.2136408,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},Generic Bus,,machine.inf_amd64_8d242da33ece4bf6,,06-21-2006,10.0.19041.1,acpi,"acpi\ven_pnp&dev_0a05,acpi\pnp0a05,*pnp0a05",machine.inf,0,(Standard system devices),*pnp0a05,Generic Bus,acpi\pnp0a05\17,0,Microsoft,,\driver\acpi
acpi/pnp0a05/57,2020-09-19 01:31:23.2136408,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},Generic Bus,,machine.inf_amd64_8d242da33ece4bf6,,06-21-2006,10.0.19041.1,acpi,"acpi\ven_pnp&dev_0a05,acpi\pnp0a05,*pnp0a05",machine.inf,0,(Standard system devices),*pnp0a05,Generic Bus,acpi\pnp0a05\17,0,Microsoft,,\driver\acpi
acpi/pnp0b00/4&1bd7f811&0,2020-09-19 01:31:23.2923208,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},System CMOS/real time clock,,machine.inf_amd64_8d242da33ece4bf6,,06-21-2006,10.0.19041.1,acpi,"acpi\ven_pnp&dev_0b00,acpi\pnp0b00,*pnp0b00",machine.inf,0,(Standard system devices),*pnp0b00,System CMOS/real time clock,pci\ven_8086&dev_7110&subsys_197615ad&rev_08\3&61aaa01&0&38,0,Microsoft,,\driver\acpi
acpi/pnp0c02/1f,2020-09-19 01:31:23.3856254,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},Motherboard resources,,machine.inf_amd64_8d242da33ece4bf6,,06-21-2006,10.0.19041.1,acpi,"acpi\ven_pnp&dev_0c02,acpi\pnp0c02,*pnp0c02",machine.inf,0,(Standard system devices),*pnp0c02,Motherboard resources,pci\ven_8086&dev_7110&subsys_197615ad&rev_08\3&61aaa01&0&38,0,Microsoft,,\driver\acpi
acpi/pnp0c02/4,2020-09-19 01:31:22.5269016,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},Motherboard resources,,machine.inf_amd64_8d242da33ece4bf6,,06-21-2006,10.0.19041.1,acpi,"acpi\ven_pnp&dev_0c02,acpi\pnp0c02,*pnp0c02",machine.inf,0,(Standard system devices),*pnp0c02,Motherboard resources,acpi\pnp0a03\2&daba3ff&0,0,Microsoft,,\driver\acpi
acpi/vmw0001/7,2020-09-19 01:31:23.2295941,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},"acpi\vm_gen_counter,vm_gen_counter,*pnp0c02",{27db0821-3bf9-f71a-f96f-a53403857690},Microsoft Hyper-V Generation Counter,00008f40f0f1cff3d2b48cd4e16183242ca9156e05b2,wgencounter.inf_amd64_f496147578cad554,vmgencounter.sys,06-21-2006,10.0.19041.1,acpi,"acpi\ven_vmw&dev_0001,acpi\vmw0001,*vmw0001",wgencounter.inf,0,Microsoft,vm_gen_counter,Microsoft Hyper-V Generation Counter,acpi\pnp0a03\2&daba3ff&0,0,Microsoft,gencounter,"\driver\gencounter,\driver\acpi"
acpi/vmw0003/4&1bd7f811&0,2020-09-19 01:31:23.6349790,,mouse,{4d36e96f-e325-11ce-bfc1-08002be10318},*pnp0f13,{27db0821-3bf9-f71a-f96f-a53403857690},VMware Pointing Device,00005d81ba523d31016e8c793a7467a7c41a1f35b907,vmmouse.inf_amd64_916101d3748847e7,i8042prt.sys,07-11-2019,12.5.10.0,acpi,"acpi\ven_vmw&dev_0003,acpi\vmw0003,*vmw0003",oem7.inf,0,"VMware, Inc.",*vmw0003,VMware Pointing Device,pci\ven_8086&dev_7110&subsys_197615ad&rev_08\3&61aaa01&0&38,0,"VMware, Inc.",i8042prt,"\driver\mouclass,\driver\vmmouse,\driver\i8042prt,\driver\acpi"
acpi_hal/pnp0c08/0,2020-09-19 01:31:23.3700502,,system,{4d36e97d-e325-11ce-bfc1-08002be10318},,{27db0821-3bf9-f71a-f96f-a53403857690},Microsoft ACPI-Compliant System,0000c627cb907ed0e6a1f45531e27aec80d677424f19,acpi.inf_amd64_425331040d5b9d0c,acpi.sys,06-21-2006,10.0.19041.1,acpi_hal,"acpi_hal\pnp0c08,*pnp0c08",acpi.inf,0,Microsoft,*pnp0c08,Microsoft ACPI-Compliant System,root\acpi_hal\0000,0,Microsoft,acpi,"\driver\acpi,\driver\acpi_hal"
display/default_monitor/1&31c5ecd4&0&uid256,2020-09-19 03:36:34.0512446,Generic Monitor,monitor,{4d36e96e-e325-11ce-bfc1-08002be10318},*pnp09ff,{4c51ea48-be17-4676-b6dd-7019633bd770},Generic Non-PnP Monitor,000002f311eeac563ed41449647bd62e47e3fd3752cc,monitor.inf_amd64_b9811af5feb622c1,monitor.sys,06-21-2006,10.0.19041.1,display,monitor\default_monitor,monitor.inf,0,(Standard monitor types),monitor\default_monitor,Generic Non-PnP Monitor,swd\remotedisplayenum\rdpidd_indirectdisplay&sessionid_0003,0,Microsoft,monitor,"\driver\monitor,\driver\indirectkmd"
display/default_monitor/4&427137e&0&uid0,2020-09-19 01:31:24.3683769,Generic Monitor,monitor,{4d36e96e-e325-11ce-bfc1-08002be10318},*pnp09ff,{33f74aa6-3200-a595-2468-4bd61579632d},Generic Non-PnP Monitor,000002f311eeac563ed41449647bd62e47e3fd3752cc,monitor.inf_amd64_b9811af5feb622c1,monitor.sys,06-21-2006,10.0.19041.1,display,monitor\default_monitor,monitor.inf,0,(Standard monitor types),monitor\default_monitor,Generic Non-PnP Monitor,pci\ven_15ad&dev_0405&subsys_040515ad&rev_00\3&61aaa01&0&78,0,Microsoft,monitor,"\driver\monitor,\driver\vm3dmp_loader"
hdaudio/func_01&ven_15ad&dev_1975&subsys_15ad1975&rev_1001/5&217be3d6&0&0001,2020-09-19 01:31:23.3232465,Audio Device on High Definition Audio Bus,media,{4d36e96c-e325-11ce-bfc1-08002be10318},"hdaudio\func_01&ctlr_ven_15ad&ctlr_dev_1977&ven_15ad&dev_1975&rev_1001,hdaudio\func_01&ctlr_ven_15ad&ven_15ad&dev_1975&rev_1001,hdaudio\func_01&ven_15ad&dev_1975&rev_1001,hdaudio\func_01&ctlr_ven_15ad&ctlr_dev_1977&ven_15ad&dev_1975,hdaudio\func_01&ctlr_ven_15ad&ven_15ad&dev_1975,hdaudio\func_01&ven_15ad&dev_1975,hdaudio\func_01&ctlr_ven_15ad&ctlr_dev_1977&ven_15ad,hdaudio\func_01&ctlr_ven_15ad&ven_15ad,hdaudio\func_01&ven_15ad,hdaudio\func_01&ctlr_ven_15ad&ctlr_dev_1977,hdaudio\func_01&ctlr_ven_15ad,hdaudio\func_01&gf&ven_15ad&dev_1975&subsys_15ad1975&rev_1001,hdaudio\func_01",{27db0821-3bf9-f71a-f96f-a53403857690},High Definition Audio Device,000091e82f2b98eefa0f1d8d7c3d0b3d8d351b8d85e5,hdaudio.inf_amd64_fe5b23ea7991a359,hdaudio.sys,05-09-2020,10.0.19041.264,hdaudio,"hdaudio\func_01&ven_15ad&dev_1975&subsys_15ad1975&rev_1001,hdaudio\func_01&ven_15ad&dev_1975&subsys_15ad1975",hdaudio.inf,0,Microsoft,hdaudio\func_01,High Definition Audio Device,pci\ven_15ad&dev_1977&subsys_197715ad&rev_09\4&bbf9765&0&0888,0,Microsoft,hdaudaddservice,"\driver\ksthunk,\driver\hdaudaddservice,\driver\hdaudbus"
hid/vid_0e0f&pid_0003&mi_00/8&367bfb7c&0&0000,2020-09-19 01:31:24.9622757,,mouse,{4d36e96f-e325-11ce-bfc1-08002be10318},,{929bd3d6-1cee-7b1e-ac74-0a2ca0762e98},VMware USB Pointing Device,0000820b79bbe91d3575d932d542f39d327f2badae37,vmusbmouse.inf_amd64_64ac7a0aab2a032c,mouhid.sys,07-11-2019,12.5.10.0,hid,"hid\vid_0e0f&pid_0003&rev_0102&mi_00,hid\vid_0e0f&pid_0003&mi_00,hid\vid_0e0f&up:0001_u:0002,hid_device_system_mouse,hid_device_up:0001_u:0002,hid_device",oem6.inf,0,"VMware, Inc.",hid\vid_0e0f&pid_0003&mi_00,VMware USB Pointing Device,usb\vid_0e0f&pid_0003&mi_00\7&3ae26960&0&0000,0,"VMware, Inc.",mouhid,"\driver\mouclass,\driver\vmusbmouse,\driver\mouhid,\driver\hidusb"
hid/vid_0e0f&pid_0003&mi_01/8&12a4bdba&0&0000,2020-09-19 01:31:25.0399812,,mouse,{4d36e96f-e325-11ce-bfc1-08002be10318},,{929bd3d6-1cee-7b1e-ac74-0a2ca0762e98},HID-compliant mouse,0000820b79bbe91d3575d932d542f39d327f2badae37,msmouse.inf_amd64_1793a485b491b199,mouhid.sys,06-21-2006,10.0.19041.1,hid,"hid\vid_0e0f&pid_0003&rev_0102&mi_01,hid\vid_0e0f&pid_0003&mi_01,hid\vid_0e0f&up:0001_u:0002,hid_device_system_mouse,hid_device_up:0001_u:0002,hid_device",msmouse.inf,0,Microsoft,hid_device_system_mouse,HID-compliant mouse,usb\vid_0e0f&pid_0003&mi_01\7&3ae26960&0&0001,0,Microsoft,mouhid,"\driver\mouclass,\driver\mouhid,\driver\hidusb"
pci/ven_15ad&dev_0405&subsys_040515ad&rev_00/3&61aaa01&0&78,2020-09-19 01:31:23.6196058,Video Controller (VGA Compatible),display,{4d36e968-e325-11ce-bfc1-08002be10318},"pci\ven_15ad&dev_0405&rev_00,pci\ven_15ad&dev_0405,pci\ven_15ad&cc_030000,pci\ven_15ad&cc_0300,pci\ven_15ad,pci\cc_030000,pci\cc_0300",{27db0821-3bf9-f71a-f96f-a53403857690},VMware SVGA 3D,00008354f5bae2cf05fbe5457ccda1997a45dc3e3ad1,vm3d.inf_amd64_e70b0c80b5f8ee62,vm3dmp_loader.sys,10-18-2019,8.16.7.5,pci,"pci\ven_15ad&dev_0405&subsys_040515ad&rev_00,pci\ven_15ad&dev_0405&subsys_040515ad,pci\ven_15ad&dev_0405&cc_030000,pci\ven_15ad&dev_0405&cc_0300",oem8.inf,0,"VMware, Inc.",pci\ven_15ad&dev_0405&subsys_040515ad&rev_00,VMware SVGA 3D,acpi\pnp0a03\2&daba3ff&0,0,"VMware, Inc.",vm3dmp_loader,"\driver\vm3dmp_loader,\driver\pci"
pci/ven_15ad&dev_0740&subsys_074015ad&rev_10/3&61aaa01&0&3f,2020-09-19 01:31:23.3856254,Base System Device,system,{4d36e97d-e325-11ce-bfc1-08002be10318},"pci\ven_15ad&dev_0740&rev_10,pci\ven_15ad&dev_0740,pci\ven_15ad&cc_088000,pci\ven_15ad&cc_0880,pci\ven_15ad,pci\cc_088000,pci\cc_0880",{27db0821-3bf9-f71a-f96f-a53403857690},VMware VMCI Bus Device,0000c69d26bd3d7541d91c69d0594502d7668f79f275,vmci.inf_amd64_5e38a278d114b813,vmci.sys,07-11-2019,9.8.16.0,pci,"pci\ven_15ad&dev_0740&subsys_074015ad&rev_10,pci\ven_15ad&dev_0740&subsys_074015ad,pci\ven_15ad&dev_0740&cc_088000,pci\ven_15ad&dev_0740&cc_0880",oem2.inf,0,"VMware, Inc.",pci\ven_15ad&dev_0740&subsys_074015ad,VMware VMCI Bus Device,acpi\pnp0a03\2&daba3ff&0,0,"VMware, Inc.",vmci,"\driver\vmci,\driver\pci"
pci/ven_15ad&dev_0770&subsys_077015ad&rev_00/4&bbf9765&0&1088,2020-09-19 01:31:23.3540993,Universal Serial Bus (USB) Controller,usb,{36fc9e60-c465-11cf-8056-444553540000},"pci\ven_15ad&dev_0770&rev_00,pci\ven_15ad&dev_0770,pci\ven_15ad&cc_0c0320,pci\ven_15ad&cc_0c03,pci\ven_15ad,pci\cc_0c0320,pci\cc_0c03",{27db0821-3bf9-f71a-f96f-a53403857690},Standard Enhanced PCI to USB Host Controller,000084f11dc7916ddde54125239d9f6319f4ed95f86d,usbport.inf_amd64_254cd5ae09de6b08,usbehci.sys,06-21-2006,10.0.19041.1,pci,"pci\ven_15ad&dev_0770&subsys_077015ad&rev_00,pci\ven_15ad&dev_0770&subsys_077015ad,pci\ven_15ad&dev_0770&cc_0c0320,pci\ven_15ad&dev_0770&cc_0c03",usbport.inf,0,(Standard USB Host Controller),pci\cc_0c0320,Standard Enhanced PCI to USB Host Controller,pci\ven_15ad&dev_0790&subsys_079015ad&rev_02\3&61aaa01&0&88,0,Microsoft,usbehci,"\driver\usbehci,\driver\acpi,\driver\pci"
pci/ven_15ad&dev_0774&subsys_197615ad&rev_00/4&bbf9765&0&0088,2020-09-19 01:31:23.3384438,Universal Serial Bus (USB) Controller,usb,{36fc9e60-c465-11cf-8056-444553540000},"pci\ven_15ad&dev_0774&rev_00,pci\ven_15ad&dev_0774,pci\ven_15ad&cc_0c0300,pci\ven_15ad&cc_0c03,pci\ven_15ad,pci\cc_0c0300,pci\cc_0c03",{27db0821-3bf9-f71a-f96f-a53403857690},Standard Universal PCI to USB Host Controller,000043f9e018119b659788150d126692e8d1b5b35446,usbport.inf_amd64_254cd5ae09de6b08,usbuhci.sys,06-21-2006,10.0.19041.1,pci,"pci\ven_15ad&dev_0774&subsys_197615ad&rev_00,pci\ven_15ad&dev_0774&subsys_197615ad,pci\ven_15ad&dev_0774&cc_0c0300,pci\ven_15ad&dev_0774&cc_0c03",usbport.inf,0,(Standard USB Host Controller),pci\cc_0c0300,Standard Universal PCI to USB Host Controller,pci\ven_15ad&dev_0790&subsys_079015ad&rev_02\3&61aaa01&0&88,0,Microsoft,usbuhci,"\driver\usbuhci,\driver\acpi,\driver\pci"
