KeyName,KeyLastWriteTimestamp,DriverTimeStamp,DriverLastWriteTime,DriverName,DriverInBox,DriverIsKernelMode,DriverSigned,DriverCheckSum,DriverCompany,DriverId,DriverPackageStrongName,DriverType,DriverVersion,ImageSize,Inf,Product,ProductVersion,Service,WdfVersion
c:/windows/system32/drivers/rdpdr.sys,2020-09-19 01:31:31.7220131,2054-06-30 23:59:22.0000000,2019-12-07 09:09:47.0000000,rdpdr.sys,True,True,True,178897,Microsoft Corporation,000045757a78ec29cd1acbddb8731ebd523a73aee5e2,,8650778,10.0.19041.1,192512,,Microsoft® Windows® Operating System,10.0.19041.1,rdpdr,
c:/windows/system32/drivers/rdpvideominiport.sys,2020-09-19 01:31:31.7501778,1981-07-12 19:13:17.0000000,2020-05-11 05:39:37.0000000,rdpvideominiport.sys,True,True,True,86913,Microsoft Corporation,0000e99ece3b180bcf8bbdb97d764440a778fff05170,,8650778,10.0.19041.153,53248,,Microsoft® Windows® Operating System,10.0.19041.153,rdpvideominiport,
c:/windows/system32/drivers/rdyboost.sys,2020-09-19 01:31:31.7817001,2033-02-25 16:44:32.0000000,2019-12-07 09:09:54.0000000,rdyboost.sys,True,True,True,298568,Microsoft Corporation,00004d0b29510e225c7f2c736f01415da78d2b56b7ff,,8651034,10.0.19041.1,327680,,Microsoft® Windows® Operating System,10.0.19041.1,rdyboost,
c:/windows/system32/drivers/rfcomm.sys,2020-09-19 01:31:31.8282126,2099-05-23 19:52:09.0000000,2019-12-07 09:07:56.0000000,rfcomm.sys,True,True,True,227386,Microsoft Corporation,00007ba51b2d0ff70b8864bb77a420c77f7405229133,,8650778,10.0.19041.1,249856,,Microsoft® Windows® Operating System,10.0.19041.1,rfcomm,
c:/windows/system32/drivers/rhproxy.sys,2020-09-19 01:31:31.8437941,2037-02-27 17:19:46.0000000,2019-12-07 09:07:50.0000000,rhproxy.sys,True,True,True,126582,Microsoft Corporation,00001ed5b2931ad9b52acb7bb7c56390ff78f835eeba,,8650778,10.0.19041.1,139264,,Microsoft® Windows® Operating System,10.0.19041.1,rhproxy,
c:/windows/system32/drivers/rspndr.sys,2020-09-19 01:31:31.8907660,2054-02-20 22:29:33.0000000,2019-12-07 09:08:55.0000000,rspndr.sys,True,True,True,103656,Microsoft Corporation,0000fa76797e5f79fb29d90a9e276faa5ffe4d9fee25,,8650778,10.0.19041.1,110592,,Microsoft® Windows® Operating System,10.0.19041.1,rspndr,
c:/windows/system32/drivers/sbp2port.sys,2020-09-19 01:31:31.9538032,2022-06-03 21:34:41.0000000,2019-12-07 09:07:53.0000000,sbp2port.sys,True,True,True,159800,Microsoft Corporation,0000393ba62ba9deaa5cf932dac56d71320cabd6a13f,,8650778,10.0.19041.1,135168,,Microsoft® Windows® Operating System,10.0.19041.1,sbp2port,
c:/windows/system32/drivers/scfilter.sys,2020-09-19 01:31:31.9998893,2041-02-28 11:49:30.0000000,2019-12-07 09:09:09.0000000,scfilter.sys,True,True,True,102970,Microsoft Corporation,0000c4d6fa45401038de82c2dff9cf72c701ac332c4f,,8650778,10.0.19041.1,77824,,Microsoft® Windows® Operating System,10.0.19041.1,scfilter,
c:/windows/system32/drivers/scmbus.sys,2020-09-19 01:31:32.1251567,2015-03-13 05:55:38.0000000,2019-12-07 09:07:54.0000000,scmbus.sys,True,True,True,182567,Microsoft Corporation,0000680832bb0e5025c781e0fed0350af74ef44353fd,,8650778,10.0.19041.1,176128,,Microsoft® Windows® Operating System,10.0.19041.1,scmbus,
c:/windows/system32/drivers/sdbus.sys,2020-09-19 01:31:32.2836263,2041-03-12 19:01:06.0000000,2019-12-07 09:07:56.0000000,sdbus.sys,True,True,True,314965,Microsoft Corporation,0000170832220785e30176052cfbfffd32fdb59ba733,,8650778,10.0.19041.1,319488,,Microsoft® Windows® Operating System,10.0.19041.1,sdbus,
c:/windows/system32/drivers/sdfrd.sys,2020-09-19 01:31:32.3745054,2098-08-31 11:37:18.0000000,2019-12-07 09:07:50.0000000,sdfrd.sys,True,True,True,80835,Microsoft Corporation,0000208921b94650cfb94b1058f7513a641c1c4c61e0,,8650778,10.0.19041.1,57344,,Microsoft® Windows® Operating System,10.0.19041.1,sdfrd,
