Id,Timestamp,UserId,AppId,ExeInfo,ExeInfoDescription,ExeTimestamp,SidType,Sid,UserName,StartTime,EndTime,Flags,Duration
18,2019-02-15 05:34:00,285,732,C103,,,UnknownOrUserSid,S-1-5-21-597701057-294507186-493142324-1000,IEUser,2019-02-15 04:52:00.0055440,2019-02-15 04:53:00.0155760,0,00:01:00.0100320
19,2019-02-15 05:34:00,285,733,C104,,,UnknownOrUserSid,S-1-5-21-597701057-294507186-493142324-1000,IEUser,2019-02-15 04:52:00.0055440,2019-02-15 04:53:00.0155760,0,00:01:00.0100320
20,2019-02-15 05:34:00,863,732,C103,,,UnknownOrUserSid,S-1-5-21-597701057-294507186-493142324-1004,Joker,2019-02-15 05:01:00.0101415,2019-02-15 05:05:00.0100315,0,00:03:59.9998900
21,2019-02-15 05:34:00,285,734,C114,,,UnknownOrUserSid,S-1-5-21-597701057-294507186-493142324-1000,IEUser,2019-02-15 04:51:00.0053879,2019-02-15 05:08:00.0030682,0,00:16:59.9976803
22,2019-02-15 05:34:00,285,735,C102,,,UnknownOrUserSid,S-1-5-21-597701057-294507186-493142324-1000,IEUser,2019-02-15 04:51:00.0053879,2019-02-15 05:08:00.0030682,0,00:16:59.9976803
23,2019-02-15 05:34:00,285,214,U,,,UnknownOrUserSid,S-1-5-21-597701057-294507186-493142324-1000,IEUser,2019-02-15 04:49:00.0125810,2019-02-15 05:20:00.0033009,0,00:30:59.9907199
24,2019-02-15 05:34:00,863,215,C101,,,UnknownOrUserSid,S-1-5-21-597701057-294507186-493142324-1004,Joker,2019-02-15 04:55:00.0027977,2019-02-15 05:34:00.0031693,0,00:39:00.0003716
25,2019-02-15 05:34:00,285,215,C101,,,UnknownOrUserSid,S-1-5-21-597701057-294507186-493142324-1000,IEUser,2019-02-15 04:49:00.0125810,2019-02-15 05:11:00.0032390,0,00:21:59.9906580
26,2019-02-15 05:34:00,863,214,U,,,UnknownOrUserSid,S-1-5-21-597701057-294507186-493142324-1004,Joker,2019-02-15 04:55:00.0027977,2019-02-15 05:34:00.0031693,0,00:39:00.0003716
27,2019-02-15 14:01:00,285,732,C103,,,UnknownOrUserSid,S-1-5-21-597701057-294507186-493142324-1000,IEUser,2019-02-15 13:58:00.0042445,2019-02-15 13:59:00.0042484,0,00:01:00.0000039
28,2019-02-15 14:01:00,285,733,C104,,,UnknownOrUserSid,S-1-5-21-597701057-294507186-493142324-1000,IEUser,2019-02-15 13:58:00.0042445,2019-02-15 13:59:00.0042484,0,00:01:00.0000039
29,2019-02-15 14:01:00,285,214,U,,,UnknownOrUserSid,S-1-5-21-597701057-294507186-493142324-1000,IEUser,2019-02-15 05:34:00.0031693,2019-02-15 13:51:00.0048000,0,08:17:00.0016307
30,2019-02-15 14:01:00,285,215,C101,,,UnknownOrUserSid,S-1-5-21-597701057-294507186-493142324-1000,IEUser,2019-02-15 05:34:00.0031693,2019-02-15 13:59:00.0042484,0,08:25:00.0010791
