Id,Timestamp,ExeInfo,ExeInfoDescription,ExeTimestamp,SidType,Sid,UserName,UserId,AppId,BackgroundBytesRead,BackgroundBytesWritten,BackgroundContextSwitches,BackgroundCycleTime,BackgroundNumberOfFlushes,BackgroundNumReadOperations,BackgroundNumWriteOperations,FaceTime,ForegroundBytesRead,ForegroundBytesWritten,ForegroundContextSwitches,ForegroundCycleTime,ForegroundNumberOfFlushes,ForegroundNumReadOperations,ForegroundNumWriteOperations
414,2018-03-27 10:59:00,\Device\HarddiskVolume4\Windows\System32\Speech_OneCore\common\SpeechRuntime.exe,,,UnknownOrUserSid,S-1-5-21-2734969515-1644526556-1039763013-1001,jcloudy,271,648,0,0,0,0,0,0,0,600150000,1100800,102400,964,675492792,1,45,4
415,2018-03-27 10:59:00,Microsoft.Windows.Photos_2018.18021.12420.0_x64__8wekyb3d8bbwe,,,UnknownOrUserSid,S-1-5-21-2734969515-1644526556-1039763013-1001,jcloudy,271,1062,0,0,0,0,0,0,0,11248027,7898112,2629632,4160,1087797271,0,483,424
416,2018-03-27 10:59:00,svc.ownproc.s0.uc0.host37_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-534266,,1063,211,0,0,0,0,0,0,0,4975780314,168960,0,218,152630552,0,11,0
417,2018-03-27 10:59:00,svc.ownproc.s0.uc0.host19_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-108755,,1064,141,0,0,0,0,0,0,0,492839048,112640,741376,1091,690097431,1,10,12
418,2018-03-27 10:59:00,svc.ownproc.s0.uc0.host29_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-168261,,1065,153,0,0,0,0,0,0,0,7042732830,5254656,2285568,116628,29314485783,9,485,256
419,2018-03-27 10:59:00,svc.ownproc.s0.uc0.host21_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-153067,,1066,131,0,0,0,0,0,0,0,7042737837,0,0,1983,115103501,0,0,0
420,2018-03-27 10:59:00,svc.ownproc.s0.uc0.host26_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-166479,,1067,87,0,0,0,0,0,0,0,7042732830,12025856,110592,1667,405760112,0,260,27
421,2018-03-27 10:59:00,svc.ownproc.s0.uc0.host3d_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-781092,,1068,609,0,0,0,0,0,0,0,4288859433,131584,0,165,62255512,0,2,0
422,2018-03-27 10:59:00,svc.ownproc.s0.uc0.host2e_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-170971,,1069,169,0,0,0,0,0,0,0,7042732830,1234944,131072,4398,839212923,0,64,32
423,2018-03-27 10:59:00,svc.ownproc.s0.uc0.host2b_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-169706,,1070,197,0,0,0,0,0,0,0,2151899757,0,0,20,1499316,0,0,0
424,2018-03-27 10:59:00,svc.ownproc.s0.uc0.host4_1.0.0.0_neutral__1234567890abc,,,LogonId,S-1-5-5-0-60495,,1071,125,0,0,0,0,0,0,0,1372615896,0,0,99,30860202,0,0,0
425,2018-03-27 10:59:00,svc.ownproc.s0.uc0.host8_1.0.0.0_neutral__1234567890abc,,,LocalSystem,S-1-5-18,systemprofile,4,110,0,0,0,0,0,0,0,7042737837,17647104,49152,1644,497933219,0,98,12
426,2018-03-27 10:59:00,svc.ownproc.s0.uc0.hosta_1.0.0.0_neutral__1234567890abc,,,LocalSystem,S-1-5-18,systemprofile,4,205,0,0,0,0,0,0,0,5751792592,0,0,691,56509063,0,0,0
427,2018-03-27 10:59:00,svc.ownproc.s0.uc0.hostb_1.0.0.0_neutral__1234567890abc,,,LocalSystem,S-1-5-18,systemprofile,4,119,0,0,0,0,0,0,0,7042737837,161709568,3342336,9244,7316886206,1,4505,439
428,2018-03-27 10:59:00,svc.ownproc.s0.uc0.host36_1.0.0.0_neutral__1234567890abc,,,LocalSystem,S-1-5-18,systemprofile,4,179,0,0,0,0,0,0,0,6868570973,1750528,36864,34200,6837771000,0,114,7
429,2018-03-27 10:59:00,svc.ownproc.s0.uc0.host9_1.0.0.0_neutral__1234567890abc,,,LocalSystem,S-1-5-18,systemprofile,4,111,0,0,0,0,0,0,0,5369775522,180224,0,732,144981362,0,6,0
430,2018-03-27 10:59:00,svc.ownproc.s0.uc0.host3a_1.0.0.0_neutral__1234567890abc,,,LocalSystem,S-1-5-18,systemprofile,4,704,0,0,0,0,0,0,0,1968675071,320000,0,172,72521550,0,24,0
